quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name
20241,11440720,성산1동,17.0,14.0,3.0,CS100009,호프
20234,11440720,성산1동,17.0,14.0,3.0,CS100009,호프
20242,11440730,성산2동,23.0,17.0,6.0,CS100009,호프
20241,11440730,성산2동,24.0,18.0,6.0,CS100009,호프
20234,11440730,성산2동,22.0,18.0,4.0,CS100009,호프
20242,11440740,상암동,63.0,54.0,9.0,CS100009,호프
20241,11440740,상암동,63.0,54.0,9.0,CS100009,호프
20234,11440740,상암동,62.0,53.0,9.0,CS100009,호프
20242,11440555,아현동,55.0,37.0,18.0,CS100010,커피
20241,11440555,아현동,58.0,39.0,19.0,CS100010,커피
20234,11440555,아현동,58.0,39.0,19.0,CS100010,커피
20242,11440565,공덕동,88.0,68.0,20.0,CS100010,커피
20241,11440565,공덕동,88.0,67.0,21.0,CS100010,커피
20234,11440565,공덕동,85.0,66.0,19.0,CS100010,커피
20242,11440585,도화동,62.0,38.0,24.0,CS100010,커피
20241,11440585,도화동,62.0,36.0,26.0,CS100010,커피
20234,11440585,도화동,63.0,37.0,26.0,CS100010,커피
20242,11440590,용강동,73.0,55.0,18.0,CS100010,커피
20241,11440590,용강동,77.0,57.0,20.0,CS100010,커피
20234,11440590,용강동,74.0,53.0,21.0,CS100010,커피
20242,11440600,대흥동,96.0,76.0,20.0,CS100010,커피
20241,11440600,대흥동,98.0,77.0,21.0,CS100010,커피
20234,11440600,대흥동,97.0,75.0,22.0,CS100010,커피
20242,11440610,염리동,50.0,36.0,14.0,CS100010,커피
20241,11440610,염리동,54.0,40.0,14.0,CS100010,커피
20234,11440610,염리동,56.0,41.0,15.0,CS100010,커피
20242,11440630,신수동,53.0,48.0,5.0,CS100010,커피
20241,11440630,신수동,51.0,46.0,5.0,CS100010,커피
20234,11440630,신수동,52.0,47.0,5.0,CS100010,커피
20242,11440655,서강동,151.0,132.0,19.0,CS100010,커피
20241,11440655,서강동,151.0,132.0,19.0,CS100010,커피
20234,11440655,서강동,149.0,129.0,20.0,CS100010,커피
20242,11440660,서교동,752.0,651.0,101.0,CS100010,커피
20241,11440660,서교동,760.0,660.0,100.0,CS100010,커피
20234,11440660,서교동,765.0,663.0,102.0,CS100010,커피
20242,11440680,합정동,184.0,158.0,26.0,CS100010,커피
20241,11440680,합정동,183.0,156.0,27.0,CS100010,커피
20234,11440680,합정동,181.0,153.0,28.0,CS100010,커피
20242,11440690,망원1동,165.0,151.0,14.0,CS100010,커피
20241,11440690,망원1동,162.0,147.0,15.0,CS100010,커피
20234,11440690,망원1동,163.0,148.0,15.0,CS100010,커피
20242,11440700,망원2동,91.0,79.0,12.0,CS100010,커피
20241,11440700,망원2동,86.0,76.0,10.0,CS100010,커피
20234,11440700,망원2동,84.0,74.0,10.0,CS100010,커피
20242,11440710,연남동,339.0,326.0,13.0,CS100010,커피
20241,11440710,연남동,340.0,327.0,13.0,CS100010,커피
20234,11440710,연남동,335.0,321.0,14.0,CS100010,커피
20242,11440720,성산1동,73.0,67.0,6.0,CS100010,커피
20241,11440720,성산1동,75.0,69.0,6.0,CS100010,커피
20234,11440720,성산1동,76.0,69.0,7.0,CS100010,커피
20242,11440730,성산2동,63.0,50.0,13.0,CS100010,커피
20241,11440730,성산2동,65.0,50.0,15.0,CS100010,커피
20234,11440730,성산2동,64.0,50.0,14.0,CS100010,커피
20242,11440740,상암동,202.0,143.0,59.0,CS100010,커피
20241,11440740,상암동,205.0,144.0,61.0,CS100010,커피
20234,11440740,상암동,205.0,141.0,64.0,CS100010,커피
20244,11440555,아현동,101.0,84.0,17.0,CS100001,한식
20243,11440555,아현동,101.0,84.0,17.0,CS100001,한식
20244,11440565,공덕동,231.0,210.0,21.0,CS100001,한식
20243,11440565,공덕동,230.0,209.0,21.0,CS100001,한식
20244,11440585,도화동,175.0,158.0,17.0,CS100001,한식
20243,11440585,도화동,176.0,160.0,16.0,CS100001,한식
20244,11440590,용강동,205.0,169.0,36.0,CS100001,한식
20243,11440590,용강동,204.0,168.0,36.0,CS100001,한식
20244,11440600,대흥동,123.0,108.0,15.0,CS100001,한식
20243,11440600,대흥동,132.0,116.0,16.0,CS100001,한식
20244,11440610,염리동,75.0,65.0,10.0,CS100001,한식
20243,11440610,염리동,76.0,66.0,10.0,CS100001,한식
20244,11440630,신수동,79.0,71.0,8.0,CS100001,한식
20243,11440630,신수동,81.0,73.0,8.0,CS100001,한식
20244,11440655,서강동,156.0,139.0,17.0,CS100001,한식
20243,11440655,서강동,153.0,137.0,16.0,CS100001,한식
20244,11440660,서교동,844.0,741.0,103.0,CS100001,한식
20243,11440660,서교동,859.0,760.0,99.0,CS100001,한식
20244,11440680,합정동,189.0,167.0,22.0,CS100001,한식
20243,11440680,합정동,194.0,173.0,21.0,CS100001,한식
20244,11440690,망원1동,167.0,159.0,8.0,CS100001,한식
20243,11440690,망원1동,168.0,162.0,6.0,CS100001,한식
20244,11440700,망원2동,114.0,101.0,13.0,CS100001,한식
20243,11440700,망원2동,116.0,104.0,12.0,CS100001,한식
20244,11440710,연남동,176.0,168.0,8.0,CS100001,한식
20243,11440710,연남동,180.0,171.0,9.0,CS100001,한식
20244,11440720,성산1동,102.0,87.0,15.0,CS100001,한식
20243,11440720,성산1동,98.0,89.0,9.0,CS100001,한식
20244,11440730,성산2동,101.0,88.0,13.0,CS100001,한식
20243,11440730,성산2동,103.0,89.0,14.0,CS100001,한식
20244,11440740,상암동,335.0,265.0,70.0,CS100001,한식
20243,11440740,상암동,336.0,267.0,69.0,CS100001,한식
20244,11440555,아현동,4.0,3.0,1.0,CS100002,중식
20243,11440555,아현동,4.0,3.0,1.0,CS100002,중식
20244,11440565,공덕동,14.0,14.0,0.0,CS100002,중식
20243,11440565,공덕동,15.0,15.0,0.0,CS100002,중식
20244,11440585,도화동,22.0,18.0,4.0,CS100002,중식
20243,11440585,도화동,20.0,16.0,4.0,CS100002,중식
20244,11440590,용강동,14.0,14.0,0.0,CS100002,중식
20243,11440590,용강동,12.0,12.0,0.0,CS100002,중식
20244,11440600,대흥동,14.0,14.0,0.0,CS100002,중식
20243,11440600,대흥동,15.0,15.0,0.0,CS100002,중식
20244,11440610,염리동,7.0,6.0,1.0,CS100002,중식
20243,11440610,염리동,7.0,6.0,1.0,CS100002,중식
20244,11440630,신수동,7.0,7.0,0.0,CS100002,중식
20243,11440630,신수동,7.0,7.0,0.0,CS100002,중식
20244,11440655,서강동,18.0,17.0,1.0,CS100002,중식
20243,11440655,서강동,18.0,17.0,1.0,CS100002,중식
20244,11440660,서교동,124.0,105.0,19.0,CS100002,중식
20243,11440660,서교동,123.0,105.0,18.0,CS100002,중식
20244,11440680,합정동,18.0,14.0,4.0,CS100002,중식
20243,11440680,합정동,18.0,14.0,4.0,CS100002,중식
20244,11440690,망원1동,17.0,15.0,2.0,CS100002,중식
20243,11440690,망원1동,17.0,15.0,2.0,CS100002,중식
20244,11440700,망원2동,12.0,12.0,0.0,CS100002,중식
20243,11440700,망원2동,11.0,11.0,0.0,CS100002,중식
20244,11440710,연남동,29.0,29.0,0.0,CS100002,중식
20243,11440710,연남동,29.0,29.0,0.0,CS100002,중식
20244,11440720,성산1동,8.0,8.0,0.0,CS100002,중식
20243,11440720,성산1동,9.0,9.0,0.0,CS100002,중식
20244,11440730,성산2동,16.0,13.0,3.0,CS100002,중식
20243,11440730,성산2동,16.0,13.0,3.0,CS100002,중식
20244,11440740,상암동,44.0,33.0,11.0,CS100002,중식
20243,11440740,상암동,41.0,31.0,10.0,CS100002,중식
20244,11440555,아현동,14.0,11.0,3.0,CS100003,일식
20243,11440555,아현동,13.0,11.0,2.0,CS100003,일식
20244,11440565,공덕동,24.0,21.0,3.0,CS100003,일식
20243,11440565,공덕동,24.0,21.0,3.0,CS100003,일식
20244,11440585,도화동,23.0,17.0,6.0,CS100003,일식
20243,11440585,도화동,23.0,17.0,6.0,CS100003,일식
20244,11440590,용강동,30.0,24.0,6.0,CS100003,일식
20243,11440590,용강동,30.0,24.0,6.0,CS100003,일식
20244,11440600,대흥동,13.0,11.0,2.0,CS100003,일식
20243,11440600,대흥동,13.0,11.0,2.0,CS100003,일식
20244,11440610,염리동,13.0,10.0,3.0,CS100003,일식
20243,11440610,염리동,14.0,11.0,3.0,CS100003,일식
20244,11440630,신수동,9.0,8.0,1.0,CS100003,일식
20243,11440630,신수동,9.0,8.0,1.0,CS100003,일식
20244,11440655,서강동,52.0,47.0,5.0,CS100003,일식
20243,11440655,서강동,51.0,46.0,5.0,CS100003,일식
20244,11440660,서교동,243.0,213.0,30.0,CS100003,일식
20243,11440660,서교동,253.0,224.0,29.0,CS100003,일식
20244,11440680,합정동,57.0,52.0,5.0,CS100003,일식
20243,11440680,합정동,57.0,52.0,5.0,CS100003,일식
20244,11440690,망원1동,38.0,37.0,1.0,CS100003,일식
20243,11440690,망원1동,38.0,37.0,1.0,CS100003,일식
20244,11440700,망원2동,9.0,9.0,0.0,CS100003,일식
20243,11440700,망원2동,9.0,9.0,0.0,CS100003,일식
20244,11440710,연남동,101.0,92.0,9.0,CS100003,일식
20243,11440710,연남동,98.0,90.0,8.0,CS100003,일식
20244,11440720,성산1동,17.0,15.0,2.0,CS100003,일식
20243,11440720,성산1동,18.0,16.0,2.0,CS100003,일식
20244,11440730,성산2동,18.0,15.0,3.0,CS100003,일식
20243,11440730,성산2동,16.0,13.0,3.0,CS100003,일식
20244,11440740,상암동,74.0,62.0,12.0,CS100003,일식
20243,11440740,상암동,77.0,64.0,13.0,CS100003,일식
20244,11440555,아현동,13.0,13.0,0.0,CS100004,양식
20243,11440555,아현동,14.0,14.0,0.0,CS100004,양식
20244,11440565,공덕동,30.0,23.0,7.0,CS100004,양식
20243,11440565,공덕동,28.0,21.0,7.0,CS100004,양식
20244,11440585,도화동,21.0,19.0,2.0,CS100004,양식
20243,11440585,도화동,22.0,20.0,2.0,CS100004,양식
20244,11440590,용강동,24.0,22.0,2.0,CS100004,양식
20243,11440590,용강동,25.0,23.0,2.0,CS100004,양식
20244,11440600,대흥동,22.0,18.0,4.0,CS100004,양식
20243,11440600,대흥동,25.0,21.0,4.0,CS100004,양식
20244,11440610,염리동,18.0,16.0,2.0,CS100004,양식
20243,11440610,염리동,18.0,16.0,2.0,CS100004,양식
20244,11440630,신수동,14.0,13.0,1.0,CS100004,양식
20243,11440630,신수동,14.0,13.0,1.0,CS100004,양식
20244,11440655,서강동,59.0,58.0,1.0,CS100004,양식
20243,11440655,서강동,54.0,53.0,1.0,CS100004,양식
20244,11440660,서교동,279.0,253.0,26.0,CS100004,양식
20243,11440660,서교동,266.0,241.0,25.0,CS100004,양식
20244,11440680,합정동,71.0,66.0,5.0,CS100004,양식
20243,11440680,합정동,68.0,63.0,5.0,CS100004,양식
20244,11440690,망원1동,63.0,59.0,4.0,CS100004,양식
20243,11440690,망원1동,62.0,58.0,4.0,CS100004,양식
20244,11440700,망원2동,10.0,9.0,1.0,CS100004,양식
20243,11440700,망원2동,10.0,9.0,1.0,CS100004,양식
20244,11440710,연남동,145.0,142.0,3.0,CS100004,양식
20243,11440710,연남동,149.0,146.0,3.0,CS100004,양식
20244,11440720,성산1동,18.0,17.0,1.0,CS100004,양식
20243,11440720,성산1동,16.0,15.0,1.0,CS100004,양식
20244,11440730,성산2동,6.0,6.0,0.0,CS100004,양식
20243,11440730,성산2동,6.0,6.0,0.0,CS100004,양식
20244,11440740,상암동,59.0,50.0,9.0,CS100004,양식
20243,11440740,상암동,59.0,50.0,9.0,CS100004,양식
20244,11440555,아현동,15.0,10.0,5.0,CS100005,제과
20243,11440555,아현동,16.0,11.0,5.0,CS100005,제과
20244,11440565,공덕동,30.0,24.0,6.0,CS100005,제과
20243,11440565,공덕동,32.0,26.0,6.0,CS100005,제과
20244,11440585,도화동,23.0,14.0,9.0,CS100005,제과
20243,11440585,도화동,22.0,13.0,9.0,CS100005,제과
20244,11440590,용강동,15.0,6.0,9.0,CS100005,제과
20243,11440590,용강동,16.0,7.0,9.0,CS100005,제과
20244,11440600,대흥동,23.0,19.0,4.0,CS100005,제과
20243,11440600,대흥동,22.0,18.0,4.0,CS100005,제과
20244,11440610,염리동,17.0,15.0,2.0,CS100005,제과
20243,11440610,염리동,18.0,16.0,2.0,CS100005,제과
20244,11440630,신수동,14.0,12.0,2.0,CS100005,제과
20243,11440630,신수동,14.0,12.0,2.0,CS100005,제과
20244,11440655,서강동,32.0,25.0,7.0,CS100005,제과
20243,11440655,서강동,29.0,22.0,7.0,CS100005,제과
20244,11440660,서교동,129.0,104.0,25.0,CS100005,제과
20243,11440660,서교동,126.0,100.0,26.0,CS100005,제과
20244,11440680,합정동,39.0,35.0,4.0,CS100005,제과
20243,11440680,합정동,39.0,36.0,3.0,CS100005,제과
20244,11440690,망원1동,44.0,42.0,2.0,CS100005,제과
20243,11440690,망원1동,44.0,42.0,2.0,CS100005,제과
20244,11440700,망원2동,16.0,13.0,3.0,CS100005,제과
20243,11440700,망원2동,16.0,13.0,3.0,CS100005,제과
20244,11440710,연남동,101.0,97.0,4.0,CS100005,제과
20243,11440710,연남동,100.0,95.0,5.0,CS100005,제과
20244,11440720,성산1동,21.0,20.0,1.0,CS100005,제과
20243,11440720,성산1동,19.0,18.0,1.0,CS100005,제과
20244,11440730,성산2동,22.0,17.0,5.0,CS100005,제과
20243,11440730,성산2동,22.0,16.0,6.0,CS100005,제과
20244,11440740,상암동,28.0,18.0,10.0,CS100005,제과
20243,11440740,상암동,27.0,18.0,9.0,CS100005,제과
20244,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드
20243,11440555,아현동,10.0,6.0,4.0,CS100006,패스트푸드
20244,11440565,공덕동,21.0,8.0,13.0,CS100006,패스트푸드
20243,11440565,공덕동,19.0,7.0,12.0,CS100006,패스트푸드
20244,11440585,도화동,14.0,6.0,8.0,CS100006,패스트푸드
20243,11440585,도화동,14.0,6.0,8.0,CS100006,패스트푸드
20244,11440590,용강동,19.0,7.0,12.0,CS100006,패스트푸드
20243,11440590,용강동,17.0,6.0,11.0,CS100006,패스트푸드
20244,11440600,대흥동,22.0,10.0,12.0,CS100006,패스트푸드
20243,11440600,대흥동,20.0,9.0,11.0,CS100006,패스트푸드
20244,11440610,염리동,18.0,7.0,11.0,CS100006,패스트푸드
20243,11440610,염리동,18.0,7.0,11.0,CS100006,패스트푸드
20244,11440630,신수동,10.0,3.0,7.0,CS100006,패스트푸드
20243,11440630,신수동,11.0,4.0,7.0,CS100006,패스트푸드
20244,11440655,서강동,25.0,15.0,10.0,CS100006,패스트푸드
20243,11440655,서강동,23.0,13.0,10.0,CS100006,패스트푸드
20244,11440660,서교동,126.0,86.0,40.0,CS100006,패스트푸드
20243,11440660,서교동,119.0,81.0,38.0,CS100006,패스트푸드
20244,11440680,합정동,23.0,19.0,4.0,CS100006,패스트푸드
20243,11440680,합정동,22.0,18.0,4.0,CS100006,패스트푸드
20244,11440690,망원1동,25.0,16.0,9.0,CS100006,패스트푸드
20243,11440690,망원1동,24.0,14.0,10.0,CS100006,패스트푸드
20244,11440700,망원2동,14.0,8.0,6.0,CS100006,패스트푸드
20243,11440700,망원2동,13.0,7.0,6.0,CS100006,패스트푸드
20244,11440710,연남동,40.0,38.0,2.0,CS100006,패스트푸드
20243,11440710,연남동,37.0,35.0,2.0,CS100006,패스트푸드
20244,11440720,성산1동,17.0,11.0,6.0,CS100006,패스트푸드
20243,11440720,성산1동,15.0,10.0,5.0,CS100006,패스트푸드
20244,11440730,성산2동,22.0,9.0,13.0,CS100006,패스트푸드
20243,11440730,성산2동,19.0,8.0,11.0,CS100006,패스트푸드
20244,11440740,상암동,38.0,20.0,18.0,CS100006,패스트푸드
20243,11440740,상암동,39.0,20.0,19.0,CS100006,패스트푸드
20244,11440555,아현동,15.0,6.0,9.0,CS100007,치킨
20243,11440555,아현동,13.0,4.0,9.0,CS100007,치킨
20244,11440565,공덕동,26.0,8.0,18.0,CS100007,치킨
20243,11440565,공덕동,25.0,8.0,17.0,CS100007,치킨
20244,11440585,도화동,17.0,7.0,10.0,CS100007,치킨
20243,11440585,도화동,16.0,7.0,9.0,CS100007,치킨
20244,11440590,용강동,14.0,5.0,9.0,CS100007,치킨
20243,11440590,용강동,13.0,4.0,9.0,CS100007,치킨
20244,11440600,대흥동,12.0,6.0,6.0,CS100007,치킨
20243,11440600,대흥동,13.0,6.0,7.0,CS100007,치킨
20244,11440610,염리동,11.0,4.0,7.0,CS100007,치킨
20243,11440610,염리동,9.0,4.0,5.0,CS100007,치킨
20244,11440630,신수동,12.0,2.0,10.0,CS100007,치킨
20243,11440630,신수동,11.0,2.0,9.0,CS100007,치킨
20244,11440655,서강동,18.0,5.0,13.0,CS100007,치킨
20243,11440655,서강동,19.0,5.0,14.0,CS100007,치킨
20244,11440660,서교동,62.0,25.0,37.0,CS100007,치킨
20243,11440660,서교동,58.0,22.0,36.0,CS100007,치킨
20244,11440680,합정동,8.0,1.0,7.0,CS100007,치킨
20243,11440680,합정동,8.0,1.0,7.0,CS100007,치킨
20244,11440690,망원1동,23.0,11.0,12.0,CS100007,치킨
20243,11440690,망원1동,21.0,9.0,12.0,CS100007,치킨
20244,11440700,망원2동,21.0,7.0,14.0,CS100007,치킨
20243,11440700,망원2동,18.0,4.0,14.0,CS100007,치킨
20244,11440710,연남동,10.0,3.0,7.0,CS100007,치킨
20243,11440710,연남동,9.0,2.0,7.0,CS100007,치킨
20244,11440720,성산1동,9.0,3.0,6.0,CS100007,치킨
20243,11440720,성산1동,8.0,3.0,5.0,CS100007,치킨
20244,11440730,성산2동,14.0,3.0,11.0,CS100007,치킨
20243,11440730,성산2동,13.0,3.0,10.0,CS100007,치킨
20244,11440740,상암동,21.0,9.0,12.0,CS100007,치킨
20243,11440740,상암동,19.0,9.0,10.0,CS100007,치킨
20244,11440555,아현동,37.0,27.0,10.0,CS100008,분식
20243,11440555,아현동,38.0,28.0,10.0,CS100008,분식
20244,11440565,공덕동,45.0,31.0,14.0,CS100008,분식
20243,11440565,공덕동,43.0,29.0,14.0,CS100008,분식
20244,11440585,도화동,36.0,27.0,9.0,CS100008,분식
20243,11440585,도화동,37.0,29.0,8.0,CS100008,분식
20244,11440590,용강동,20.0,12.0,8.0,CS100008,분식
20243,11440590,용강동,19.0,12.0,7.0,CS100008,분식
20244,11440600,대흥동,39.0,27.0,12.0,CS100008,분식
20243,11440600,대흥동,38.0,27.0,11.0,CS100008,분식
20244,11440610,염리동,29.0,22.0,7.0,CS100008,분식
20243,11440610,염리동,28.0,21.0,7.0,CS100008,분식
20244,11440630,신수동,24.0,20.0,4.0,CS100008,분식
20243,11440630,신수동,26.0,22.0,4.0,CS100008,분식
20244,11440655,서강동,27.0,22.0,5.0,CS100008,분식
20243,11440655,서강동,30.0,24.0,6.0,CS100008,분식
20244,11440660,서교동,168.0,138.0,30.0,CS100008,분식
20243,11440660,서교동,165.0,135.0,30.0,CS100008,분식
20244,11440680,합정동,30.0,25.0,5.0,CS100008,분식
20243,11440680,합정동,29.0,25.0,4.0,CS100008,분식
20244,11440690,망원1동,43.0,36.0,7.0,CS100008,분식
20243,11440690,망원1동,43.0,37.0,6.0,CS100008,분식
20244,11440700,망원2동,22.0,17.0,5.0,CS100008,분식
20243,11440700,망원2동,23.0,18.0,5.0,CS100008,분식
20244,11440710,연남동,38.0,35.0,3.0,CS100008,분식
20243,11440710,연남동,40.0,37.0,3.0,CS100008,분식
20244,11440720,성산1동,11.0,9.0,2.0,CS100008,분식
20243,11440720,성산1동,15.0,11.0,4.0,CS100008,분식
20244,11440730,성산2동,42.0,32.0,10.0,CS100008,분식
20243,11440730,성산2동,42.0,32.0,10.0,CS100008,분식
20244,11440740,상암동,48.0,33.0,15.0,CS100008,분식
20243,11440740,상암동,52.0,37.0,15.0,CS100008,분식
20244,11440555,아현동,29.0,25.0,4.0,CS100009,호프
20243,11440555,아현동,28.0,24.0,4.0,CS100009,호프
20244,11440565,공덕동,50.0,48.0,2.0,CS100009,호프
20243,11440565,공덕동,50.0,48.0,2.0,CS100009,호프
20244,11440585,도화동,79.0,66.0,13.0,CS100009,호프
20243,11440585,도화동,73.0,61.0,12.0,CS100009,호프
20244,11440590,용강동,61.0,54.0,7.0,CS100009,호프
20243,11440590,용강동,59.0,53.0,6.0,CS100009,호프
20244,11440600,대흥동,31.0,26.0,5.0,CS100009,호프
20243,11440600,대흥동,31.0,26.0,5.0,CS100009,호프
20244,11440610,염리동,16.0,14.0,2.0,CS100009,호프
20243,11440610,염리동,15.0,13.0,2.0,CS100009,호프
20244,11440630,신수동,17.0,12.0,5.0,CS100009,호프
20243,11440630,신수동,15.0,11.0,4.0,CS100009,호프
20244,11440655,서강동,91.0,81.0,10.0,CS100009,호프
20243,11440655,서강동,87.0,77.0,10.0,CS100009,호프
20244,11440660,서교동,571.0,524.0,47.0,CS100009,호프
20243,11440660,서교동,552.0,505.0,47.0,CS100009,호프
20244,11440680,합정동,122.0,113.0,9.0,CS100009,호프
20243,11440680,합정동,121.0,111.0,10.0,CS100009,호프
20244,11440690,망원1동,58.0,56.0,2.0,CS100009,호프
20243,11440690,망원1동,56.0,54.0,2.0,CS100009,호프
20244,11440700,망원2동,26.0,23.0,3.0,CS100009,호프
20243,11440700,망원2동,27.0,23.0,4.0,CS100009,호프
20244,11440710,연남동,162.0,159.0,3.0,CS100009,호프
20243,11440710,연남동,159.0,156.0,3.0,CS100009,호프
20244,11440720,성산1동,17.0,14.0,3.0,CS100009,호프
20243,11440720,성산1동,18.0,15.0,3.0,CS100009,호프
20244,11440730,성산2동,22.0,18.0,4.0,CS100009,호프
20243,11440730,성산2동,23.0,19.0,4.0,CS100009,호프
20244,11440740,상암동,62.0,53.0,9.0,CS100009,호프
20243,11440740,상암동,62.0,53.0,9.0,CS100009,호프
20244,11440555,아현동,58.0,39.0,19.0,CS100010,커피
20243,11440555,아현동,60.0,39.0,21.0,CS100010,커피
20244,11440565,공덕동,85.0,66.0,19.0,CS100010,커피
20243,11440565,공덕동,85.0,65.0,20.0,CS100010,커피
20244,11440585,도화동,63.0,37.0,26.0,CS100010,커피
20243,11440585,도화동,62.0,36.0,26.0,CS100010,커피
20244,11440590,용강동,74.0,53.0,21.0,CS100010,커피
20243,11440590,용강동,71.0,50.0,21.0,CS100010,커피
20244,11440600,대흥동,97.0,75.0,22.0,CS100010,커피
20243,11440600,대흥동,100.0,78.0,22.0,CS100010,커피
20244,11440610,염리동,56.0,41.0,15.0,CS100010,커피
20243,11440610,염리동,55.0,41.0,14.0,CS100010,커피
20244,11440630,신수동,52.0,47.0,5.0,CS100010,커피
20243,11440630,신수동,52.0,46.0,6.0,CS100010,커피
