NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수자,매도자,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
437,서울특별시 마포구 상수동,집합,1**,독막로,제3종일반주거,업무,25m이상,1211.58, ,"799,609",,-,-,201907,26,,2003,-,-,-
438,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,239.20, ,"80,619",,-,-,201907,26,,2003,-,-,-
439,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,84.80, ,"28,580",,-,-,201907,26,,2003,-,-,-
440,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,제1종근린생활,25m이상,95.88, ,"52,100",,-,-,201907,26,,2003,-,-,-
441,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,84.80, ,"28,580",,-,-,201907,26,,2003,-,-,-
442,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,239.20, ,"80,619",,-,-,201907,26,,2003,-,-,-
443,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,157.65, ,"82,412",,-,-,201907,26,,2003,-,-,-
444,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,236.66, ,"132,118",,-,-,201907,26,,2003,-,-,-
445,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,338.79, ,"195,718",,-,-,201907,26,,2003,-,-,-
446,서울특별시 마포구 중동,집합,3*,성암로7길,제2종일반주거,제1종근린생활,12m미만,58.30, ,"42,500",1,-,-,201907,26,,2004,-,-,-
447,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,624.37, ,"212,420",,-,-,201907,26,,2003,-,-,-
448,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,제1종근린생활,25m이상,33.38, ,"18,648",,-,-,201907,26,,2003,-,-,-
449,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,239.20, ,"80,619",,-,-,201907,26,,2003,-,-,-
450,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,239.20, ,"80,619",,-,-,201907,26,,2003,-,-,-
451,서울특별시 마포구 상수동,집합,1**,독막로,제3종일반주거,업무,25m이상,263.65, ,"171,546",,-,-,201907,26,,2003,-,-,-
452,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,132.00, ,"44,481",,-,-,201907,26,,2003,-,-,-
453,서울특별시 마포구 상수동,집합,1**,,제3종일반주거,업무,25m이상,240.75, ,"134,408",,-,-,201907,26,,2003,-,-,-
454,서울특별시 마포구 상수동,집합,1**,독막로,제3종일반주거,업무,25m이상,1026.32, ,"523,466",,-,-,201907,26,,2003,-,-,-
455,서울특별시 마포구 상수동,집합,1**,독막로,제3종일반주거,업무,25m이상,812.00, ,"539,725",,-,-,201907,26,,2003,-,-,-
456,서울특별시 마포구 서교동,일반,4**,어울마당로,제2종일반주거,제1종근린생활,25m미만,1111.98,340.50,"1,000,000",,-,-,201907,24,,1984,-,-,-
457,서울특별시 마포구 아현동,집합,7**,마포대로,준주거,제2종근린생활,25m이상,29.60, ,"11,500",,-,-,201907,23,,2005,-,-,-
458,서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,29.55, ,"24,000",,-,-,201907,22,,2012,-,-,-
459,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,10.31, ,"4,700",11,-,-,201907,19,,2006,-,-,-
460,서울특별시 마포구 서교동,일반,4**,월드컵로14길,제2종일반주거,제2종근린생활,12m미만,276.67,240.30,"360,000",,-,-,201907,19,,1972,-,-,-
461,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,10.31, ,"4,700",6,-,-,201907,19,,2006,-,-,-
462,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,12.13, ,"5,300",10,-,-,201907,19,,2006,-,-,-
463,서울특별시 마포구 마포동,집합,3*,마포대로,준주거,업무,25m이상,29.06, ,"11,600",11,-,-,201907,18,,1986,-,-,-
464,서울특별시 마포구 서교동,일반,3**,와우산로29마길,제2종일반주거,제1종근린생활,8m미만,367.14,210.20,"418,500",,-,-,201907,18,,1991,-,-,-
465,서울특별시 마포구 서교동,일반,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,1215.86,324.30,"1,400,000",,-,-,201907,17,,2014,-,-,-
466,서울특별시 마포구 마포동,집합,3*,마포대로,준주거,업무,25m이상,29.06, ,"12,500",10,-,-,201907,17,,1986,-,-,-
467,서울특별시 마포구 아현동,집합,3**,,제2종일반주거,제1종근린생활,12m미만,122.61, ,"119,000",,-,-,201907,17,,1983,-,-,-
468,서울특별시 마포구 공덕동,집합,2**,마포대로6길,준주거,제1종근린생활,12m미만,279.31, ,"23,200",,-,-,201907,15,지분,1967,-,-,-
469,서울특별시 마포구 서교동,일반,3**,와우산로19길,제2종일반주거,제2종근린생활,8m미만,220.57,207.30,"439,000",,-,-,201907,13,,1979,-,-,-
470,서울특별시 마포구 아현동,집합,4**,마포대로,준주거,제1종근린생활,25m이상,37.80, ,"13,750",,-,-,201907,12,,1987,-,-,-
471,서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.59, ,"107,000",11,-,-,201907,11,,2010,-,-,-
472,서울특별시 마포구 마포동,집합,1**,마포대로,준주거,업무,25m이상,34.92, ,"15,300",2,-,-,201907,10,,1987,-,-,-
473,서울특별시 마포구 마포동,집합,1**,마포대로,준주거,업무,25m이상,41.66, ,"15,400",3,-,-,201907,10,,1987,-,-,-
474,서울특별시 마포구 상암동,일반,*,성암로,제3종일반주거,제2종근린생활,8m미만,252.88,198.00,"237,500",,-,-,201907,08,,2013,-,-,-
475,서울특별시 마포구 도화동,일반,6*,마포대로4길,제2종일반주거,제1종근린생활,8m미만,730.93,409.90,"365,000",,-,-,201907,08,,1993,-,-,-
476,서울특별시 마포구 아현동,집합,4**,마포대로,준주거,제2종근린생활,25m이상,9.67, ,"6,250",,-,-,201907,06,,1987,-,-,-
477,서울특별시 마포구 연남동,일반,2**,동교로34길,제2종일반주거,제2종근린생활,8m미만,102.84,76.40,"145,000",,-,-,201907,06,,1968,-,-,-
478,서울특별시 마포구 아현동,집합,4**,마포대로,준주거,제2종근린생활,25m이상,9.67, ,"6,250",,-,-,201907,06,,1987,-,-,-
479,서울특별시 마포구 공덕동,집합,4**,만리재로,일반상업,업무,25m이상,90.14, ,"45,000",13,-,-,201907,05,,2002,-,-,-
480,서울특별시 마포구 서교동,집합,4**,홍익로,제3종일반주거,제2종근린생활,25m미만,30.87, ,"35,000",,-,-,201907,05,,2004,-,-,-
481,서울특별시 마포구 상암동,집합,1***,월드컵북로,제2종일반주거,제2종근린생활,25m이상,24.30, ,"21,000",2,-,-,201907,05,,2010,-,-,-
482,서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"112,700",2,-,-,201907,04,,2010,-,-,-
483,서울특별시 마포구 성산동,일반,2**,성미산로11길,제2종일반주거,기타,12m미만,386.00,111.63,"50,400",,-,-,201907,04,지분,2004,-,-,-
484,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,제2종근린생활,25m이상,35.72, ,"23,500",1,-,-,201907,04,,2006,-,-,-
485,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,제2종근린생활,25m이상,35.74, ,"61,605",,-,-,201907,04,,2006,-,-,-
486,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,제2종근린생활,25m이상,55.77, ,"29,000",1,-,-,201907,04,,2006,-,-,-
487,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,제2종근린생활,25m이상,35.74, ,"70,000",,-,-,201907,04,,2006,-,-,-
488,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,제2종근린생활,25m이상,35.72, ,"23,776",1,-,-,201907,04,,2006,-,-,-
489,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,제2종근린생활,25m이상,55.77, ,"37,119",1,-,-,201907,04,,2006,-,-,-
490,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,12.13, ,"5,300",10,-,-,201907,03,,2006,-,-,-
491,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,10.31, ,"4,700",6,-,-,201907,03,,2006,-,-,-
492,서울특별시 마포구 노고산동,집합,1**,백범로,일반상업,업무,25m이상,10.31, ,"4,700",11,-,-,201907,03,,2006,-,-,-
493,서울특별시 마포구 대흥동,일반,1**,대흥로,제3종일반주거,업무,25m이상,2275.44,902.00,"1,304,000",,-,-,201907,02,,1990,-,-,-
494,서울특별시 마포구 서교동,일반,3**,양화로,근린상업,제2종근린생활,25m이상,1129.11,477.40,"1,270,838",,-,-,201907,02,,1981,-,-,-
495,서울특별시 마포구 아현동,집합,4**,만리재옛길,제2종일반주거,제2종근린생활,12m미만,62.21, ,"27,000",3,-,-,201907,01,,2004,-,-,-
496,서울특별시 마포구 아현동,집합,4**,만리재옛길,제2종일반주거,제2종근린생활,12m미만,42.72, ,"22,000",3,-,-,201907,01,,2004,-,-,-
497,서울특별시 마포구 아현동,집합,4**,만리재옛길,제2종일반주거,제2종근린생활,12m미만,50.66, ,"24,000",3,-,-,201907,01,,2004,-,-,-
498,서울특별시 마포구 상암동,집합,1***,월드컵북로54길,일반상업,제2종근린생활,25m미만,44.15, ,"39,000",3,-,-,201906,30,,2016,-,-,-
499,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,59.24, ,"66,500",1,-,-,201906,29,,2002,-,-,-
500,서울특별시 마포구 도화동,집합,2**,도화2안길,제2종일반주거,제1종근린생활,8m미만,62.39, ,"25,500",,-,-,201906,29,,2018,-,-,-
501,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,30.60, ,"46,500",4,-,-,201906,29,,2002,-,-,-
502,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,59.24, ,"66,500",3,-,-,201906,29,,2002,-,-,-
503,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,59.24, ,"66,500",3,-,-,201906,29,,2002,-,-,-
504,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,59.24, ,"66,500",2,-,-,201906,29,,2002,-,-,-
505,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,59.24, ,"66,500",2,-,-,201906,29,,2002,-,-,-
506,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,30.60, ,"46,500",4,-,-,201906,29,,2002,-,-,-
507,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제2종근린생활,8m미만,59.24, ,"66,500",1,-,-,201906,29,,2002,-,-,-
508,서울특별시 마포구 서교동,집합,3**,양화로6길,제2종일반주거,제1종근린생활,8m미만,114.84, ,"54,000",,-,-,201906,29,,2002,-,-,-
509,서울특별시 마포구 도화동,집합,1**,마포대로,일반상업,업무,12m미만,22.53, ,"9,381",,-,-,201906,28,,1987,-,-,-
510,서울특별시 마포구 도화동,집합,1**,마포대로,일반상업,업무,12m미만,23.40, ,"9,739",,-,-,201906,28,,1987,-,-,-
511,서울특별시 마포구 노고산동,집합,5*,서강로,일반상업,기타,12m미만,40.68, ,"14,000",,-,-,201906,28,,1999,-,-,-
512,서울특별시 마포구 용강동,일반,4**,토정로,제2종일반주거,제2종근린생활,25m이상,181.12,93.00,"182,000",,-,-,201906,28,,2016,-,-,-
513,서울특별시 마포구 도화동,집합,1**,마포대로,일반상업,업무,12m미만,22.53, ,"9,381",,-,-,201906,28,,1987,-,-,-
514,서울특별시 마포구 용강동,집합,5**,토정로31길,제2종일반주거,제1종근린생활,25m미만,38.42, ,"92,000",1,-,-,201906,27,,2016,-,-,-
515,서울특별시 마포구 마포동,집합,1**,마포대로,준주거,업무,25m이상,44.11, ,"16,500",4,-,-,201906,26,,1987,-,-,-
516,서울특별시 마포구 창전동,일반,3*,서강로3길,제2종일반주거,제1종근린생활,12m미만,60.23,132.00,"100,056",,-,-,201906,26,,1971,-,-,-
517,서울특별시 마포구 동교동,집합,1**,양화로,근린상업,제2종근린생활,25m이상,14.22, ,"8,000",,-,-,201906,26,,1999,-,-,-
518,서울특별시 마포구 서교동,일반,3**,홍익로,제3종일반주거,제1종근린생활,8m미만,598.15,246.50,"488,881",,-,-,201906,25,지분,2018,-,-,-
519,서울특별시 마포구 성산동,집합,5**,월드컵로,유통상업,제1종근린생활,25m이상,31.05, ,"65,000",,-,-,201906,24,,2005,-,-,-
520,서울특별시 마포구 아현동,일반,3**,신촌로,준주거,제2종근린생활,25m이상,646.53,182.30,"380,000",,-,-,201906,24,,2018,-,-,-
521,서울특별시 마포구 상암동,일반,*,성암로,제3종일반주거,제2종근린생활,25m미만,41.02,99.00,"93,000",,-,-,201906,24,,1973,-,-,-
522,서울특별시 마포구 공덕동,집합,2**,만리재옛길,준주거,제1종근린생활,25m이상,16.69, ,"30,000",,-,-,201906,24,,,-,-,-
523,서울특별시 마포구 합정동,집합,4**,월드컵로7길,제2종일반주거,제2종근린생활,12m미만,25.22, ,"34,500",1,-,-,201906,23,,2015,-,-,-
524,서울특별시 마포구 염리동,집합,5**,숭문길,제2종일반주거,제1종근린생활,12m미만,23.53, ,"15,970",1,-,-,201906,22,,2001,-,-,-
525,서울특별시 마포구 아현동,집합,8**,마포대로,제3종일반주거,제2종근린생활,25m이상,27.00, ,"41,000",,-,-,201906,19,,2017,-,-,-
526,서울특별시 마포구 도화동,집합,5**,마포대로,일반상업,제2종근린생활,25m이상,8.59, ,"10,000",2,-,-,201906,18,,2006,-,-,-
527,서울특별시 마포구 도화동,집합,5**,큰우물로,일반상업,업무,25m미만,77.01, ,"16,500",,-,-,201906,18,,1984,-,-,-
528,서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.59, ,"114,000",9,-,-,201906,18,,2010,-,-,-
529,서울특별시 마포구 노고산동,집합,*,백범로1길,제2종일반주거,제2종근린생활,12m미만,26.48, ,"22,000",1,-,-,201906,18,,2010,-,-,-
530,서울특별시 마포구 서교동,집합,4**,월드컵로10길,제2종일반주거,업무,25m미만,28.14, ,"14,600",2,-,-,201906,15,,2001,-,-,-
531,서울특별시 마포구 마포동,집합,3*,마포대로,준주거,업무,25m이상,29.06, ,"13,000",,-,-,201906,13,,1986,-,-,-
532,서울특별시 마포구 상암동,집합,1***,상암산로1길,제3종일반주거,제2종근린생활,12m미만,144.72, ,"3,400",,-,-,201906,11,지분,2005,-,-,-
533,서울특별시 마포구 중동,집합,6*,월드컵북로,제3종일반주거,제1종근린생활,25m이상,7.80, ,"9,250",,-,-,201906,11,,1987,-,-,-
534,서울특별시 마포구 중동,집합,6*,월드컵북로,제3종일반주거,제1종근린생활,25m이상,7.80, ,"9,250",,-,-,201906,11,,1987,-,-,-
535,서울특별시 마포구 서교동,집합,4**,홍익로,제3종일반주거,제2종근린생활,25m미만,45.98, ,"63,000",1,-,-,201906,10,,2004,-,-,-
536,서울특별시 마포구 공덕동,집합,4**,마포대로,준주거,제1종근린생활,25m이상,31.77, ,"30,500",1,-,-,201906,10,,2005,-,-,-
537,서울특별시 마포구 서교동,일반,4**,동교로22길,제2종일반주거,제2종근린생활,12m미만,534.60,220.80,"276,000",,-,-,201906,07,,1992,-,-,-
538,서울특별시 마포구 동교동,집합,1**,양화로,근린상업,제1종근린생활,25m이상,51.03, ,"29,000",,-,-,201906,07,,2004,-,-,-
539,서울특별시 마포구 동교동,일반,2**,월드컵북로6길,제2종일반주거,제1종근린생활,25m미만,1380.38,377.46,"736,197",,-,-,201906,07,,2004,-,-,-
540,서울특별시 마포구 아현동,집합,8**,마포대로,제3종일반주거,제2종근린생활,25m이상,27.75, ,"44,000",,-,-,201906,04,,2017,-,-,-
541,서울특별시 마포구 동교동,일반,1**,어울마당로,제3종일반주거,제2종근린생활,25m미만,208.68,96.90,"450,000",,-,-,201906,04,,1992,-,-,-
542,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,51.84, ,"52,984",,-,-,201905,31,,2018,-,-,-
543,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,59.94, ,"56,624",,-,-,201905,31,,2018,-,-,-
544,서울특별시 마포구 망원동,집합,4**,월드컵로13길,제2종일반주거,제2종근린생활,12m미만,103.20, ,"46,000",6,-,-,201905,31,,2011,-,-,-
545,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,54.95, ,"58,343",,-,-,201905,31,,2018,-,-,-
546,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,56.34, ,"54,299",,-,-,201905,31,,2018,-,-,-
547,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,106.74, ,"96,767",,-,-,201905,31,,2018,-,-,-
548,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제1종근린생활,25m미만,51.84, ,"104,148",,-,-,201905,31,,2018,-,-,-
549,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,85.74, ,"79,375",,-,-,201905,31,,2018,-,-,-
550,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제1종근린생활,25m미만,58.59, ,"113,248",,-,-,201905,31,,2018,-,-,-
551,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,51.84, ,"49,041",,-,-,201905,31,,2018,-,-,-
552,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,55.98, ,"53,995",,-,-,201905,31,,2018,-,-,-
553,서울특별시 마포구 서교동,집합,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,59.94, ,"57,838",,-,-,201905,31,,2018,-,-,-
