quarter,dong_code,adstrd_flpop
20253,11350619,3816380
20253,11350621,3748601
20253,11350624,2841905
20253,11350625,4417808
20253,11350630,6698194
20253,11350640,10000093
20253,11350665,8200705
20253,11350670,5397199
20253,11350695,6244177
20253,11350700,1003660
20253,11350710,1739696
20253,11350720,1912468
20253,11380510,6404838
20253,11380520,5345478
20253,11380530,5257874
20253,11380551,5242205
20253,11380552,5745221
20253,11380560,5379444
20253,11380570,12550609
20253,11380580,5150408
20253,11380590,3764228
20253,11380600,7547967
20253,11380625,11281016
20253,11380631,5909243
20253,11380632,2643646
20253,11380640,2920051
20253,11380650,2441888
20253,11380690,6752114
20253,11410520,3250105
20253,11410555,22328990
20253,11410565,11135942
20253,11410585,10227328
20253,11410615,8695357
20253,11410620,5368989
20253,11410640,3609155
20253,11410655,2336838
20253,11410660,3870494
20253,11410685,4450700
20253,11410690,1318629
20253,11410700,5931753
20253,11410710,2569931
20253,11410720,9419773
20253,11440555,7686071
20253,11440565,12192896
20253,11440585,3908046
20253,11440590,5714271
20253,11440600,7037790
20253,11440610,5747906
20253,11440630,4825816
20253,11440655,6153635
20253,11440660,17334585
20253,11440680,4484725
20253,11440690,6696623
20253,11440700,5588947
20253,11440710,6346996
20253,11440720,5959723
20253,11440730,6388091
20253,11440740,5380944
20253,11470510,4584331
20253,11470520,6463142
20253,11470530,4937827
20253,11470540,5479844
20253,11470550,4780698
20253,11470560,3869878
20253,11470570,3476219
20253,11470580,2644888
20253,11470590,3274435
20253,11470600,2705193
20253,11470610,827832
20253,11470611,2005525
20253,11470620,3113363
20253,11470630,4421396
20253,11470640,7225369
20253,11470650,10637526
20253,11470670,1972479
20253,11470680,2919926
20253,11500510,8160827
20253,11500520,4454462
20253,11500530,3894385
20253,11500535,6951747
20253,11500540,16469502
20253,11500550,3786468
20253,11500560,3495630
20253,11500570,3855517
20253,11500590,8214328
20253,11500591,5220479
20253,11500593,9879214
20253,11500603,3140169
20253,11500604,1911901
20253,11500605,1497068
20253,11500611,5485939
20253,11500615,7200082
20253,11500620,5412543
20253,11500630,7236902
20253,11500640,3926083
20253,11500641,2377548
20253,11530510,6482714
20253,11530520,1912035
20253,11530530,8823115
20253,11530540,7335700
20253,11530550,7382627
20253,11530560,6782552
20253,11530595,3061308
20253,11530720,4618066
20253,11530730,5132492
20253,11530740,7428185
20253,11530750,3655060
20253,11530760,4520278
20253,11530770,4204366
20253,11530780,4858100
20253,11530790,1662721
20253,11530800,952480
20253,11545510,5021514
20253,11545610,5150224
20253,11545620,3124018
20253,11545630,4658919
20253,11545640,3767043
20253,11545670,5236760
20253,11545680,1417429
20253,11545690,1286567
20253,11545700,2096861
20253,11545710,3354825
20253,11560515,6486570
20253,11560535,10726612
20253,11560540,6602277
20253,11560550,7187765
20253,11560560,8836363
20253,11560585,5405206
20253,11560605,9426403
20253,11560610,4966688
20253,11560620,4830869
20253,11560630,5547237
20253,11560650,6230816
20253,11560660,2503634
20253,11560670,2915361
20253,11560680,5973799
20253,11560690,3662659
20253,11560700,4155361
20253,11560710,4616194
20253,11560720,6627927
20253,11590510,6079001
20253,11590520,2807850
20253,11590530,7858301
20253,11590540,4830381
20253,11590550,4641678
20253,11590560,5420016
20253,11590605,5578171
20253,11590620,6423468
20253,11590630,7340358
20253,11590640,5303378
20253,11590650,3902655
20253,11590651,3281095
20253,11590660,7363230
20253,11590670,3659771
20253,11590680,5171957
20253,11620525,3455004
20253,11620545,2964442
20253,11620565,4627906
20253,11620575,6894554
20253,11620585,5832003
20253,11620595,10872281
20253,11620605,8464236
20253,11620615,5124150
20253,11620625,5897444
20253,11620630,4133633
20253,11620645,5254418
20253,11620655,5957732
20253,11620665,4925507
20253,11620685,7263303
20253,11620695,9702845
20253,11620715,1380825
20253,11620725,7930493
20253,11620735,6344568
20253,11620745,6866480
20253,11620765,5216546
20253,11620775,5557997
20253,11650510,7737320
20253,11650520,7092897
20253,11650530,12272542
20253,11650531,6597918
20253,11650540,6977070
20253,11650550,515061
20253,11650560,6697039
20253,11650570,1939613
20253,11650580,3302145
20253,11650581,5279474
20253,11650590,4759818
20253,11650600,4397988
20253,11650610,4440915
20253,11650620,3438475
20253,11650621,6246541
20253,11650651,8747732
20253,11650652,5698690
20253,11650660,1843178
20253,11680510,6653298
20253,11680521,9474796
20253,11680531,11920183
20253,11680545,7593147
20253,11680565,9185850
20253,11680580,4991598
20253,11680590,8923470
20253,11680600,4501935
20253,11680610,6783054
20253,11680630,10740014
20253,11680640,20900630
20253,11680650,12482409
20253,11680655,8695467
20253,11680656,4089946
20253,11680660,2143956
20253,11680670,2144568
20253,11680690,3410027
20253,11680700,3382325
20253,11680720,2422166
20253,11680730,2493544
20253,11680740,1360721
20253,11680750,2232614
20253,11710510,4343516
20253,11710520,5130542
20253,11710531,3418112
20253,11710532,3649798
20253,11710540,2651578
20253,11710550,4745569
20253,11710561,3288095
20253,11710562,6231598
20253,11710566,740151
20253,11710570,9692539
20253,11710580,5637207
20253,11710590,2908636
20253,11710600,6641013
20253,11710610,6228098
20253,11710620,8767193
20253,11710631,751209
20253,11710632,5751748
20253,11710641,4305386
20253,11710642,2893688
20253,11710646,7646751
20253,11710647,3340138
20253,11710650,8130053
20253,11710670,2245535
20253,11710680,3597594
20253,11710690,2116808
20253,11710710,2368425
20253,11710720,703375
20253,11740515,3514014
20253,11740520,3432533
20253,11740530,4605872
20253,11740540,2187076
20253,11740550,3548896
20253,11740560,2166822
20253,11740570,8363335
20253,11740580,2273718
20253,11740590,1651297
20253,11740600,10199559
20253,11740610,10909991
20253,11740620,7537537
20253,11740640,5482732
20253,11740650,8182706
20253,11740660,6680704
20253,11740685,18306303
20253,11740690,30002
20253,11740700,6677641
20254,11110515,3348036
20254,11110530,3910218
20254,11110540,974927
20254,11110550,844176
20254,11110560,911272
20254,11110570,2015725
20254,11110580,3950238
20254,11110600,1171993
20254,11110615,13824388
20254,11110630,5436250
20254,11110640,4456453
20254,11110650,9250213
20254,11110670,2847894
20254,11110680,4552384
20254,11110690,815624
20254,11110700,2309254
20254,11110710,5183066
20254,11140520,2542035
20254,11140540,4347793
20254,11140550,5774872
20254,11140570,2729614
20254,11140580,2090605
20254,11140590,6670949
20254,11140605,4848076
20254,11140615,5268914
20254,11140625,4052419
20254,11140635,1923163
20254,11140645,2760517
20254,11140650,3133863
20254,11140665,3558358
20254,11140670,5321500
20254,11140680,1945691
20254,11170510,3909430
20254,11170520,4761506
20254,11170530,1871643
20254,11170555,7206085
20254,11170560,4702896
20254,11170570,3522802
20254,11170580,3740869
20254,11170590,2377218
20254,11170625,5774895
20254,11170630,4374672
20254,11170640,1458631
20254,11170650,2476459
20254,11170660,3024770
20254,11170685,4379717
20254,11170690,1728945
20254,11170700,2142286
20254,11200520,4634683
20254,11200535,5511049
20254,11200540,4952140
20254,11200550,4595770
20254,11200560,6771746
20254,11200570,4292517
20254,11200580,2747744
20254,11200590,3089717
20254,11200615,5454810
20254,11200620,2565751
20254,11200645,2805400
20254,11200650,2972249
20254,11200660,5517614
20254,11200670,4875184
20254,11200690,6050654
20254,11200720,3275272
20254,11200790,2756340
20254,11215710,8980586
20254,11215730,6843014
20254,11215740,3450358
20254,11215750,4707238
20254,11215760,4252517
20254,11215770,6389649
20254,11215780,2012058
20254,11215810,6141905
20254,11215820,7523250
20254,11215830,5100964
20254,11215840,6560805
20254,11215847,8810461
20254,11215850,6680759
20254,11215860,4877442
20254,11215870,6128436
20254,11230536,13908963
20254,11230545,11953847
20254,11230560,11037456
20254,11230570,2307719
20254,11230600,6767873
20254,11230610,5711539
20254,11230650,8685517
20254,11230660,8058972
20254,11230705,6002827
20254,11230710,4730769
20254,11230720,6298818
20254,11230730,4420776
20254,11230740,11235621
20254,11230750,3394045
20254,11260520,5699307
20254,11260540,4493472
20254,11260550,2362972
20254,11260565,9954963
20254,11260570,6074034
20254,11260575,6471946
20254,11260580,5188135
20254,11260590,6224381
20254,11260600,4782186
20254,11260610,7807056
20254,11260620,6861147
20254,11260630,5112908
20254,11260655,11290836
20254,11260660,3877776
20254,11260680,4878033
20254,11260690,1718239
20254,11290525,4206870
20254,11290555,10201987
20254,11290575,7752129
20254,11290580,2268425
20254,11290590,2881941
20254,11290600,7935075
20254,11290610,5095415
20254,11290620,4389356
20254,11290630,5618968
20254,11290640,2842694
20254,11290650,3202152
20254,11290660,6201426
20254,11290685,4857812
20254,11290705,11055108
20254,11290715,7990456
20254,11290725,6476470
20254,11290760,6547080
20254,11290770,6084675
20254,11290780,3971878
20254,11290810,10318531
20254,11305534,10749171
20254,11305535,7847140
20254,11305545,11297871
20254,11305555,10147588
20254,11305575,2962903
20254,11305595,6453446
20254,11305603,2708048
20254,11305608,2930090
20254,11305615,5950980
20254,11305625,5136332
20254,11305635,9345749
20254,11305645,3832585
20254,11305660,8010678
20254,11320511,3357329
20254,11320512,10233578
20254,11320513,3370605
20254,11320514,3460963
20254,11320515,3752012
20254,11320521,3678050
20254,11320522,3037470
20254,11320660,4759692
20254,11320670,4395357
20254,11320680,5550556
20254,11320681,2580736
20254,11320690,6491419
20254,11320700,2671617
20254,11320710,3052402
20254,11350560,4573146
20254,11350570,3670360
20254,11350580,2300869
20254,11350595,10139716
20254,11350600,8198449
20254,11350611,3642081
20254,11350612,2564244
20254,11350619,3682707
20254,11350621,3727229
20254,11350624,2874350
20254,11350625,4456423
20254,11350630,6566475
20254,11350640,10163366
20254,11350665,7979814
20254,11350670,5306644
20254,11350695,6079845
20254,11350700,999826
20254,11350710,1764587
20254,11350720,1997677
20254,11380510,6326802
20254,11380520,5025915
20254,11380530,5143179
20254,11380551,5255649
20254,11380552,5913963
20254,11380560,5247816
20254,11380570,12420998
20254,11380580,5195466
20254,11380590,3960622
20254,11380600,7463607
20254,11380625,11321196
20254,11380631,5737884
20254,11380632,2622674
20254,11380640,2834083
20254,11380650,2454828
20254,11380690,6697611
20254,11410520,3212534
20254,11410555,26535149
20254,11410565,10746254
20254,11410585,10581648
20254,11410615,8843908
20254,11410620,5384895
20254,11410640,3589686
20254,11410655,2338935
20254,11410660,4064357
20254,11410685,4623700
20254,11410690,1265629
20254,11410700,6194336
20254,11410710,2716782
20254,11410720,9198516
20254,11440555,7711312
20254,11440565,12052148
20254,11440585,3919091
20254,11440590,5648742
20254,11440600,7461423
20254,11440610,5676830
20254,11440630,4801286
20254,11440655,6251903
20254,11440660,17215576
20254,11440680,4345602
20254,11440690,6675902
20254,11440700,5436766
20254,11440710,6472654
20254,11440720,5996631
20254,11440730,6315492
20254,11440740,5255543
20254,11470510,4399803
20254,11470520,5998419
20254,11470530,5064708
20254,11470540,5641166
20254,11470550,4744998
20254,11470560,3944208
20254,11470570,3850761
20254,11470580,2588710
20254,11470590,3219494
20254,11470600,2898280
20254,11470610,810274
20254,11470611,2048951
20254,11470620,3000200
20254,11470630,4161072
20254,11470640,7113018
20254,11470650,10315271
20254,11470670,1921925
20254,11470680,2843638
20254,11500510,8055365
20254,11500520,4377382
20254,11500530,3851931
20254,11500535,7159372
20254,11500540,15716871
20254,11500550,3762504
20254,11500560,3450347
20254,11500570,3685160
20254,11500590,8121496
20254,11500591,5592162
20254,11500593,10456932
20254,11500603,3038875
20254,11500604,1917285
20254,11500605,1522364
20254,11500611,5403377
20254,11500615,7217707
20254,11500620,5445697
20254,11500630,7065046
20254,11500640,3895935
20254,11500641,2348911
20254,11530510,6336361
20254,11530520,1932876
20254,11530530,8902548
20254,11530540,7666393
20254,11530550,7046680
20254,11530560,6771834
20254,11530595,3116192
20254,11530720,4574346
20254,11530730,5097723
20254,11530740,7562772
20254,11530750,3645289
20254,11530760,4465832
20254,11530770,4142141
20254,11530780,4889147
20254,11530790,1658436
20254,11530800,970623
20254,11545510,4748262
20254,11545610,5228155
20254,11545620,3059371
20254,11545630,4480108
20254,11545640,3697507
20254,11545670,5294857
20254,11545680,1431625
20254,11545690,1264712
20254,11545700,2078385
20254,11545710,3363888
20254,11560515,6579464
20254,11560535,11148410
20254,11560540,6337211
20254,11560550,6942751
20254,11560560,9272229
20254,11560585,5369227
20254,11560605,8882689
20254,11560610,4532731
20254,11560620,4447422
20254,11560630,5574870
20254,11560650,6167849
20254,11560660,2610643
20254,11560670,2984586
20254,11560680,5716384
20254,11560690,3671364
20254,11560700,4170592
20254,11560710,4567025
20254,11560720,6507885
20254,11590510,6164302
20254,11590520,2753677
20254,11590530,7813248
20254,11590540,4840103
20254,11590550,4609530
20254,11590560,5457795
20254,11590605,5620853
20254,11590620,6430891
20254,11590630,7211700
20254,11590640,5263167
20254,11590650,3908432
20254,11590651,3163340
20254,11590660,7469075
20254,11590670,3681061
20254,11590680,5128366
20254,11620525,3627463
20254,11620545,3114488
20254,11620565,4467630
20254,11620575,7323276
20254,11620585,5828945
20254,11620595,10714058
20254,11620605,8324370
20254,11620615,5027349
20254,11620625,5816345
20254,11620630,4081838
20254,11620645,5052650
20254,11620655,5811278
20254,11620665,4937272
20254,11620685,7229670
20254,11620695,9705273
20254,11620715,1364163
20254,11620725,7951028
20254,11620735,6255851
20254,11620745,6766414
20254,11620765,5242856
20254,11620775,5533851
20254,11650510,7451292
20254,11650520,6961783
20254,11650530,12120750
20254,11650531,6412189
20254,11650540,7130136
20254,11650550,505033
20254,11650560,6731830
20254,11650570,1854981
20254,11650580,3343985
20254,11650581,5249392
20254,11650590,4513220
20254,11650600,4382975
20254,11650610,4414785
20254,11650620,3408265
20254,11650621,6684013
20254,11650651,8533228
20254,11650652,5553412
20254,11650660,2082697
20254,11680510,6388755
20254,11680521,9197399
20254,11680531,11457248
20254,11680545,7378991
20254,11680565,9144809
20254,11680580,4923443
20254,11680590,8719348
20254,11680600,4343954
20254,11680610,6276201
20254,11680630,9932591
20254,11680640,19879130
20254,11680650,11909485
20254,11680655,8887262
20254,11680656,3804580
20254,11680660,2116394
20254,11680670,2151296
20254,11680690,3295325
20254,11680700,3415133
20254,11680720,2494432
20254,11680730,2550279
20254,11680740,1332880
20254,11680750,2221559
20254,11710510,4301974
20254,11710520,5207645
20254,11710531,3344482
20254,11710532,3583768
20254,11710540,2732721
20254,11710550,4686662
20254,11710561,3168269
20254,11710562,6391059
20254,11710566,760119
20254,11710570,9885963
20254,11710580,5643356
20254,11710590,3129787
20254,11710600,6566484
20254,11710610,6080619
20254,11710620,8624496
20254,11710631,722437
20254,11710632,5650583
20254,11710641,4166110
20254,11710642,2869130
20254,11710646,7312004
20254,11710647,3485208
20254,11710650,8098992
20254,11710670,2284176
20254,11710680,3450782
20254,11710690,2039053
20254,11710710,2279811
20254,11710720,708799
20254,11740515,3477111
20254,11740520,3418270
20254,11740530,4587453
20254,11740540,2082565
20254,11740550,3486664
20254,11740560,2181579
20254,11740570,8439282
20254,11740580,2217375
20254,11740590,1711324
20254,11740600,10130717
20254,11740610,10996301
