keyword,period,ratio
평창동 맛집,2020-05-01,100
평창동 맛집,2020-06-01,86.84534
평창동 맛집,2020-07-01,93.36619
평창동 맛집,2020-08-01,84.58615
평창동 맛집,2020-09-01,68.53563
평창동 맛집,2020-10-01,85.25364
평창동 맛집,2020-11-01,62.52823
평창동 맛집,2020-12-01,38.09817
평창동 맛집,2021-01-01,45.13247
평창동 맛집,2021-02-01,57.30129
평창동 맛집,2021-03-01,69.82953
평창동 맛집,2021-04-01,77.06921
평창동 맛집,2021-05-01,92.22632
평창동 맛집,2021-06-01,81.55678
평창동 맛집,2021-07-01,68.29944
평창동 맛집,2021-08-01,78.7636
평창동 맛집,2021-09-01,84.06243
평창동 맛집,2021-10-01,82.214
평창동 맛집,2021-11-01,74.67652
평창동 맛집,2021-12-01,60.57712
평창동 맛집,2022-01-01,54.53891
평창동 맛집,2022-02-01,54.88806
평창동 맛집,2022-03-01,60.87492
평창동 맛집,2022-04-01,85.28445
평창동 맛집,2022-05-01,98.15157
평창동 맛집,2022-06-01,83.45656
평창동 맛집,2022-07-01,84.16512
평창동 맛집,2022-08-01,91.87718
평창동 맛집,2022-09-01,77.6032
평창동 맛집,2022-10-01,76.57629
평창동 맛집,2022-11-01,66.09159
평창동 맛집,2022-12-01,60.53604
평창동 맛집,2023-01-01,57.00349
평창동 맛집,2023-02-01,63.56541
평창동 맛집,2023-03-01,70.33271
평창동 맛집,2023-04-01,76.40172
평창동 맛집,2023-05-01,80.38611
평창동 맛집,2023-06-01,62.12774
평창동 맛집,2023-07-01,60.85438
평창동 맛집,2023-08-01,66.47155
평창동 맛집,2023-09-01,61.18299
평창동 맛집,2023-10-01,61.92236
평창동 맛집,2023-11-01,51.18094
평창동 맛집,2023-12-01,48.95255
평창동 맛집,2024-01-01,46.02587
평창동 맛집,2024-02-01,66.3894
평창동 맛집,2024-03-01,61.50133
평창동 맛집,2024-04-01,57.95851
평창동 맛집,2024-05-01,63.05196
평창동 맛집,2024-06-01,51.25282
평창동 맛집,2024-07-01,49.57896
평창동 맛집,2024-08-01,58.71842
평창동 맛집,2024-09-01,59.04703
평창동 맛집,2024-10-01,57.1986
평창동 맛집,2024-11-01,47.60731
평창동 맛집,2024-12-01,44.64982
평창동 카페,2019-01-01,32.49127
평창동 카페,2019-02-01,34.26781
평창동 카페,2019-03-01,38.0879
평창동 카페,2019-04-01,36.794
평창동 카페,2019-05-01,46.70363
평창동 카페,2019-06-01,45.33785
평창동 카페,2019-07-01,42.72951
평창동 카페,2019-08-01,51.99219
평창동 카페,2019-09-01,46.51879
평창동 카페,2019-10-01,49.66112
평창동 카페,2019-11-01,44.63955
평창동 카페,2019-12-01,42.75005
평창동 카페,2020-01-01,45.68699
평창동 카페,2020-02-01,44.36229
평창동 카페,2020-03-01,71.77038
평창동 카페,2020-04-01,73.1567
평창동 카페,2020-05-01,82.29615
평창동 카페,2020-06-01,75.39535
평창동 카페,2020-07-01,79.93427
평창동 카페,2020-08-01,70.2711
평창동 카페,2020-09-01,63.45245
평창동 카페,2020-10-01,73.78311
평창동 카페,2020-11-01,43.68453
평창동 카페,2020-12-01,10.29985
평창동 카페,2021-01-01,24.91271
평창동 카페,2021-02-01,52.22838
평창동 카페,2021-03-01,57.21914
평창동 카페,2021-04-01,63.8016
평창동 카페,2021-05-01,78.3323
평창동 카페,2021-06-01,69.15177
평창동 카페,2021-07-01,64.01725
평창동 카페,2021-08-01,75.5802
평창동 카페,2021-09-01,79.27705
평창동 카페,2021-10-01,65.40357
평창동 카페,2021-11-01,47.85376
평창동 카페,2021-12-01,42.42144
평창동 카페,2022-01-01,43.52023
평창동 카페,2022-02-01,44.59848
평창동 카페,2022-03-01,54.02546
평창동 카페,2022-04-01,77.16163
평창동 카페,2022-05-01,72.94105
평창동 카페,2022-06-01,63.69891
평창동 카페,2022-07-01,66.30724
평창동 카페,2022-08-01,74.61491
평창동 카페,2022-09-01,73.18751
평창동 카페,2022-10-01,61.63483
평창동 카페,2022-11-01,42.24686
평창동 카페,2022-12-01,41.49722
평창동 카페,2023-01-01,47.17601
평창동 카페,2023-02-01,45.23516
평창동 카페,2023-03-01,52.1565
평창동 카페,2023-04-01,49.66112
평창동 카페,2023-05-01,56.16142
평창동 카페,2023-06-01,47.76134
평창동 카페,2023-07-01,42.4009
평창동 카페,2023-08-01,41.74368
평창동 카페,2023-09-01,41.09673
평창동 카페,2023-10-01,46.88847
평창동 카페,2023-11-01,57.12672
평창동 카페,2023-12-01,27.43889
평창동 카페,2024-01-01,31.27952
평창동 카페,2024-02-01,40.55247
평창동 카페,2024-03-01,33.53871
평창동 카페,2024-04-01,32.214
평창동 카페,2024-05-01,39.58718
평창동 카페,2024-06-01,37.80036
평창동 카페,2024-07-01,29.31813
평창동 카페,2024-08-01,34.92503
평창동 카페,2024-09-01,35.35633
평창동 카페,2024-10-01,30.23208
평창동 카페,2024-11-01,23.57773
평창동 카페,2024-12-01,21.27746
풍납1동 맛집,2020-04-01,0.05134
풍납1동 맛집,2022-02-01,0.06161
풍납1동 카페,2020-09-01,0.05134
풍납2동 맛집,2019-03-01,0.31631
풍납2동 맛집,2019-04-01,0.27112
풍납2동 맛집,2019-11-01,1.22006
풍납2동 맛집,2019-12-01,0.723
풍납2동 맛집,2020-01-01,0.58743
풍납2동 맛집,2020-02-01,0.22593
풍납2동 맛집,2020-04-01,0.94893
풍납2동 맛집,2020-05-01,0.45187
풍납2동 맛집,2020-06-01,0.81337
풍납2동 맛집,2020-07-01,0.90375
풍납2동 맛집,2020-09-01,0.27112
풍납2동 맛집,2020-10-01,0.31631
풍납2동 맛집,2021-04-01,1.17487
풍납2동 맛집,2021-06-01,0.49706
풍납2동 맛집,2021-07-01,0.22593
풍납2동 맛집,2021-09-01,1.35562
풍납2동 맛집,2021-10-01,0.85856
풍납2동 맛집,2021-11-01,0.54225
풍납2동 맛집,2021-12-01,0.22593
풍납2동 맛집,2022-02-01,0.45187
풍납2동 맛집,2022-03-01,0.22593
풍납2동 맛집,2022-04-01,0.22593
풍납2동 맛집,2022-05-01,0.54225
풍납2동 맛집,2022-07-01,1.49118
풍납2동 맛집,2022-08-01,0.67781
풍납2동 맛집,2022-09-01,0.94893
풍납2동 맛집,2022-10-01,0.22593
풍납2동 맛집,2022-12-01,0.40668
풍납2동 맛집,2023-02-01,0.85856
풍납2동 맛집,2023-04-01,0.54225
풍납2동 맛집,2023-05-01,0.49706
풍납2동 맛집,2023-06-01,0.22593
풍납2동 맛집,2023-07-01,0.85856
풍납2동 맛집,2023-08-01,0.22593
풍납2동 맛집,2023-09-01,0.22593
풍납2동 맛집,2023-10-01,0.22593
풍납2동 맛집,2023-12-01,0.31631
풍납2동 맛집,2024-03-01,0.58743
풍납2동 맛집,2024-04-01,0.54225
풍납2동 맛집,2024-09-01,0.27112
풍납2동 맛집,2024-10-01,0.22593
풍납2동 카페,2020-04-01,0.27112
풍납2동 카페,2020-05-01,0.22593
풍납2동 카페,2020-08-01,0.22593
풍납2동 카페,2021-09-01,0.22593
풍납2동 카페,2022-04-01,0.27112
풍납2동 카페,2023-04-01,0.22593
풍납2동 카페,2023-11-01,0.27112
풍납2동 카페,2023-12-01,0.27112
필동 맛집,2019-01-01,55.30953
필동 맛집,2019-02-01,47.4469
필동 맛집,2019-03-01,57.52372
필동 맛집,2019-04-01,72.25485
필동 맛집,2019-05-01,64.34704
필동 맛집,2019-06-01,63.48847
필동 맛집,2019-07-01,66.19972
필동 맛집,2019-08-01,59.96384
필동 맛집,2019-09-01,51.24265
필동 맛집,2019-10-01,71.62223
필동 맛집,2019-11-01,84.86217
필동 맛집,2019-12-01,62.6751
필동 맛집,2020-01-01,56.21328
필동 맛집,2020-02-01,45.00677
필동 맛집,2020-03-01,40.03615
필동 맛집,2020-04-01,55.89697
필동 맛집,2020-05-01,59.01491
필동 맛집,2020-06-01,52.10122
필동 맛집,2020-07-01,52.82422
필동 맛집,2020-08-01,43.92227
필동 맛집,2020-09-01,42.79258
필동 맛집,2020-10-01,53.54722
필동 맛집,2020-11-01,48.84771
필동 맛집,2020-12-01,26.34432
필동 맛집,2021-01-01,32.9417
필동 맛집,2021-02-01,35.60777
필동 맛집,2021-03-01,53.90872
필동 맛집,2021-04-01,64.4826
필동 맛집,2021-05-01,61.72616
필동 맛집,2021-06-01,66.51604
필동 맛집,2021-07-01,41.84365
필동 맛집,2021-08-01,44.96159
필동 맛집,2021-09-01,51.0619
필동 맛집,2021-10-01,58.83416
필동 맛집,2021-11-01,60.73203
필동 맛집,2021-12-01,49.38996
필동 맛집,2022-01-01,38.72571
필동 맛집,2022-02-01,38.95164
필동 맛집,2022-03-01,50.61003
필동 맛집,2022-04-01,68.4591
필동 맛집,2022-05-01,71.84816
필동 맛집,2022-06-01,63.53366
필동 맛집,2022-07-01,63.80478
필동 맛집,2022-08-01,53.77315
필동 맛집,2022-09-01,64.34704
필동 맛집,2022-10-01,65.34116
필동 맛집,2022-11-01,57.97559
필동 맛집,2022-12-01,49.07365
필동 맛집,2023-01-01,47.40171
필동 맛집,2023-02-01,49.79665
필동 맛집,2023-03-01,59.55716
필동 맛집,2023-04-01,65.29597
필동 맛집,2023-05-01,59.15047
필동 맛집,2023-06-01,51.0619
필동 맛집,2023-07-01,51.37821
필동 맛집,2023-08-01,48.35065
필동 맛집,2023-09-01,51.24265
필동 맛집,2023-10-01,63.62403
필동 맛집,2023-11-01,100
필동 맛집,2023-12-01,36.69227
필동 맛집,2024-01-01,38.22864
필동 맛집,2024-02-01,37.14414
필동 맛집,2024-03-01,49.88703
필동 맛집,2024-04-01,61.81653
필동 맛집,2024-05-01,50.97153
필동 맛집,2024-06-01,41.75327
필동 맛집,2024-07-01,39.53908
필동 맛집,2024-08-01,41.88883
필동 맛집,2024-09-01,43.06371
필동 맛집,2024-10-01,45.72977
필동 맛집,2024-11-01,37.82196
필동 맛집,2024-12-01,34.0262
필동 카페,2019-01-01,5.19656
필동 카페,2019-02-01,3.47943
필동 카페,2019-03-01,5.82919
필동 카페,2019-04-01,6.73294
필동 카페,2019-05-01,9.0375
필동 카페,2019-06-01,10.93538
필동 카페,2019-07-01,10.03163
필동 카페,2019-08-01,9.35381
필동 카페,2019-09-01,7.45594
필동 카페,2019-10-01,8.40488
필동 카페,2019-11-01,8.90194
필동 카페,2019-12-01,6.77812
필동 카페,2020-01-01,4.47356
필동 카페,2020-02-01,2.75643
필동 카페,2020-03-01,3.47943
필동 카페,2020-04-01,5.60325
필동 카페,2020-05-01,9.44419
필동 카페,2020-06-01,5.784
필동 카페,2020-07-01,7.23
필동 카페,2020-08-01,5.10619
필동 카페,2020-09-01,5.33212
필동 카페,2020-10-01,4.51875
필동 카페,2020-11-01,3.88612
필동 카페,2020-12-01,0.31631
필동 카페,2021-01-01,1.35562
필동 카페,2021-02-01,4.02169
필동 카페,2021-03-01,6.68775
필동 카페,2021-04-01,5.19656
필동 카페,2021-05-01,5.91956
필동 카페,2021-06-01,5.69362
필동 카페,2021-07-01,3.20831
필동 카페,2021-08-01,5.55806
필동 카페,2021-09-01,5.15137
필동 카페,2021-10-01,7.36556
필동 카페,2021-11-01,5.46769
필동 카페,2021-12-01,4.38319
필동 카페,2022-01-01,4.11206
필동 카페,2022-02-01,1.89787
필동 카페,2022-03-01,3.20831
필동 카페,2022-04-01,7.41075
필동 카페,2022-05-01,8.26931
필동 카페,2022-06-01,8.72119
필동 카페,2022-07-01,5.28694
필동 카페,2022-08-01,5.15137
필동 카페,2022-09-01,6.19069
필동 카페,2022-10-01,6.77812
필동 카페,2022-11-01,7.63669
필동 카페,2022-12-01,4.338
필동 카페,2023-01-01,5.64844
필동 카페,2023-02-01,5.82919
필동 카페,2023-03-01,4.60912
필동 카페,2023-04-01,7.00406
필동 카페,2023-05-01,5.061
필동 카페,2023-06-01,5.37731
필동 카페,2023-07-01,3.93131
필동 카페,2023-08-01,4.97062
필동 카페,2023-09-01,4.20244
필동 카페,2023-10-01,5.061
필동 카페,2023-11-01,1.71712
필동 카페,2023-12-01,3.43425
필동 카페,2024-01-01,2.892
필동 카페,2024-02-01,4.338
필동 카페,2024-03-01,7.32037
필동 카페,2024-04-01,8.90194
필동 카페,2024-05-01,9.7605
필동 카페,2024-06-01,9.62494
필동 카페,2024-07-01,5.91956
필동 카페,2024-08-01,6.32625
필동 카페,2024-09-01,5.10619
필동 카페,2024-10-01,5.19656
필동 카페,2024-11-01,4.11206
필동 카페,2024-12-01,2.93718
하계1동 맛집,2019-11-01,0.31631
하계1동 맛집,2019-12-01,0.31631
하계1동 맛집,2020-04-01,0.49706
하계1동 맛집,2021-04-01,0.22593
하계1동 맛집,2021-10-01,0.22593
하계1동 맛집,2022-01-01,0.22593
하계1동 맛집,2022-11-01,0.22593
하계1동 맛집,2023-05-01,0.22593
하계1동 맛집,2024-10-01,0.31631
하계2동 맛집,2020-01-01,3.211
하계2동 맛집,2022-08-01,2.29357
하계2동 맛집,2022-11-01,2.75229
하계2동 맛집,2022-12-01,3.211
하계2동 카페,2023-01-01,2.75229
한강로동 맛집,2019-01-01,4.58715
한강로동 맛집,2019-05-01,2.29357
한강로동 맛집,2019-06-01,2.29357
한강로동 맛집,2019-08-01,2.29357
한강로동 맛집,2019-09-01,11.00917
한강로동 맛집,2019-10-01,2.29357
한강로동 맛집,2019-12-01,2.29357
한강로동 맛집,2020-01-01,4.58715
한강로동 맛집,2020-02-01,2.29357
한강로동 맛집,2020-04-01,2.29357
한강로동 맛집,2020-05-01,7.33944
한강로동 맛집,2020-08-01,2.29357
한강로동 맛집,2020-10-01,5.50458
한강로동 맛집,2021-02-01,2.75229
한강로동 맛집,2021-03-01,2.75229
한강로동 맛집,2021-04-01,5.50458
한강로동 맛집,2021-06-01,3.211
한강로동 맛집,2021-07-01,5.04587
한강로동 맛집,2021-08-01,2.29357
한강로동 맛집,2021-09-01,4.58715
한강로동 맛집,2021-11-01,2.29357
한강로동 맛집,2022-01-01,2.29357
한강로동 맛집,2022-02-01,5.9633
한강로동 맛집,2022-03-01,5.04587
한강로동 맛집,2022-04-01,11.00917
한강로동 맛집,2022-05-01,17.43119
한강로동 맛집,2022-06-01,6.88073
한강로동 맛집,2022-07-01,2.29357
한강로동 맛집,2022-08-01,8.25688
한강로동 맛집,2022-09-01,3.66972
한강로동 맛집,2022-10-01,2.75229
한강로동 맛집,2022-11-01,2.29357
한강로동 맛집,2023-02-01,8.71559
한강로동 맛집,2023-03-01,2.29357
한강로동 맛집,2023-04-01,5.9633
한강로동 맛집,2023-05-01,5.9633
한강로동 맛집,2023-06-01,4.58715
한강로동 맛집,2023-08-01,5.50458
한강로동 맛집,2024-01-01,2.29357
한강로동 맛집,2024-02-01,2.75229
한강로동 맛집,2024-03-01,2.29357
한강로동 맛집,2024-05-01,100
한강로동 맛집,2024-06-01,2.29357
한강로동 맛집,2024-09-01,2.29357
한강로동 카페,2020-09-01,3.211
한강로동 카페,2022-04-01,2.29357
한강로동 카페,2023-06-01,2.29357
한남동 맛집,2019-01-01,62.32652
한남동 맛집,2019-02-01,57.43811
한남동 맛집,2019-03-01,67.69938
한남동 맛집,2019-04-01,58.09154
한남동 맛집,2019-05-01,61.12414
한남동 맛집,2019-06-01,29.21168
한남동 맛집,2019-07-01,56.24596
한남동 맛집,2019-08-01,75.82933
한남동 맛집,2019-09-01,53.0372
한남동 맛집,2019-10-01,60.77182
한남동 맛집,2019-11-01,65.61312
한남동 맛집,2019-12-01,84.50721
한남동 맛집,2020-01-01,70.9829
한남동 맛집,2020-02-01,57.69518
한남동 맛집,2020-03-01,54.46184
한남동 맛집,2020-04-01,69.2971
한남동 맛집,2020-05-01,53.90571
한남동 맛집,2020-06-01,56.71709
한남동 맛집,2020-07-01,82.53976
한남동 맛집,2020-08-01,65.21881
한남동 맛집,2020-09-01,50.89154
한남동 맛집,2020-10-01,78.99609
한남동 맛집,2020-11-01,68.82086
한남동 맛집,2020-12-01,32.83421
한남동 맛집,2021-01-01,45.21758
한남동 맛집,2021-02-01,67.07155
한남동 맛집,2021-03-01,81.70608
한남동 맛집,2021-04-01,77.86437
한남동 맛집,2021-05-01,82.7446
한남동 맛집,2021-06-01,83.37344
한남동 맛집,2021-07-01,60.77284
한남동 맛집,2021-08-01,67.11867
한남동 맛집,2021-09-01,69.9198
한남동 맛집,2021-10-01,85.19546
한남동 맛집,2021-11-01,90.50584
한남동 맛집,2021-12-01,83.32121
한남동 맛집,2022-01-01,79.37197
한남동 맛집,2022-02-01,62.32857
한남동 맛집,2022-03-01,67.7383
한남동 맛집,2022-04-01,86.99187
한남동 맛집,2022-05-01,100
한남동 맛집,2022-06-01,91.96837
한남동 맛집,2022-07-01,95.48336
한남동 맛집,2022-08-01,93.53741
한남동 맛집,2022-09-01,84.13543
한남동 맛집,2022-10-01,89.74999
한남동 맛집,2022-11-01,60.99919
한남동 맛집,2022-12-01,73.93357
한남동 맛집,2023-01-01,67.82842
한남동 맛집,2023-02-01,79.29208
한남동 맛집,2023-03-01,86.20325
한남동 맛집,2023-04-01,79.09032
한남동 맛집,2023-05-01,82.08297
한남동 맛집,2023-06-01,79.49692
한남동 맛집,2023-07-01,74.39035
한남동 맛집,2023-08-01,67.37881
한남동 맛집,2023-09-01,64.55105
한남동 맛집,2023-10-01,62.61022
한남동 맛집,2023-11-01,57.95225
한남동 맛집,2023-12-01,64.63093
한남동 맛집,2024-01-01,57.39304
한남동 맛집,2024-02-01,56.51532
한남동 맛집,2024-03-01,59.4496
한남동 맛집,2024-04-01,52.62651
한남동 맛집,2024-05-01,52.92352
한남동 맛집,2024-06-01,61.17842
한남동 맛집,2024-07-01,59.59196
한남동 맛집,2024-08-01,57.73922
한남동 맛집,2024-09-01,53.12323
한남동 맛집,2024-10-01,57.29472
한남동 맛집,2024-11-01,53.16318
한남동 맛집,2024-12-01,55.36312
한남동 카페,2019-01-01,23.3718
한남동 카페,2019-02-01,21.92361
한남동 카페,2019-03-01,26.0316
한남동 카페,2019-04-01,20.85949
한남동 카페,2019-05-01,23.7866
한남동 카페,2019-06-01,24.04981
한남동 카페,2019-07-01,24.98489
한남동 카페,2019-08-01,23.16799
한남동 카페,2019-09-01,18.45778
한남동 카페,2019-10-01,23.28372
한남동 카페,2019-11-01,24.55985
한남동 카페,2019-12-01,27.32617
한남동 카페,2020-01-01,27.53612
한남동 카페,2020-02-01,23.26734
한남동 카페,2020-03-01,25.19894
한남동 카페,2020-04-01,26.68093
한남동 카페,2020-05-01,17.02495
한남동 카페,2020-06-01,21.75769
한남동 카페,2020-07-01,31.32866
한남동 카페,2020-08-01,25.34642
한남동 카페,2020-09-01,19.37238
한남동 카페,2020-10-01,29.51279
한남동 카페,2020-11-01,24.2864
한남동 카페,2020-12-01,5.79891
한남동 카페,2021-01-01,11.98291
한남동 카페,2021-02-01,24.16145
한남동 카페,2021-03-01,31.67484
한남동 카페,2021-04-01,29.74118
한남동 카페,2021-05-01,32.70926
한남동 카페,2021-06-01,29.45134
한남동 카페,2021-07-01,22.76651
한남동 카페,2021-08-01,27.23194
한남동 카페,2021-09-01,27.88127
한남동 카페,2021-10-01,31.75063
한남동 카페,2021-11-01,29.61419
한남동 카페,2021-12-01,29.29874
한남동 카페,2022-01-01,31.37885
한남동 카페,2022-02-01,25.63729
한남동 카페,2022-03-01,28.61151
한남동 카페,2022-04-01,31.8807
한남동 카페,2022-05-01,34.45754
한남동 카페,2022-06-01,32.74716
한남동 카페,2022-07-01,33.95979
한남동 카페,2022-08-01,33.21213
한남동 카페,2022-09-01,29.38989
한남동 카페,2022-10-01,31.71888
한남동 카페,2022-11-01,20.89431
한남동 카페,2022-12-01,26.23132
한남동 카페,2023-01-01,26.82534
한남동 카페,2023-02-01,30.2543
한남동 카페,2023-03-01,33.04314
한남동 카페,2023-04-01,30.59023
한남동 카페,2023-05-01,30.80019
한남동 카페,2023-06-01,31.10744
한남동 카페,2023-07-01,30.40178
한남동 카페,2023-08-01,28.79484
한남동 카페,2023-09-01,24.80566
한남동 카페,2023-10-01,25.21738
한남동 카페,2023-11-01,22.35991
한남동 카페,2023-12-01,26.80383
한남동 카페,2024-01-01,25.08935
한남동 카페,2024-02-01,25.22045
한남동 카페,2024-03-01,26.82124
한남동 카페,2024-04-01,21.85499
한남동 카페,2024-05-01,22.79212
한남동 카페,2024-06-01,24.30278
한남동 카페,2024-07-01,23.39229
한남동 카페,2024-08-01,23.90438
한남동 카페,2024-09-01,22.12845
한남동 카페,2024-10-01,22.94677
한남동 카페,2024-11-01,20.83696
한남동 카페,2024-12-01,22.70916
