quarter,dong_code,dong_name,survival_1y,survival_3y,survival_5y,survival_1y_num,survival_1y_den,survival_3y_num,survival_3y_den,survival_5y_num,survival_5y_den,industry_code,industry_name
20241,11440730,성산2동,75.0,100.0,33.3,3.0,4.0,3.0,3.0,1.0,3.0,CS100005,제과
20234,11440730,성산2동,100.0,100.0,25.0,1.0,1.0,5.0,5.0,1.0,4.0,CS100005,제과
20242,11440740,상암동,83.3,40.0,55.6,5.0,6.0,2.0,5.0,5.0,9.0,CS100005,제과
20241,11440740,상암동,80.0,20.0,40.0,4.0,5.0,1.0,5.0,4.0,10.0,CS100005,제과
20234,11440740,상암동,100.0,16.7,50.0,5.0,5.0,1.0,6.0,6.0,12.0,CS100005,제과
20242,11440555,아현동,100.0,100.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,CS100006,패스트푸드
20241,11440555,아현동,100.0,66.7,0.0,2.0,2.0,2.0,3.0,0.0,3.0,CS100006,패스트푸드
20234,11440555,아현동,100.0,66.7,50.0,2.0,2.0,2.0,3.0,2.0,4.0,CS100006,패스트푸드
20242,11440565,공덕동,75.0,25.0,0.0,3.0,4.0,1.0,4.0,0.0,1.0,CS100006,패스트푸드
20241,11440565,공덕동,57.1,20.0,0.0,4.0,7.0,1.0,5.0,0.0,1.0,CS100006,패스트푸드
20234,11440565,공덕동,66.7,33.3,0.0,4.0,6.0,2.0,6.0,0.0,1.0,CS100006,패스트푸드
20242,11440585,도화동,0.0,100.0,50.0,0.0,1.0,1.0,1.0,2.0,4.0,CS100006,패스트푸드
20241,11440585,도화동,0.0,100.0,40.0,0.0,1.0,2.0,2.0,2.0,5.0,CS100006,패스트푸드
20234,11440585,도화동,0.0,100.0,50.0,0.0,1.0,1.0,1.0,2.0,4.0,CS100006,패스트푸드
20242,11440590,용강동,0.0,100.0,50.0,0.0,1.0,2.0,2.0,1.0,2.0,CS100006,패스트푸드
20241,11440590,용강동,100.0,100.0,50.0,1.0,1.0,2.0,2.0,1.0,2.0,CS100006,패스트푸드
20234,11440590,용강동,50.0,100.0,50.0,2.0,4.0,4.0,4.0,1.0,2.0,CS100006,패스트푸드
20242,11440600,대흥동,50.0,20.0,33.3,2.0,4.0,1.0,5.0,1.0,3.0,CS100006,패스트푸드
20241,11440600,대흥동,80.0,0.0,25.0,4.0,5.0,0.0,4.0,1.0,4.0,CS100006,패스트푸드
20234,11440600,대흥동,83.3,16.7,33.3,5.0,6.0,1.0,6.0,1.0,3.0,CS100006,패스트푸드
20242,11440610,염리동,100.0,33.3,25.0,3.0,3.0,1.0,3.0,1.0,4.0,CS100006,패스트푸드
20241,11440610,염리동,100.0,33.3,40.0,4.0,4.0,1.0,3.0,2.0,5.0,CS100006,패스트푸드
20234,11440610,염리동,100.0,100.0,66.7,3.0,3.0,3.0,3.0,2.0,3.0,CS100006,패스트푸드
20242,11440630,신수동,100.0,100.0,,1.0,1.0,1.0,1.0,0.0,0.0,CS100006,패스트푸드
20241,11440630,신수동,50.0,100.0,,1.0,2.0,2.0,2.0,0.0,0.0,CS100006,패스트푸드
20234,11440630,신수동,0.0,100.0,,0.0,2.0,4.0,4.0,0.0,0.0,CS100006,패스트푸드
20242,11440655,서강동,25.0,50.0,50.0,2.0,8.0,2.0,4.0,1.0,2.0,CS100006,패스트푸드
20241,11440655,서강동,16.7,0.0,50.0,1.0,6.0,0.0,3.0,2.0,4.0,CS100006,패스트푸드
20234,11440655,서강동,40.0,40.0,40.0,2.0,5.0,2.0,5.0,2.0,5.0,CS100006,패스트푸드
20242,11440660,서교동,81.0,50.0,37.5,17.0,21.0,11.0,22.0,9.0,24.0,CS100006,패스트푸드
20241,11440660,서교동,80.0,38.9,37.5,16.0,20.0,7.0,18.0,9.0,24.0,CS100006,패스트푸드
20234,11440660,서교동,75.0,60.0,36.0,21.0,28.0,12.0,20.0,9.0,25.0,CS100006,패스트푸드
20242,11440680,합정동,62.5,66.7,50.0,5.0,8.0,2.0,3.0,3.0,6.0,CS100006,패스트푸드
20241,11440680,합정동,57.1,50.0,85.7,4.0,7.0,1.0,2.0,6.0,7.0,CS100006,패스트푸드
20234,11440680,합정동,33.3,25.0,85.7,1.0,3.0,1.0,4.0,6.0,7.0,CS100006,패스트푸드
20242,11440690,망원1동,100.0,0.0,50.0,5.0,5.0,0.0,2.0,2.0,4.0,CS100006,패스트푸드
20241,11440690,망원1동,60.0,50.0,50.0,3.0,5.0,1.0,2.0,2.0,4.0,CS100006,패스트푸드
20234,11440690,망원1동,80.0,60.0,50.0,4.0,5.0,3.0,5.0,2.0,4.0,CS100006,패스트푸드
20242,11440700,망원2동,100.0,50.0,33.3,1.0,1.0,1.0,2.0,2.0,6.0,CS100006,패스트푸드
20241,11440700,망원2동,0.0,66.7,28.6,0.0,1.0,2.0,3.0,2.0,7.0,CS100006,패스트푸드
20234,11440700,망원2동,100.0,50.0,40.0,1.0,1.0,2.0,4.0,2.0,5.0,CS100006,패스트푸드
20242,11440710,연남동,75.0,28.6,30.0,6.0,8.0,2.0,7.0,3.0,10.0,CS100006,패스트푸드
20241,11440710,연남동,55.6,54.5,27.3,5.0,9.0,6.0,11.0,3.0,11.0,CS100006,패스트푸드
20234,11440710,연남동,81.8,50.0,37.5,9.0,11.0,6.0,12.0,3.0,8.0,CS100006,패스트푸드
20242,11440720,성산1동,100.0,33.3,66.7,5.0,5.0,1.0,3.0,2.0,3.0,CS100006,패스트푸드
20241,11440720,성산1동,100.0,33.3,66.7,5.0,5.0,1.0,3.0,2.0,3.0,CS100006,패스트푸드
20234,11440720,성산1동,100.0,0.0,100.0,4.0,4.0,0.0,3.0,1.0,1.0,CS100006,패스트푸드
20242,11440730,성산2동,71.4,60.0,0.0,5.0,7.0,3.0,5.0,0.0,3.0,CS100006,패스트푸드
20241,11440730,성산2동,80.0,75.0,0.0,8.0,10.0,3.0,4.0,0.0,4.0,CS100006,패스트푸드
20234,11440730,성산2동,81.8,100.0,0.0,9.0,11.0,4.0,4.0,0.0,5.0,CS100006,패스트푸드
20242,11440740,상암동,85.7,50.0,37.5,6.0,7.0,3.0,6.0,3.0,8.0,CS100006,패스트푸드
20241,11440740,상암동,66.7,50.0,14.3,8.0,12.0,3.0,6.0,1.0,7.0,CS100006,패스트푸드
20234,11440740,상암동,63.6,33.3,20.0,7.0,11.0,2.0,6.0,1.0,5.0,CS100006,패스트푸드
20242,11440555,아현동,100.0,50.0,0.0,2.0,2.0,4.0,8.0,0.0,4.0,CS100007,치킨
20241,11440555,아현동,100.0,50.0,0.0,2.0,2.0,4.0,8.0,0.0,4.0,CS100007,치킨
20234,11440555,아현동,100.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,CS100007,치킨
20242,11440565,공덕동,100.0,33.3,25.0,2.0,2.0,1.0,3.0,1.0,4.0,CS100007,치킨
20241,11440565,공덕동,66.7,66.7,33.3,2.0,3.0,2.0,3.0,1.0,3.0,CS100007,치킨
20234,11440565,공덕동,75.0,80.0,0.0,3.0,4.0,4.0,5.0,0.0,2.0,CS100007,치킨
20242,11440585,도화동,100.0,25.0,41.7,1.0,1.0,1.0,4.0,5.0,12.0,CS100007,치킨
20241,11440585,도화동,100.0,25.0,45.5,2.0,2.0,1.0,4.0,5.0,11.0,CS100007,치킨
20234,11440585,도화동,100.0,50.0,25.0,2.0,2.0,1.0,2.0,2.0,8.0,CS100007,치킨
20242,11440590,용강동,,50.0,50.0,0.0,0.0,2.0,4.0,1.0,2.0,CS100007,치킨
20241,11440590,용강동,100.0,75.0,50.0,1.0,1.0,3.0,4.0,1.0,2.0,CS100007,치킨
20234,11440590,용강동,100.0,60.0,50.0,1.0,1.0,3.0,5.0,1.0,2.0,CS100007,치킨
20242,11440600,대흥동,0.0,33.3,33.3,0.0,1.0,1.0,3.0,1.0,3.0,CS100007,치킨
20241,11440600,대흥동,0.0,33.3,50.0,0.0,1.0,1.0,3.0,1.0,2.0,CS100007,치킨
20234,11440600,대흥동,66.7,0.0,50.0,2.0,3.0,0.0,1.0,1.0,2.0,CS100007,치킨
20242,11440610,염리동,100.0,33.3,0.0,1.0,1.0,1.0,3.0,0.0,2.0,CS100007,치킨
20241,11440610,염리동,100.0,33.3,0.0,1.0,1.0,1.0,3.0,0.0,1.0,CS100007,치킨
20234,11440610,염리동,,33.3,,0.0,0.0,1.0,3.0,0.0,0.0,CS100007,치킨
20242,11440630,신수동,,25.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,CS100007,치킨
20241,11440630,신수동,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,CS100007,치킨
20234,11440630,신수동,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,CS100007,치킨
20242,11440655,서강동,100.0,50.0,20.0,3.0,3.0,2.0,4.0,1.0,5.0,CS100007,치킨
20241,11440655,서강동,100.0,80.0,25.0,2.0,2.0,4.0,5.0,1.0,4.0,CS100007,치킨
20234,11440655,서강동,50.0,40.0,57.1,1.0,2.0,2.0,5.0,4.0,7.0,CS100007,치킨
20242,11440660,서교동,83.3,16.7,28.6,5.0,6.0,1.0,6.0,4.0,14.0,CS100007,치킨
20241,11440660,서교동,87.5,33.3,25.0,7.0,8.0,2.0,6.0,4.0,16.0,CS100007,치킨
20234,11440660,서교동,90.0,50.0,23.1,9.0,10.0,5.0,10.0,3.0,13.0,CS100007,치킨
20242,11440680,합정동,,25.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,CS100007,치킨
20241,11440680,합정동,,25.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,CS100007,치킨
20234,11440680,합정동,50.0,25.0,,1.0,2.0,1.0,4.0,0.0,0.0,CS100007,치킨
20242,11440690,망원1동,40.0,40.0,0.0,2.0,5.0,2.0,5.0,0.0,1.0,CS100007,치킨
20241,11440690,망원1동,40.0,33.3,33.3,2.0,5.0,2.0,6.0,1.0,3.0,CS100007,치킨
20234,11440690,망원1동,57.1,42.9,40.0,4.0,7.0,3.0,7.0,2.0,5.0,CS100007,치킨
20242,11440700,망원2동,100.0,40.0,0.0,1.0,1.0,2.0,5.0,0.0,3.0,CS100007,치킨
20241,11440700,망원2동,100.0,57.1,0.0,1.0,1.0,4.0,7.0,0.0,2.0,CS100007,치킨
20234,11440700,망원2동,100.0,62.5,0.0,2.0,2.0,5.0,8.0,0.0,2.0,CS100007,치킨
20242,11440710,연남동,,40.0,50.0,0.0,0.0,2.0,5.0,1.0,2.0,CS100007,치킨
20241,11440710,연남동,,66.7,33.3,0.0,0.0,2.0,3.0,1.0,3.0,CS100007,치킨
20234,11440710,연남동,,66.7,33.3,0.0,0.0,2.0,3.0,1.0,3.0,CS100007,치킨
20242,11440720,성산1동,,100.0,,0.0,0.0,1.0,1.0,0.0,0.0,CS100007,치킨
20241,11440720,성산1동,,100.0,,0.0,0.0,2.0,2.0,0.0,0.0,CS100007,치킨
20234,11440720,성산1동,,100.0,,0.0,0.0,2.0,2.0,0.0,0.0,CS100007,치킨
20242,11440730,성산2동,0.0,12.5,0.0,0.0,1.0,1.0,8.0,0.0,2.0,CS100007,치킨
20241,11440730,성산2동,100.0,12.5,100.0,3.0,3.0,1.0,8.0,1.0,1.0,CS100007,치킨
20234,11440730,성산2동,100.0,11.1,100.0,3.0,3.0,1.0,9.0,1.0,1.0,CS100007,치킨
20242,11440740,상암동,100.0,60.0,80.0,4.0,4.0,3.0,5.0,4.0,5.0,CS100007,치킨
20241,11440740,상암동,100.0,66.7,50.0,4.0,4.0,2.0,3.0,2.0,4.0,CS100007,치킨
20234,11440740,상암동,100.0,50.0,0.0,4.0,4.0,1.0,2.0,0.0,3.0,CS100007,치킨
20242,11440555,아현동,50.0,63.6,66.7,1.0,2.0,7.0,11.0,4.0,6.0,CS100008,분식
20241,11440555,아현동,50.0,50.0,60.0,2.0,4.0,5.0,10.0,3.0,5.0,CS100008,분식
20234,11440555,아현동,71.4,58.3,50.0,5.0,7.0,7.0,12.0,2.0,4.0,CS100008,분식
20242,11440565,공덕동,100.0,25.0,44.4,7.0,7.0,2.0,8.0,4.0,9.0,CS100008,분식
20241,11440565,공덕동,100.0,22.2,57.1,6.0,6.0,2.0,9.0,4.0,7.0,CS100008,분식
20234,11440565,공덕동,100.0,36.4,50.0,3.0,3.0,4.0,11.0,2.0,4.0,CS100008,분식
20242,11440585,도화동,87.5,50.0,35.7,7.0,8.0,3.0,6.0,5.0,14.0,CS100008,분식
20241,11440585,도화동,75.0,50.0,54.5,6.0,8.0,2.0,4.0,6.0,11.0,CS100008,분식
20234,11440585,도화동,66.7,50.0,44.4,4.0,6.0,2.0,4.0,4.0,9.0,CS100008,분식
20242,11440590,용강동,75.0,40.0,0.0,3.0,4.0,2.0,5.0,0.0,3.0,CS100008,분식
20241,11440590,용강동,75.0,60.0,0.0,3.0,4.0,3.0,5.0,0.0,4.0,CS100008,분식
20234,11440590,용강동,75.0,50.0,0.0,3.0,4.0,3.0,6.0,0.0,4.0,CS100008,분식
20242,11440600,대흥동,57.1,25.0,33.3,4.0,7.0,3.0,12.0,1.0,3.0,CS100008,분식
20241,11440600,대흥동,75.0,27.3,33.3,6.0,8.0,3.0,11.0,1.0,3.0,CS100008,분식
20234,11440600,대흥동,87.5,25.0,42.9,7.0,8.0,3.0,12.0,3.0,7.0,CS100008,분식
20242,11440610,염리동,33.3,57.1,14.3,1.0,3.0,4.0,7.0,1.0,7.0,CS100008,분식
20241,11440610,염리동,50.0,40.0,11.1,2.0,4.0,2.0,5.0,1.0,9.0,CS100008,분식
20234,11440610,염리동,66.7,50.0,12.5,4.0,6.0,2.0,4.0,1.0,8.0,CS100008,분식
20242,11440630,신수동,100.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,CS100008,분식
20241,11440630,신수동,100.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,5.0,CS100008,분식
20234,11440630,신수동,66.7,0.0,33.3,2.0,3.0,0.0,2.0,2.0,6.0,CS100008,분식
20242,11440655,서강동,75.0,20.0,41.7,6.0,8.0,1.0,5.0,5.0,12.0,CS100008,분식
20241,11440655,서강동,88.9,0.0,30.8,8.0,9.0,0.0,4.0,4.0,13.0,CS100008,분식
20234,11440655,서강동,83.3,16.7,31.3,5.0,6.0,1.0,6.0,5.0,16.0,CS100008,분식
20242,11440660,서교동,80.6,36.6,26.2,25.0,31.0,15.0,41.0,11.0,42.0,CS100008,분식
20241,11440660,서교동,72.7,36.6,26.1,24.0,33.0,15.0,41.0,12.0,46.0,CS100008,분식
20234,11440660,서교동,80.0,35.7,30.2,28.0,35.0,15.0,42.0,13.0,43.0,CS100008,분식
20242,11440680,합정동,100.0,60.0,0.0,5.0,5.0,3.0,5.0,0.0,6.0,CS100008,분식
20241,11440680,합정동,100.0,80.0,20.0,3.0,3.0,4.0,5.0,1.0,5.0,CS100008,분식
20234,11440680,합정동,100.0,66.7,25.0,3.0,3.0,4.0,6.0,1.0,4.0,CS100008,분식
20242,11440690,망원1동,50.0,50.0,46.7,3.0,6.0,3.0,6.0,7.0,15.0,CS100008,분식
20241,11440690,망원1동,100.0,60.0,27.3,4.0,4.0,3.0,5.0,3.0,11.0,CS100008,분식
20234,11440690,망원1동,100.0,50.0,14.3,5.0,5.0,3.0,6.0,1.0,7.0,CS100008,분식
20242,11440700,망원2동,100.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,CS100008,분식
20241,11440700,망원2동,100.0,50.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,CS100008,분식
20234,11440700,망원2동,83.3,20.0,25.0,5.0,6.0,1.0,5.0,1.0,4.0,CS100008,분식
20242,11440710,연남동,83.3,36.4,16.7,5.0,6.0,4.0,11.0,1.0,6.0,CS100008,분식
20241,11440710,연남동,80.0,36.4,25.0,4.0,5.0,4.0,11.0,1.0,4.0,CS100008,분식
20234,11440710,연남동,88.9,50.0,0.0,8.0,9.0,4.0,8.0,0.0,3.0,CS100008,분식
20242,11440720,성산1동,100.0,60.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,CS100008,분식
20241,11440720,성산1동,100.0,66.7,0.0,1.0,1.0,2.0,3.0,0.0,1.0,CS100008,분식
20234,11440720,성산1동,100.0,25.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,CS100008,분식
20242,11440730,성산2동,83.3,57.1,45.5,5.0,6.0,4.0,7.0,5.0,11.0,CS100008,분식
20241,11440730,성산2동,100.0,57.1,62.5,5.0,5.0,4.0,7.0,5.0,8.0,CS100008,분식
20234,11440730,성산2동,80.0,66.7,62.5,4.0,5.0,2.0,3.0,5.0,8.0,CS100008,분식
20242,11440740,상암동,50.0,20.0,30.8,5.0,10.0,2.0,10.0,4.0,13.0,CS100008,분식
20241,11440740,상암동,60.0,54.5,33.3,6.0,10.0,6.0,11.0,4.0,12.0,CS100008,분식
20234,11440740,상암동,61.5,40.0,40.0,8.0,13.0,4.0,10.0,4.0,10.0,CS100008,분식
20242,11440555,아현동,100.0,100.0,66.7,3.0,3.0,4.0,4.0,2.0,3.0,CS100009,호프
20241,11440555,아현동,100.0,100.0,66.7,3.0,3.0,4.0,4.0,2.0,3.0,CS100009,호프
20234,11440555,아현동,100.0,100.0,66.7,3.0,3.0,2.0,2.0,2.0,3.0,CS100009,호프
20242,11440565,공덕동,100.0,50.0,55.6,2.0,2.0,6.0,12.0,5.0,9.0,CS100009,호프
20241,11440565,공덕동,100.0,50.0,42.9,3.0,3.0,6.0,12.0,3.0,7.0,CS100009,호프
20234,11440565,공덕동,100.0,55.6,12.5,4.0,4.0,5.0,9.0,1.0,8.0,CS100009,호프
20242,11440585,도화동,90.9,60.0,55.0,10.0,11.0,6.0,10.0,11.0,20.0,CS100009,호프
20241,11440585,도화동,92.9,66.7,44.4,13.0,14.0,6.0,9.0,8.0,18.0,CS100009,호프
20234,11440585,도화동,100.0,66.7,50.0,14.0,14.0,4.0,6.0,5.0,10.0,CS100009,호프
20242,11440590,용강동,100.0,75.0,15.4,3.0,3.0,6.0,8.0,2.0,13.0,CS100009,호프
20241,11440590,용강동,100.0,75.0,25.0,4.0,4.0,6.0,8.0,3.0,12.0,CS100009,호프
20234,11440590,용강동,80.0,62.5,33.3,8.0,10.0,5.0,8.0,4.0,12.0,CS100009,호프
20242,11440600,대흥동,50.0,100.0,33.3,2.0,4.0,5.0,5.0,1.0,3.0,CS100009,호프
20241,11440600,대흥동,50.0,100.0,0.0,2.0,4.0,4.0,4.0,0.0,3.0,CS100009,호프
20234,11440600,대흥동,50.0,100.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,CS100009,호프
20242,11440610,염리동,100.0,100.0,16.7,2.0,2.0,4.0,4.0,1.0,6.0,CS100009,호프
20241,11440610,염리동,100.0,100.0,12.5,2.0,2.0,3.0,3.0,1.0,8.0,CS100009,호프
20234,11440610,염리동,100.0,,22.2,3.0,3.0,0.0,0.0,2.0,9.0,CS100009,호프
20242,11440630,신수동,0.0,50.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,CS100009,호프
20241,11440630,신수동,50.0,50.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,CS100009,호프
20234,11440630,신수동,50.0,100.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,CS100009,호프
20242,11440655,서강동,89.5,53.8,22.2,17.0,19.0,14.0,26.0,4.0,18.0,CS100009,호프
20241,11440655,서강동,66.7,36.7,25.0,14.0,21.0,11.0,30.0,5.0,20.0,CS100009,호프
20234,11440655,서강동,65.0,34.8,26.1,13.0,20.0,8.0,23.0,6.0,23.0,CS100009,호프
20242,11440660,서교동,73.5,47.7,30.3,72.0,98.0,51.0,107.0,36.0,119.0,CS100009,호프
20241,11440660,서교동,78.3,48.5,29.8,83.0,106.0,50.0,103.0,36.0,121.0,CS100009,호프
20234,11440660,서교동,78.5,51.9,28.8,102.0,130.0,54.0,104.0,32.0,111.0,CS100009,호프
20242,11440680,합정동,88.2,72.2,30.4,15.0,17.0,13.0,18.0,7.0,23.0,CS100009,호프
20241,11440680,합정동,83.3,70.6,30.8,20.0,24.0,12.0,17.0,8.0,26.0,CS100009,호프
20234,11440680,합정동,88.9,50.0,33.3,24.0,27.0,9.0,18.0,7.0,21.0,CS100009,호프
20242,11440690,망원1동,100.0,42.9,27.3,9.0,9.0,9.0,21.0,3.0,11.0,CS100009,호프
20241,11440690,망원1동,100.0,31.6,30.0,10.0,10.0,6.0,19.0,3.0,10.0,CS100009,호프
20234,11440690,망원1동,81.3,28.6,36.4,13.0,16.0,4.0,14.0,4.0,11.0,CS100009,호프
20242,11440700,망원2동,66.7,50.0,33.3,4.0,6.0,4.0,8.0,3.0,9.0,CS100009,호프
20241,11440700,망원2동,66.7,62.5,37.5,4.0,6.0,5.0,8.0,3.0,8.0,CS100009,호프
20234,11440700,망원2동,75.0,57.1,40.0,6.0,8.0,4.0,7.0,2.0,5.0,CS100009,호프
20242,11440710,연남동,82.8,58.3,35.7,24.0,29.0,21.0,36.0,15.0,42.0,CS100009,호프
20241,11440710,연남동,81.3,61.0,36.4,26.0,32.0,25.0,41.0,16.0,44.0,CS100009,호프
20234,11440710,연남동,86.1,53.7,31.4,31.0,36.0,22.0,41.0,11.0,35.0,CS100009,호프
20242,11440720,성산1동,0.0,60.0,33.3,0.0,1.0,3.0,5.0,2.0,6.0,CS100009,호프
20241,11440720,성산1동,0.0,40.0,50.0,0.0,2.0,2.0,5.0,3.0,6.0,CS100009,호프
20234,11440720,성산1동,0.0,25.0,40.0,0.0,2.0,1.0,4.0,2.0,5.0,CS100009,호프
20242,11440730,성산2동,100.0,66.7,0.0,8.0,8.0,4.0,6.0,0.0,4.0,CS100009,호프
20241,11440730,성산2동,100.0,100.0,0.0,7.0,7.0,4.0,4.0,0.0,3.0,CS100009,호프
20234,11440730,성산2동,57.1,80.0,0.0,4.0,7.0,4.0,5.0,0.0,3.0,CS100009,호프
20242,11440740,상암동,77.8,22.2,30.0,7.0,9.0,2.0,9.0,3.0,10.0,CS100009,호프
20241,11440740,상암동,84.6,33.3,40.0,11.0,13.0,3.0,9.0,4.0,10.0,CS100009,호프
20234,11440740,상암동,87.5,37.5,54.5,14.0,16.0,3.0,8.0,6.0,11.0,CS100009,호프
20242,11440555,아현동,100.0,55.0,30.0,6.0,6.0,11.0,20.0,3.0,10.0,CS100010,커피
20241,11440555,아현동,100.0,52.2,27.3,9.0,9.0,12.0,23.0,3.0,11.0,CS100010,커피
20234,11440555,아현동,100.0,40.0,30.0,12.0,12.0,8.0,20.0,3.0,10.0,CS100010,커피
20242,11440565,공덕동,80.0,50.0,52.6,16.0,20.0,9.0,18.0,10.0,19.0,CS100010,커피
20241,11440565,공덕동,69.6,41.2,60.0,16.0,23.0,7.0,17.0,9.0,15.0,CS100010,커피
20234,11440565,공덕동,66.7,30.8,41.2,12.0,18.0,4.0,13.0,7.0,17.0,CS100010,커피
20242,11440585,도화동,100.0,37.5,50.0,7.0,7.0,3.0,8.0,7.0,14.0,CS100010,커피
20241,11440585,도화동,80.0,20.0,66.7,8.0,10.0,1.0,5.0,8.0,12.0,CS100010,커피
20234,11440585,도화동,80.0,28.6,61.5,8.0,10.0,2.0,7.0,8.0,13.0,CS100010,커피
20242,11440590,용강동,72.2,83.3,27.8,13.0,18.0,5.0,6.0,5.0,18.0,CS100010,커피
20241,11440590,용강동,70.0,66.7,25.0,14.0,20.0,6.0,9.0,4.0,16.0,CS100010,커피
20234,11440590,용강동,61.9,50.0,13.3,13.0,21.0,6.0,12.0,2.0,15.0,CS100010,커피
20242,11440600,대흥동,76.2,76.2,28.6,16.0,21.0,16.0,21.0,4.0,14.0,CS100010,커피
20241,11440600,대흥동,75.0,76.5,18.8,15.0,20.0,13.0,17.0,3.0,16.0,CS100010,커피
20234,11440600,대흥동,73.1,63.2,27.8,19.0,26.0,12.0,19.0,5.0,18.0,CS100010,커피
20242,11440610,염리동,71.4,58.3,30.8,10.0,14.0,7.0,12.0,4.0,13.0,CS100010,커피
20241,11440610,염리동,68.8,40.0,28.6,11.0,16.0,4.0,10.0,4.0,14.0,CS100010,커피
20234,11440610,염리동,69.2,41.7,16.7,9.0,13.0,5.0,12.0,2.0,12.0,CS100010,커피
20242,11440630,신수동,81.8,55.6,71.4,9.0,11.0,5.0,9.0,5.0,7.0,CS100010,커피
20241,11440630,신수동,83.3,40.0,75.0,10.0,12.0,4.0,10.0,6.0,8.0,CS100010,커피
20234,11440630,신수동,76.5,50.0,60.0,13.0,17.0,5.0,10.0,3.0,5.0,CS100010,커피
20242,11440655,서강동,80.0,35.5,43.3,32.0,40.0,11.0,31.0,13.0,30.0,CS100010,커피
20241,11440655,서강동,77.8,46.2,46.2,28.0,36.0,12.0,26.0,12.0,26.0,CS100010,커피
20234,11440655,서강동,76.7,33.3,42.3,33.0,43.0,8.0,24.0,11.0,26.0,CS100010,커피
20242,11440660,서교동,75.7,54.2,40.0,131.0,173.0,77.0,142.0,58.0,145.0,CS100010,커피
20241,11440660,서교동,77.1,46.7,38.4,131.0,170.0,56.0,120.0,61.0,159.0,CS100010,커피
20234,11440660,서교동,76.6,51.9,40.3,128.0,167.0,68.0,131.0,64.0,159.0,CS100010,커피
20242,11440680,합정동,87.2,57.6,35.3,34.0,39.0,19.0,33.0,12.0,34.0,CS100010,커피
20241,11440680,합정동,81.8,51.4,37.5,36.0,44.0,18.0,35.0,12.0,32.0,CS100010,커피
20234,11440680,합정동,80.9,44.7,40.7,38.0,47.0,17.0,38.0,11.0,27.0,CS100010,커피
20242,11440690,망원1동,68.2,46.5,28.0,30.0,44.0,20.0,43.0,7.0,25.0,CS100010,커피
20241,11440690,망원1동,60.8,50.0,22.6,31.0,51.0,19.0,38.0,7.0,31.0,CS100010,커피
20234,11440690,망원1동,76.2,62.9,26.3,32.0,42.0,22.0,35.0,10.0,38.0,CS100010,커피
20242,11440700,망원2동,68.0,50.0,52.9,17.0,25.0,7.0,14.0,9.0,17.0,CS100010,커피
20241,11440700,망원2동,69.2,50.0,43.8,18.0,26.0,9.0,18.0,7.0,16.0,CS100010,커피
20234,11440700,망원2동,72.0,61.1,33.3,18.0,25.0,11.0,18.0,4.0,12.0,CS100010,커피
20242,11440710,연남동,77.2,51.6,41.2,71.0,92.0,33.0,64.0,28.0,68.0,CS100010,커피
20241,11440710,연남동,80.9,56.5,41.0,76.0,94.0,35.0,62.0,25.0,61.0,CS100010,커피
20234,11440710,연남동,74.2,50.0,39.7,66.0,89.0,35.0,70.0,27.0,68.0,CS100010,커피
20242,11440720,성산1동,82.4,46.7,22.2,14.0,17.0,7.0,15.0,2.0,9.0,CS100010,커피
20241,11440720,성산1동,88.2,35.7,20.0,15.0,17.0,5.0,14.0,2.0,10.0,CS100010,커피
20234,11440720,성산1동,84.6,45.5,33.3,11.0,13.0,5.0,11.0,3.0,9.0,CS100010,커피
20242,11440730,성산2동,85.7,71.4,66.7,12.0,14.0,5.0,7.0,8.0,12.0,CS100010,커피
20241,11440730,성산2동,80.0,70.0,75.0,12.0,15.0,7.0,10.0,9.0,12.0,CS100010,커피
20234,11440730,성산2동,84.6,88.9,69.2,11.0,13.0,8.0,9.0,9.0,13.0,CS100010,커피
20242,11440740,상암동,71.9,52.9,39.2,23.0,32.0,27.0,51.0,20.0,51.0,CS100010,커피
20241,11440740,상암동,72.5,46.2,39.5,29.0,40.0,18.0,39.0,17.0,43.0,CS100010,커피
20234,11440740,상암동,78.0,40.6,39.5,32.0,41.0,13.0,32.0,17.0,43.0,CS100010,커피
20244,11440555,아현동,70.6,71.4,35.7,12.0,17.0,10.0,14.0,5.0,14.0,CS100001,한식
20243,11440555,아현동,68.2,56.3,33.3,15.0,22.0,9.0,16.0,4.0,12.0,CS100001,한식
20244,11440565,공덕동,69.0,41.9,50.0,20.0,29.0,13.0,31.0,17.0,34.0,CS100001,한식
