quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name,survival_1y,survival_3y,survival_5y,survival_1y_num,survival_1y_den,survival_3y_num,survival_3y_den,survival_5y_num,survival_5y_den,surv2_1y,surv2_3y,surv2_5y,avg_oper_period,avg_oper_period_90,open_count,close_count,open_rate,close_rate,golmok_avg_sales,income_level,income_raw,household_count,floating_pop,building_pop,resident_pop_api,worker_pop
20234,11440710,연남동,162.0,159.0,3.0,CS100009,호프,86.1,53.7,31.4,31.0,36.0,22.0,41.0,11.0,35.0,39.1,26.1,21.7,2.875,3.433333333333333,5.0,15.0,3.1,9.3,21227338.049382716,6,"6분위:2,440,600~2,983,558원",8339.0,99606.77756516631,127791.22411810802,219.35692110052082,34.21177159820122
20241,11440710,연남동,172.0,169.0,3.0,CS100009,호프,81.3,61.0,36.4,26.0,32.0,25.0,41.0,16.0,44.0,39.1,26.1,21.7,2.8333333333333335,3.4,4.0,8.0,2.3,4.7,20855387.174418606,6,"6분위:2,440,600~2,983,558원",8339.0,100798.24305549824,131332.16502894464,219.35692110052082,34.21177159820122
20242,11440710,연남동,176.0,173.0,3.0,CS100009,호프,82.8,58.3,35.7,24.0,29.0,21.0,36.0,15.0,42.0,88.1,42.9,35.7,2.808333333333333,3.3583333333333334,11.0,4.0,6.3,2.3,22296427.085227273,6,"6분위:2,440,600~2,983,558원",8339.0,103888.29969183203,134595.22248536564,219.35692110052082,34.21177159820122
20243,11440710,연남동,159.0,156.0,3.0,CS100009,호프,71.4,55.6,29.2,30.0,42.0,20.0,36.0,7.0,24.0,39.1,26.1,21.7,2.908333333333333,3.475,4.0,7.0,2.5,4.4,23392516.987421382,6,"6분위:2,440,600~2,983,558원",8339.0,98200.77414819825,126914.84085808312,219.35692110052082,34.21177159820122
20244,11440710,연남동,162.0,159.0,3.0,CS100009,호프,86.1,53.7,31.4,31.0,36.0,22.0,41.0,11.0,35.0,39.1,26.1,21.7,2.875,3.433333333333333,5.0,15.0,3.1,9.3,21227338.049382716,6,"6분위:2,440,600~2,983,558원",8339.0,99606.77756516631,127791.22411810802,219.35692110052082,34.21177159820122
20191,11440710,연남동,219.0,214.0,5.0,CS100010,커피,75.4,54.5,63.6,49.0,65.0,18.0,33.0,14.0,22.0,88.9,72.2,55.6,2.7333333333333334,2.8333333333333335,35.0,17.0,16.0,7.8,20852414.13218391,7,"7분위:2,983,559~3,741,082원",8708.0,101545.51155287639,150442.13991051237,252.73463596449952,43.84976052699469
20192,11440710,연남동,201.0,197.0,4.0,CS100010,커피,77.5,48.0,60.0,55.0,71.0,12.0,25.0,12.0,20.0,88.9,72.2,55.6,2.816666666666667,2.933333333333333,23.0,8.0,11.4,4.0,18277797.267080747,7,"7분위:2,983,559~3,741,082원",8708.0,103042.58160882548,154669.27685213037,252.73463596449952,43.84976052699469
20193,11440710,연남동,186.0,182.0,4.0,CS100010,커피,74.7,62.5,52.9,56.0,75.0,10.0,16.0,9.0,17.0,88.9,72.2,55.6,2.8833333333333333,3.0,13.0,10.0,7.0,5.4,17901643.31543624,7,"7분위:2,983,559~3,741,082원",8767.0,106095.5690569716,167968.16550378475,256.34888181279706,43.84976052699469
20194,11440710,연남동,234.0,227.0,7.0,CS100010,커피,80.9,49.0,43.8,55.0,68.0,25.0,51.0,7.0,16.0,78.6,42.9,28.6,2.7083333333333335,2.8333333333333335,18.0,10.0,7.7,4.3,17432975.872222222,6,"6분위:2,440,600~2,983,558원",6806.0,106015.79307489272,155978.67803937642,194.53601050986197,43.84976052699469
20201,11440710,연남동,226.0,221.0,5.0,CS100010,커피,77.0,47.6,47.4,47.0,61.0,20.0,42.0,9.0,19.0,78.6,42.9,28.6,2.75,2.85,13.0,10.0,5.8,4.4,17919887.35955056,6,"6분위:2,440,600~2,983,558원",6806.0,105205.50695759554,154896.20526982652,194.53601050986197,43.84976052699469
20202,11440710,연남동,223.0,218.0,5.0,CS100010,커피,72.1,55.0,61.1,49.0,68.0,22.0,40.0,11.0,18.0,88.9,72.2,55.6,2.725,2.8333333333333335,18.0,14.0,8.1,6.3,16871764.388888888,6,"6분위:2,440,600~2,983,558원",6806.0,104762.6846137037,153544.0552759825,194.53601050986197,43.84976052699469
20203,11440710,연남동,243.0,235.0,8.0,CS100010,커피,77.0,37.7,28.6,67.0,87.0,23.0,61.0,4.0,14.0,78.6,42.9,28.6,2.691666666666667,2.825,16.0,11.0,6.6,4.5,16090776.127659574,6,"6분위:2,440,600~2,983,558원",6806.0,106939.43368056876,157156.45715051593,194.53601050986197,43.84976052699469
20204,11440710,연남동,234.0,227.0,7.0,CS100010,커피,80.9,49.0,43.8,55.0,68.0,25.0,51.0,7.0,16.0,78.6,42.9,28.6,2.7083333333333335,2.8333333333333335,18.0,10.0,7.7,4.3,17432975.872222222,6,"6분위:2,440,600~2,983,558원",6806.0,106015.79307489272,155978.67803937642,194.53601050986197,43.84976052699469
20211,11440710,연남동,272.0,260.0,12.0,CS100010,커피,80.9,52.3,48.5,55.0,68.0,34.0,65.0,16.0,33.0,80.0,55.0,40.0,2.691666666666667,2.8333333333333335,22.0,13.0,8.1,4.8,15969332.625,6,"6분위:2,440,600~2,983,558원",8854.0,104388.93452380155,150959.31445812611,240.56358584288213,44.56025330059165
20212,11440710,연남동,263.0,255.0,8.0,CS100010,커피,73.8,43.7,40.0,62.0,84.0,31.0,71.0,10.0,25.0,80.0,55.0,40.0,2.725,2.8583333333333334,26.0,12.0,9.9,4.6,19239004.88973384,6,"6분위:2,440,600~2,983,558원",8854.0,109982.31977493374,162193.28733754848,240.56358584288213,44.56025330059165
20213,11440710,연남동,249.0,240.0,9.0,CS100010,커피,70.8,41.3,56.3,63.0,89.0,31.0,75.0,9.0,16.0,80.0,55.0,40.0,2.725,2.8666666666666667,11.0,10.0,4.4,4.0,15568734.879518073,6,"6분위:2,440,600~2,983,558원",8854.0,106059.24125254768,0.0,240.56358584288213,44.56025330059165
20214,11440710,연남동,296.0,283.0,13.0,CS100010,커피,80.0,48.5,31.4,56.0,70.0,33.0,68.0,16.0,51.0,72.7,40.9,25.8,2.6666666666666665,2.841666666666667,24.0,15.0,8.1,5.1,18033812.41891892,6,"6분위:2,440,600~2,983,558원",8854.0,106359.71791379889,143561.91851358913,240.56358584288213,42.15075606839328
20221,11440710,연남동,287.0,273.0,14.0,CS100010,커피,85.5,52.5,28.6,53.0,62.0,32.0,61.0,12.0,42.0,72.7,40.9,25.8,2.683333333333333,2.8583333333333334,18.0,9.0,6.3,3.1,15740296.111498257,6,"6분위:2,440,600~2,983,558원",8854.0,105110.30092593355,142436.39365825453,240.56358584288213,42.15075606839328
20222,11440710,연남동,278.0,265.0,13.0,CS100010,커피,85.9,51.5,40.0,55.0,64.0,35.0,68.0,16.0,40.0,80.0,55.0,40.0,2.691666666666667,2.8333333333333335,21.0,15.0,7.6,5.4,18333224.00359712,6,"6분위:2,440,600~2,983,558원",8854.0,105766.07031046847,151713.21041123473,240.56358584288213,42.15075606839328
20223,11440710,연남동,313.0,300.0,13.0,CS100010,커피,78.1,48.3,23.0,57.0,73.0,42.0,87.0,14.0,61.0,72.7,40.9,25.8,2.65,2.841666666666667,21.0,4.0,6.7,1.3,16970742.233226836,6,"6분위:2,440,600~2,983,558원",8854.0,102504.56867876672,139320.8601845546,240.56358584288213,42.15075606839328
20224,11440710,연남동,296.0,283.0,13.0,CS100010,커피,80.0,48.5,31.4,56.0,70.0,33.0,68.0,16.0,51.0,72.7,40.9,25.8,2.6666666666666665,2.841666666666667,24.0,15.0,8.1,5.1,18033812.41891892,6,"6분위:2,440,600~2,983,558원",8854.0,106359.71791379889,143561.91851358913,240.56358584288213,42.15075606839328
20231,11440710,연남동,342.0,328.0,14.0,CS100010,커피,69.0,50.0,41.5,58.0,84.0,34.0,68.0,27.0,65.0,70.6,51.5,41.2,2.558333333333333,2.8583333333333334,22.0,22.0,6.4,6.4,14544661.608187135,6,"6분위:2,440,600~2,983,558원",8854.0,102171.20855849405,132444.32825053175,271.79437689099177,35.80265759125527
20232,11440710,연남동,342.0,329.0,13.0,CS100010,커피,75.3,47.6,35.2,64.0,85.0,40.0,84.0,25.0,71.0,70.6,51.5,41.2,2.566666666666667,2.85,19.0,16.0,5.6,4.7,15229530.46491228,6,"6분위:2,440,600~2,983,558원",8854.0,101315.15743928018,133328.5785190198,271.79437689099177,35.80265759125527
20233,11440710,연남동,339.0,326.0,13.0,CS100010,커피,79.3,42.7,30.7,69.0,87.0,38.0,89.0,23.0,75.0,70.6,51.5,41.2,2.558333333333333,2.825,20.0,13.0,5.9,3.8,14215750.89380531,6,"6분위:2,440,600~2,983,558원",8854.0,100057.24542912186,134354.3521186685,271.79437689099177,35.80265759125527
20234,11440710,연남동,335.0,321.0,14.0,CS100010,커피,74.2,50.0,39.7,66.0,89.0,35.0,70.0,27.0,68.0,75.3,42.7,31.5,2.6,2.9916666666666667,14.0,19.0,4.2,5.7,13879932.931343284,6,"6분위:2,440,600~2,983,558원",8339.0,99606.77756516631,127791.22411810802,219.35692110052082,34.21177159820122
20241,11440710,연남동,340.0,327.0,13.0,CS100010,커피,80.9,56.5,41.0,76.0,94.0,35.0,62.0,25.0,61.0,75.3,42.7,31.5,2.5833333333333335,2.95,11.0,10.0,3.2,2.9,14221213.55,6,"6분위:2,440,600~2,983,558원",8339.0,100798.24305549824,131332.16502894464,219.35692110052082,34.21177159820122
20242,11440710,연남동,339.0,326.0,13.0,CS100010,커피,77.2,51.6,41.2,71.0,92.0,33.0,64.0,28.0,68.0,70.6,51.5,41.2,2.566666666666667,2.9,12.0,15.0,3.5,4.4,14505477.855457228,6,"6분위:2,440,600~2,983,558원",8339.0,103888.29969183203,134595.22248536564,219.35692110052082,34.21177159820122
20243,11440710,연남동,320.0,306.0,14.0,CS100010,커피,67.8,46.6,34.5,61.0,90.0,34.0,73.0,30.0,87.0,75.3,42.7,31.5,2.6,3.033333333333333,15.0,30.0,4.7,9.4,14915348.053125,6,"6분위:2,440,600~2,983,558원",8339.0,98200.77414819825,126914.84085808312,219.35692110052082,34.21177159820122
20244,11440710,연남동,335.0,321.0,14.0,CS100010,커피,74.2,50.0,39.7,66.0,89.0,35.0,70.0,27.0,68.0,75.3,42.7,31.5,2.6,2.9916666666666667,14.0,19.0,4.2,5.7,13879932.931343284,6,"6분위:2,440,600~2,983,558원",8339.0,99606.77756516631,127791.22411810802,219.35692110052082,34.21177159820122
20191,11440720,성산1동,90.0,82.0,8.0,CS100001,한식,93.8,29.4,42.9,15.0,16.0,5.0,17.0,9.0,21.0,70.0,45.0,40.0,2.9583333333333335,4.266666666666667,7.0,5.0,7.8,5.6,33965651.12,6,"6분위:2,440,600~2,983,558원",9178.0,73737.92565981163,116581.63860062002,230.64184729711127,54.11669138821109
20192,11440720,성산1동,88.0,80.0,8.0,CS100001,한식,88.2,36.8,42.1,15.0,17.0,7.0,19.0,8.0,19.0,70.0,45.0,40.0,3.033333333333333,4.3,5.0,5.0,5.7,5.7,34153041.979166664,6,"6분위:2,440,600~2,983,558원",9178.0,70127.08544041797,109430.41345954972,230.64184729711127,54.11669138821109
20193,11440720,성산1동,88.0,80.0,8.0,CS100001,한식,83.3,32.0,26.7,15.0,18.0,8.0,25.0,4.0,15.0,70.0,45.0,40.0,3.025,4.316666666666666,4.0,5.0,4.5,5.7,31415978.604166668,6,"6분위:2,440,600~2,983,558원",9166.0,71260.9639619797,111873.46137262073,230.8280552674793,54.11669138821109
20194,11440720,성산1동,90.0,81.0,9.0,CS100001,한식,65.0,29.4,24.0,13.0,20.0,5.0,17.0,6.0,25.0,53.8,30.8,23.1,2.8833333333333333,4.266666666666667,4.0,3.0,4.4,3.3,37383944.89,6,"6분위:2,440,600~2,983,558원",7249.0,77453.81045048917,123080.04251097539,180.43552328662898,54.11669138821109
20201,11440720,성산1동,89.0,79.0,10.0,CS100001,한식,73.7,31.3,33.3,14.0,19.0,5.0,16.0,7.0,21.0,53.8,30.8,23.1,2.933333333333333,4.266666666666667,5.0,9.0,5.6,10.1,37355009.121212125,6,"6분위:2,440,600~2,983,558원",7249.0,75520.73895810597,119147.80860479166,180.43552328662898,54.11669138821109
20202,11440720,성산1동,93.0,84.0,9.0,CS100001,한식,87.5,37.5,40.0,14.0,16.0,6.0,16.0,8.0,20.0,70.0,45.0,40.0,2.9166666666666665,4.275,4.0,1.0,4.3,1.1,40933201.490384616,6,"6분위:2,440,600~2,983,558원",7249.0,74122.10761667535,116879.41033841681,180.43552328662898,54.11669138821109
20203,11440720,성산1동,92.0,83.0,9.0,CS100001,한식,65.2,35.0,25.0,15.0,23.0,7.0,20.0,6.0,24.0,53.8,30.8,23.1,2.875,4.266666666666667,6.0,4.0,6.5,4.3,34367473.960784316,6,"6분위:2,440,600~2,983,558원",7249.0,77228.06820041237,122809.08225137564,180.43552328662898,54.11669138821109
20204,11440720,성산1동,90.0,81.0,9.0,CS100001,한식,65.0,29.4,24.0,13.0,20.0,5.0,17.0,6.0,25.0,53.8,30.8,23.1,2.8833333333333333,4.266666666666667,4.0,3.0,4.4,3.3,37383944.89,6,"6분위:2,440,600~2,983,558원",7249.0,77453.81045048917,123080.04251097539,180.43552328662898,54.11669138821109
20211,11440720,성산1동,90.0,82.0,8.0,CS100001,한식,72.2,56.3,23.5,13.0,18.0,9.0,16.0,4.0,17.0,68.8,37.5,25.0,2.841666666666667,4.275,3.0,1.0,3.3,1.1,50880354.21111111,6,"6분위:2,440,600~2,983,558원",9419.0,72128.1693939781,113100.75755539689,225.27673015088217,55.96713309374347
20212,11440720,성산1동,88.0,79.0,9.0,CS100001,한식,65.0,64.7,31.6,13.0,20.0,11.0,17.0,6.0,19.0,68.8,37.5,25.0,2.8833333333333333,4.266666666666667,1.0,4.0,1.1,4.5,56836696.76136363,6,"6분위:2,440,600~2,983,558원",9419.0,73387.44734558454,116066.44168646344,225.27673015088217,55.96713309374347
20213,11440720,성산1동,91.0,83.0,8.0,CS100001,한식,66.7,66.7,28.0,14.0,21.0,12.0,18.0,7.0,25.0,68.8,37.5,25.0,2.816666666666667,4.241666666666666,6.0,6.0,6.6,6.6,43537123.81318682,6,"6분위:2,440,600~2,983,558원",9419.0,75135.986739333,0.0,225.27673015088217,55.96713309374347
20214,11440720,성산1동,87.0,77.0,10.0,CS100001,한식,75.0,50.0,23.5,12.0,16.0,10.0,20.0,4.0,17.0,69.6,52.2,30.4,2.9166666666666665,4.316666666666666,3.0,1.0,3.4,1.1,56493691.21839081,6,"6분위:2,440,600~2,983,558원",9419.0,72423.89092691883,112256.54111633962,225.27673015088217,60.68052234368444
20221,11440720,성산1동,85.0,76.0,9.0,CS100001,한식,68.4,52.6,18.8,13.0,19.0,10.0,19.0,3.0,16.0,69.6,52.2,30.4,2.8583333333333334,4.308333333333334,1.0,5.0,1.2,5.9,48937268.23529412,6,"6분위:2,440,600~2,983,558원",9419.0,73270.50874019341,113795.41002992594,225.27673015088217,60.68052234368444
20222,11440720,성산1동,89.0,81.0,8.0,CS100001,한식,61.1,56.3,25.0,11.0,18.0,9.0,16.0,4.0,16.0,68.8,37.5,25.0,2.85,4.291666666666667,2.0,3.0,2.2,3.4,60448538.59550562,6,"6분위:2,440,600~2,983,558원",9419.0,72295.27940938526,113347.91096766805,225.27673015088217,60.68052234368444
20223,11440720,성산1동,84.0,75.0,9.0,CS100001,한식,78.6,52.2,25.0,11.0,14.0,12.0,23.0,5.0,20.0,69.6,52.2,30.4,2.933333333333333,4.333333333333333,2.0,5.0,2.4,6.0,63506382.833333336,6,"6분위:2,440,600~2,983,558원",9419.0,72957.94702393252,112413.32154680122,225.27673015088217,60.68052234368444
20224,11440720,성산1동,87.0,77.0,10.0,CS100001,한식,75.0,50.0,23.5,12.0,16.0,10.0,20.0,4.0,17.0,69.6,52.2,30.4,2.9166666666666665,4.316666666666666,3.0,1.0,3.4,1.1,56493691.21839081,6,"6분위:2,440,600~2,983,558원",9419.0,72423.89092691883,112256.54111633962,225.27673015088217,60.68052234368444
20231,11440720,성산1동,93.0,82.0,11.0,CS100001,한식,62.5,38.9,37.5,5.0,8.0,7.0,18.0,6.0,16.0,87.5,56.3,43.8,2.808333333333333,4.308333333333334,5.0,4.0,5.4,4.3,62849123.05376344,6,"6분위:2,440,600~2,983,558원",9419.0,71448.8361660829,108345.8182911899,231.11900522117935,53.27875552155492
20232,11440720,성산1동,92.0,80.0,12.0,CS100001,한식,66.7,45.0,41.2,6.0,9.0,9.0,20.0,7.0,17.0,87.5,56.3,43.8,2.8583333333333334,4.316666666666666,8.0,3.0,8.7,3.3,62507134.69565217,6,"6분위:2,440,600~2,983,558원",9419.0,72419.09607168185,109590.00757819746,231.11900522117935,53.27875552155492
20233,11440720,성산1동,87.0,77.0,10.0,CS100001,한식,71.4,42.9,38.9,5.0,7.0,9.0,21.0,7.0,18.0,87.5,56.3,43.8,2.9,4.341666666666667,2.0,2.0,2.3,2.3,65992878.04597701,6,"6분위:2,440,600~2,983,558원",9419.0,74068.98015512971,112474.6552556209,231.11900522117935,53.27875552155492
20234,11440720,성산1동,102.0,87.0,15.0,CS100001,한식,52.9,43.8,45.0,9.0,17.0,7.0,16.0,9.0,20.0,65.0,55.0,45.0,2.6,4.275,6.0,3.0,5.9,2.9,62413196.14705882,6,"6분위:2,440,600~2,983,558원",9475.0,68117.61049019314,103830.61309361117,215.8033996584082,57.24731289002373
20241,11440720,성산1동,99.0,85.0,14.0,CS100001,한식,75.0,47.4,47.4,9.0,12.0,9.0,19.0,9.0,19.0,65.0,55.0,45.0,2.7083333333333335,4.283333333333333,6.0,4.0,6.1,4.0,63579128.02020202,6,"6분위:2,440,600~2,983,558원",9475.0,69042.83134295933,105769.12174234913,215.8033996584082,57.24731289002373
20242,11440720,성산1동,97.0,83.0,14.0,CS100001,한식,63.6,33.3,43.8,7.0,11.0,6.0,18.0,7.0,16.0,87.5,56.3,43.8,2.725,4.291666666666667,7.0,3.0,7.2,3.1,68600075.64948453,6,"6분위:2,440,600~2,983,558원",9475.0,70072.85236904828,106594.29549661619,215.8033996584082,57.24731289002373
20243,11440720,성산1동,98.0,89.0,9.0,CS100001,한식,45.0,57.1,52.2,9.0,20.0,8.0,14.0,12.0,23.0,65.0,55.0,45.0,2.6,4.275,5.0,9.0,5.1,9.2,61604716.41836735,6,"6분위:2,440,600~2,983,558원",9475.0,67585.97509679424,102137.75861150135,215.8033996584082,57.24731289002373
20244,11440720,성산1동,102.0,87.0,15.0,CS100001,한식,52.9,43.8,45.0,9.0,17.0,7.0,16.0,9.0,20.0,65.0,55.0,45.0,2.6,4.275,6.0,3.0,5.9,2.9,62413196.14705882,6,"6분위:2,440,600~2,983,558원",9475.0,68117.61049019314,103830.61309361117,215.8033996584082,57.24731289002373
20191,11440720,성산1동,7.0,7.0,0.0,CS100002,중식,50.0,100.0,,1.0,2.0,2.0,2.0,0.0,0.0,,,,4.7,4.925,0.0,0.0,0.0,0.0,46481535.0,6,"6분위:2,440,600~2,983,558원",9178.0,73737.92565981163,116581.63860062002,230.64184729711127,54.11669138821109
20192,11440720,성산1동,7.0,7.0,0.0,CS100002,중식,100.0,100.0,,1.0,1.0,2.0,2.0,0.0,0.0,,,,4.675,4.916666666666667,1.0,1.0,14.3,14.3,53666271.666666664,6,"6분위:2,440,600~2,983,558원",9178.0,70127.08544041797,109430.41345954972,230.64184729711127,54.11669138821109
20193,11440720,성산1동,7.0,7.0,0.0,CS100002,중식,100.0,100.0,,1.0,1.0,2.0,2.0,0.0,0.0,,,,4.941666666666666,5.0,0.0,0.0,0.0,0.0,53292679.666666664,6,"6분위:2,440,600~2,983,558원",9166.0,71260.9639619797,111873.46137262073,230.8280552674793,54.11669138821109
20194,11440720,성산1동,10.0,10.0,0.0,CS100002,중식,50.0,,0.0,1.0,2.0,0.0,0.0,0.0,1.0,66.7,66.7,33.3,2.7333333333333334,4.45,1.0,2.0,10.0,20.0,46774446.625,6,"6분위:2,440,600~2,983,558원",7249.0,77453.81045048917,123080.04251097539,180.43552328662898,54.11669138821109
20201,11440720,성산1동,11.0,11.0,0.0,CS100002,중식,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.7,66.7,33.3,3.3916666666666666,4.541666666666667,3.0,1.0,27.3,9.1,43518521.0,6,"6분위:2,440,600~2,983,558원",7249.0,75520.73895810597,119147.80860479166,180.43552328662898,54.11669138821109
20202,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,3.525,4.675,2.0,0.0,22.2,0.0,40466662.428571425,6,"6분위:2,440,600~2,983,558원",7249.0,74122.10761667535,116879.41033841681,180.43552328662898,54.11669138821109
20203,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,100.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,66.7,66.7,33.3,2.6166666666666667,4.316666666666666,2.0,3.0,22.2,33.3,54813855.14285714,6,"6분위:2,440,600~2,983,558원",7249.0,77228.06820041237,122809.08225137564,180.43552328662898,54.11669138821109
20204,11440720,성산1동,10.0,10.0,0.0,CS100002,중식,50.0,,0.0,1.0,2.0,0.0,0.0,0.0,1.0,66.7,66.7,33.3,2.7333333333333334,4.45,1.0,2.0,10.0,20.0,46774446.625,6,"6분위:2,440,600~2,983,558원",7249.0,77453.81045048917,123080.04251097539,180.43552328662898,54.11669138821109
20211,11440720,성산1동,10.0,10.0,0.0,CS100002,중식,62.5,50.0,50.0,5.0,8.0,1.0,2.0,1.0,2.0,,,,2.283333333333333,4.2,2.0,1.0,20.0,10.0,37106630.1,6,"6분위:2,440,600~2,983,558원",9419.0,72128.1693939781,113100.75755539689,225.27673015088217,55.96713309374347
20212,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,50.0,100.0,50.0,3.0,6.0,1.0,1.0,1.0,2.0,,,,2.325,4.275,0.0,0.0,0.0,0.0,36965045.777777776,6,"6분위:2,440,600~2,983,558원",9419.0,73387.44734558454,116066.44168646344,225.27673015088217,55.96713309374347
20213,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,50.0,100.0,50.0,3.0,6.0,1.0,1.0,1.0,2.0,,,,2.5416666666666665,4.258333333333334,1.0,1.0,11.1,11.1,39120044.11111111,6,"6분위:2,440,600~2,983,558원",9419.0,75135.986739333,0.0,225.27673015088217,55.96713309374347
20214,11440720,성산1동,10.0,10.0,0.0,CS100002,중식,66.7,0.0,,2.0,3.0,0.0,2.0,0.0,0.0,100.0,100.0,100.0,2.2416666666666667,4.158333333333333,1.0,0.0,10.0,0.0,42321280.5,6,"6분위:2,440,600~2,983,558원",9419.0,72423.89092691883,112256.54111633962,225.27673015088217,60.68052234368444
20221,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,50.0,0.0,,2.0,4.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,2.341666666666667,4.233333333333333,0.0,1.0,0.0,11.1,37515913.55555555,6,"6분위:2,440,600~2,983,558원",9419.0,73270.50874019341,113795.41002992594,225.27673015088217,60.68052234368444
20222,11440720,성산1동,10.0,10.0,0.0,CS100002,중식,66.7,0.0,,4.0,6.0,0.0,1.0,0.0,0.0,,,,2.316666666666667,4.216666666666667,0.0,0.0,0.0,0.0,40912514.1,6,"6분위:2,440,600~2,983,558원",9419.0,72295.27940938526,113347.91096766805,225.27673015088217,60.68052234368444
20223,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,33.3,0.0,,1.0,3.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,2.283333333333333,4.183333333333334,0.0,1.0,0.0,11.1,51524524.88888889,6,"6분위:2,440,600~2,983,558원",9419.0,72957.94702393252,112413.32154680122,225.27673015088217,60.68052234368444
20224,11440720,성산1동,10.0,10.0,0.0,CS100002,중식,66.7,0.0,,2.0,3.0,0.0,2.0,0.0,0.0,100.0,100.0,100.0,2.2416666666666667,4.158333333333333,1.0,0.0,10.0,0.0,42321280.5,6,"6분위:2,440,600~2,983,558원",9419.0,72423.89092691883,112256.54111633962,225.27673015088217,60.68052234368444
20231,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,100.0,50.0,50.0,1.0,1.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,2.3333333333333335,4.183333333333334,0.0,0.0,0.0,0.0,36980016.222222224,6,"6분위:2,440,600~2,983,558원",9419.0,71448.8361660829,108345.8182911899,231.11900522117935,53.27875552155492
20232,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,66.7,50.0,100.0,2.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.283333333333333,4.158333333333333,1.0,1.0,11.1,11.1,37344462.0,6,"6분위:2,440,600~2,983,558원",9419.0,72419.09607168185,109590.00757819746,231.11900522117935,53.27875552155492
20233,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,50.0,50.0,100.0,1.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.3666666666666667,4.225,0.0,0.0,0.0,0.0,43654872.44444445,6,"6분위:2,440,600~2,983,558원",9419.0,74068.98015512971,112474.6552556209,231.11900522117935,53.27875552155492
20234,11440720,성산1동,8.0,8.0,0.0,CS100002,중식,100.0,33.3,0.0,1.0,1.0,1.0,3.0,0.0,2.0,66.7,33.3,33.3,2.2916666666666665,4.108333333333333,0.0,0.0,0.0,0.0,35820913.0,6,"6분위:2,440,600~2,983,558원",9475.0,68117.61049019314,103830.61309361117,215.8033996584082,57.24731289002373
20241,11440720,성산1동,8.0,8.0,0.0,CS100002,중식,100.0,25.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,66.7,33.3,33.3,2.225,4.075,2.0,3.0,25.0,37.5,42146573.0,6,"6분위:2,440,600~2,983,558원",9475.0,69042.83134295933,105769.12174234913,215.8033996584082,57.24731289002373
20242,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,100.0,50.0,0.0,1.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,2.3833333333333333,4.208333333333333,0.0,0.0,0.0,0.0,37183669.55555555,6,"6분위:2,440,600~2,983,558원",9475.0,70072.85236904828,106594.29549661619,215.8033996584082,57.24731289002373
20243,11440720,성산1동,9.0,9.0,0.0,CS100002,중식,100.0,33.3,0.0,1.0,1.0,1.0,3.0,0.0,1.0,66.7,33.3,33.3,2.2666666666666666,4.066666666666666,1.0,0.0,11.1,0.0,31935716.555555556,6,"6분위:2,440,600~2,983,558원",9475.0,67585.97509679424,102137.75861150135,215.8033996584082,57.24731289002373
20244,11440720,성산1동,8.0,8.0,0.0,CS100002,중식,100.0,33.3,0.0,1.0,1.0,1.0,3.0,0.0,2.0,66.7,33.3,33.3,2.2916666666666665,4.108333333333333,0.0,0.0,0.0,0.0,35820913.0,6,"6분위:2,440,600~2,983,558원",9475.0,68117.61049019314,103830.61309361117,215.8033996584082,57.24731289002373
