quarter,dong_code,industry_code,dong_name,industry_name,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20243,11440600,CS100007,대흥동,치킨전문점,330272437,12292,240314130,89958307,50454494,37864554,48677725,44775468,58541889,52877048,37081259,3120965,3488618,31065956,16976629,154345168,121275101,185017124,121783325,1206012,33783894,57267463,69015696,70682042,74845342,8787,3505,1662,1445,1752,1622,2306,1968,1537,98,54,278,985,6682,4195,6714,5118,98,1564,2457,2822,2698,2193
20243,11440600,CS100006,대흥동,패스트푸드점,204134419,16506,149041571,55092848,32718454,28046744,28860999,34508239,24907135,27425550,27667298,69238,14001429,65543405,32957867,82763009,8799471,95674299,90065401,3800975,61875337,37593464,26098984,43563245,12807694,12524,3982,2782,2497,2447,2579,2219,2027,1955,5,1232,5620,2392,6625,632,7443,8403,353,5959,3146,2031,3499,862
20243,11440600,CS100005,대흥동,제과점,299984194,31538,213672243,86311951,29391528,22023288,57192395,52705533,52359499,52183804,34128147,0,32833312,108704169,77634341,64644257,16168115,87047923,210108913,1850457,63306694,72474081,60445351,53990968,45089286,23263,8275,3774,2994,5961,5295,5239,4977,3298,0,4641,9134,7938,7808,2017,8871,22468,280,8740,7530,5288,5256,4245
20243,11440600,CS100004,대흥동,양식음식점,298199600,12532,220296273,77903327,47256718,43059880,42836849,49661137,37481689,34420666,43482661,1552607,0,125394764,44692921,111594151,14965157,148711748,132075901,3061857,92136496,75916147,49914567,45323537,14435043,9840,2692,2103,2030,2050,2024,1633,1265,1427,8,0,5848,1957,4280,439,6049,5937,194,4051,3008,1952,2090,689
20243,11440600,CS100003,대흥동,일식음식점,89953016,2616,72693990,17259026,9727882,14764253,14898988,10698525,22604342,12801272,4457754,13099669,195122,21008087,2541226,18677080,34431832,51449443,32008346,1419049,34211461,24663425,9704506,11075109,2384238,2241,375,471,428,369,418,555,302,73,178,9,1240,145,643,401,1395,1119,84,1056,514,303,393,163
20243,11440600,CS100002,대흥동,중식음식점,266629697,22605,187399722,79229975,32451609,25795641,38022867,38453862,52675743,44346692,34883283,17477701,3910688,105972557,30929444,73515562,34823745,189747612,57202181,1482729,30278184,37390477,54206337,57708731,65883336,16371,6234,3383,2686,3154,3403,3745,3353,2881,2193,331,9391,2497,4893,3300,18306,3919,156,1709,2526,4125,4795,8918
20243,11440600,CS100001,대흥동,한식음식점,5225837440,226121,3968707732,1257129708,815516160,684029266,766316261,810125553,892720492,793575972,463553736,48032509,110624775,1883454592,602379364,2047691985,533654215,2888898908,1718806198,35401651,829266722,934654546,932993264,1021577349,853811576,180819,45302,39891,33172,33721,36471,37564,27362,17940,852,8013,101701,31094,72289,12172,134109,79767,2324,38688,40319,38944,45711,47897
20243,11440610,CS100010,염리동,커피-음료,1540009238,185703,1073661332,466347906,196865414,186829925,222738837,231812345,235414811,257359986,208987920,0,244990062,589516648,291957029,338540397,75005102,555613577,811637820,25377002,270606687,473816288,310789513,202790102,83871802,132086,53617,24936,23990,27099,27593,28468,28816,24801,0,32878,66458,42523,39575,4269,70908,103817,6468,39237,54876,36215,28589,9336
20243,11440610,CS100003,염리동,일식음식점,457859726,15792,359954960,97904766,70534070,64329774,64642862,69983284,90464970,60053436,37851330,0,126702,169358208,27072264,243218772,18083780,187437693,194065968,2006284,69339304,139798924,108710949,42852379,18795821,12568,3224,2544,2473,2314,2430,2807,2000,1224,0,10,8098,1560,5999,125,5665,8292,178,2944,4984,3497,1780,576
20243,11440610,CS100004,염리동,양식음식점,2554483280,64555,1772389958,782093322,314692276,310411076,357642710,390453151,399190745,410228448,371864874,14877188,10347781,905950931,278014507,1048771742,296521131,888810611,1252285303,15499823,372293779,689048809,546992040,402016650,115244816,44894,19661,8570,7739,8714,9367,10504,9599,10062,167,688,27605,7188,24408,4499,22296,35792,628,11434,19328,14272,9629,2798
20243,11440610,CS100005,염리동,제과점,723428938,65863,538171819,185257119,68027072,104001546,113513789,110837120,141792292,138031807,47225312,0,128774293,288525442,152433782,138739879,14955542,251276563,430400330,5860540,69128891,143449173,197656014,153115925,112466352,49692,16171,7687,9705,9995,10195,12110,11384,4787,0,12450,23103,14020,14544,1746,24672,39417,794,7820,13993,18436,14034,9013
20243,11440610,CS100006,염리동,패스트푸드점,140283924,8992,104502334,35781590,16287047,19644245,18022519,30554545,19993978,18128715,17652875,2064963,10356188,49926357,24041851,49744557,4150008,48562328,52764999,312569,12515306,25458031,23117358,24115750,15808309,6540,2452,1272,1356,1287,1240,1385,1227,1225,37,761,3540,1706,2781,167,3639,4108,21,1129,1865,1822,1590,1320
20243,11440610,CS100007,염리동,치킨전문점,541583220,21703,417981113,123602107,67850787,70765116,95338567,90156126,93870517,71769686,51832421,36284859,0,54339643,32152119,222658278,196148321,283287425,183576738,5998763,58854783,101352820,131990917,114363616,54303262,17284,4419,3257,3219,3474,3597,3737,2975,1444,518,0,3423,1824,10227,5711,11526,8688,699,2831,4697,5351,4644,1988
20243,11440610,CS100008,염리동,분식전문점,268278265,26969,208178313,60099952,49776094,33989059,38514409,40938753,44959998,37193384,22906568,0,8749198,106026548,54238921,86258048,13005550,112224678,142301412,9640951,26989781,51404969,71977952,56374908,38137528,20857,6112,5194,3261,3899,4035,4468,3702,2410,0,1219,9200,5960,9516,1074,11463,14576,1104,3118,5846,7821,5232,2914
20243,11440610,CS100001,염리동,한식음식점,3826528844,93201,2805652999,1020875845,520579797,529703683,543463095,565987086,645919338,606054327,414821518,102585643,31613994,1143200837,296439652,1682368357,570320361,1763061325,1275427077,24646979,385720251,712629642,717235551,636873837,561382143,71868,21333,14435,14064,13836,13779,15754,12249,9084,1705,1421,39928,9309,33362,7476,44843,36697,2189,11340,18687,19149,17516,12658
20243,11440610,CS100009,염리동,호프-간이주점,368552793,12344,286282811,82269982,49178759,50704350,48014159,62140710,76244833,62864137,19405845,18057068,9055389,45567335,25785787,121770464,148316750,155333028,149242774,1733294,61262689,76722171,67916749,52275778,44665121,9063,3281,1829,1778,1850,1798,1808,1739,1542,211,1273,4381,1995,2716,1768,4581,6589,104,2233,3623,2471,1587,1157
20243,11440630,CS100007,신수동,치킨전문점,35523203,1504,25887160,9636043,4556438,4474155,4278597,5477295,7100675,5022487,4613556,708753,0,1622329,2731788,18607761,11852572,21065012,11326751,66894,1931586,2863560,8727900,11455403,7346421,1101,403,179,198,188,219,317,202,201,23,0,60,92,833,496,975,471,13,110,185,376,437,326
20243,11440630,CS100005,신수동,제과점,732113303,78737,489921021,242192282,99480839,89232412,98078517,100402943,102726310,122030035,120162247,0,177466241,147647816,144158158,190445818,72395270,303474589,366318997,7355936,71532525,106482804,169983146,177029184,137409990,55244,23493,11546,10611,10974,11206,10907,12026,11467,0,19645,15475,14987,20607,8023,33403,41985,1288,9627,12623,18292,18997,14561
20243,11440630,CS100009,신수동,호프-간이주점,179031307,5308,133796139,45235168,26281346,19686011,25483826,28132505,34212451,25970510,19264658,39012533,0,0,2317728,36359867,101341179,109610026,57342557,742143,25262411,55233968,45837581,32102778,7773700,4180,1128,864,660,805,816,1035,794,334,825,0,0,168,1864,2451,3017,2053,19,599,1483,1599,1027,340
20243,11440630,CS100010,신수동,커피-음료,941679577,107442,674549134,267130443,133699387,145338766,139937685,124295146,131278150,130105794,137024649,0,153425410,346115002,222945711,183003019,36190435,378241810,501522157,1860164,75807963,201238768,247818354,219145247,133893472,80408,27034,16162,17266,16885,14477,15618,13297,13737,0,23145,35864,25760,19586,3087,42003,59887,252,9615,24968,31651,23452,11952
20243,11440630,CS100008,신수동,분식전문점,568294446,35969,439129105,129165341,99051151,73467278,80627658,87436178,98546840,87402668,41762673,41176964,15548846,91565557,64117900,234649512,121235667,338717552,200950368,7751485,66935317,86975374,134794694,127763117,115447930,27523,8446,5789,4957,5630,6079,5068,5354,3092,1598,1338,7936,7723,12353,5021,18821,16134,529,4482,5437,11073,7557,5881
20243,11440630,CS100001,신수동,한식음식점,2316527619,80503,1890363589,426164030,373921809,373490026,376177468,374191910,392582376,259771354,166392676,20251614,14028904,888584657,172062250,838160459,383439735,1059091299,649845301,7232541,178841377,319266960,422451918,411786739,369357063,67984,12519,12664,12599,13721,14259,14741,8625,3894,503,1121,42912,8127,24078,3762,43948,28022,654,8633,13547,14766,17865,16487
20243,11440630,CS100002,신수동,중식음식점,260141897,10648,183979022,76162875,18758370,38055106,33973225,48133554,45058767,45562222,30600653,705389,4756630,140372154,39255694,72393318,2658712,139590562,74841160,321288,11807741,28832124,47240695,65584053,60645824,7721,2927,723,1499,1506,1966,2027,1667,1260,8,143,5774,1787,2909,27,6417,2892,8,519,1250,2352,2633,2545
20243,11440630,CS100004,신수동,양식음식점,173807783,6506,141501964,32305819,21340043,30320411,32884256,26698630,30258624,24692219,7613600,16838691,278228,41175621,7780662,34541793,73192788,91448010,68003984,4503329,39060990,38030085,37466418,30460089,9931080,5361,1145,992,1320,1032,1060,957,894,251,226,25,2879,621,1687,1068,3239,2875,183,1289,1504,1315,1360,463
20243,11440630,CS100006,신수동,패스트푸드점,39304957,2628,36370164,2934793,16836267,4131130,5063192,5174291,5165284,2159477,775316,0,1905098,22946047,4065041,10156036,232735,10020477,26848463,231136,5574233,7638007,5603774,3730283,14091509,2299,329,358,392,516,497,536,243,86,0,215,1081,483,829,20,984,1575,23,674,750,599,333,180
20243,11440655,CS100010,서강동,커피-음료,3940256501,430316,2512050615,1428205886,432541080,397938373,492235765,577102975,612232422,782230231,645975655,66431207,322787324,1183063388,1055825859,991360498,320788225,1423887174,2264478822,103610549,1459163554,1018449589,526574055,425825722,154742532,295365,134951,59045,53792,57353,60838,64337,73032,61919,4578,56888,133662,117977,97244,19967,163201,255628,13332,184478,106321,51641,45605,17457
20243,11440655,CS100002,서강동,중식음식점,873568684,18673,564442671,309126013,111690828,46076703,107661291,133946520,165067329,212549278,96576735,42549990,354260,161941408,54756295,391599509,222367222,465986373,340045054,13615088,285192533,198408318,98839389,111028457,98947641,13793,4880,2949,1564,2471,3180,3629,3512,1368,636,20,5491,1411,7325,3790,9964,7707,497,7358,3836,2031,2256,1694
20243,11440655,CS100001,서강동,한식음식점,5136119614,133331,3386102430,1750017184,623162940,591215851,599870322,662513959,909339358,1069662470,680354714,341854758,56573542,810166242,327148605,2202638424,1397738043,2339629743,1986009806,49420515,1375519033,1282010956,741774570,614609336,262305147,95816,37515,18657,18456,17947,18444,22312,21964,15551,7100,5967,43028,14052,45581,17603,60854,63465,2448,42112,32373,19263,19444,8688
20243,11440655,CS100003,서강동,일식음식점,1353031667,54496,881853891,471177776,153130846,169366568,174612466,183514873,201229138,264824749,206353027,64866297,111638,361035928,175841066,486280733,264896005,698140711,610009609,36682377,572217767,423666416,135245029,112042072,28296663,37322,17174,7088,6983,7285,7671,8295,9188,7986,1306,10,18957,8663,19318,6242,26747,26770,2002,23071,15879,5758,5703,1105
20243,11440655,CS100004,서강동,양식음식점,1655901740,48329,1010091322,645810418,126389326,208331210,229174458,197012065,249184263,367906263,277904155,114699272,19355374,288662030,247833874,628200289,357150901,546493987,915264748,33551976,625851197,484066709,144146190,121522826,52619836,29582,18747,4677,5238,6679,5884,7104,10521,8226,2225,100,12492,7472,18582,7458,16811,30008,1457,21596,13321,4650,4364,1430
20243,11440655,CS100005,서강동,제과점,812878398,71375,533269649,279608749,88767389,101476385,91540035,105604367,145881473,159417740,120191009,299324,94647004,192676881,206256791,276967189,42031209,246840939,509813382,19769776,271824761,160454182,106000540,120753156,77851906,49496,21879,9783,9722,9156,9592,11243,12470,9409,50,11563,15492,16392,22884,4994,23404,46559,1920,24935,14329,10208,10949,7625
20243,11440655,CS100006,서강동,패스트푸드점,121503199,5764,73801942,47701257,9761760,14170803,10860052,18180706,20828621,21584046,26117211,0,59117,48969147,22776091,48375541,1323303,55960199,53873674,1172139,36678819,29538341,16681422,15962757,9800396,3533,2231,448,685,549,897,954,1044,1187,0,6,2209,1153,2342,54,2746,2727,85,1800,1412,771,858,548
20243,11440655,CS100007,서강동,치킨전문점,62576137,1944,38451639,24124498,7475021,7319838,7109702,6876399,9670679,13611289,10513209,7975927,0,1214486,2044818,29103589,22237317,34808302,23073767,635585,4838148,14838229,18303967,13810479,5455659,1298,646,247,294,272,227,258,327,319,159,0,41,108,993,643,1070,778,14,333,402,568,385,148
20243,11440655,CS100008,서강동,분식전문점,308310809,25434,222448307,85862502,45393548,43564487,44738666,41403539,47348067,51606636,34255866,267399,3576804,126421884,69752589,100404247,7887886,112588131,166210168,6588468,76072722,64897590,63918382,51718234,15602905,18136,7298,3724,3396,3640,3554,3822,4444,2854,17,381,10422,5755,8227,632,9151,14909,754,7218,5023,5284,4616,1166
20243,11440655,CS100009,서강동,호프-간이주점,2648630105,58753,1693456582,955173523,235627551,287681809,346977139,368505498,454664585,565418018,389755505,496718051,4375580,240864478,117054926,771579612,1018037458,1309319202,1141871699,32318749,914021100,855960941,309958209,242869845,96062054,38774,19979,5866,5944,8080,8252,10632,12240,7739,8346,186,7044,4196,19676,19305,28757,27738,972,21386,18588,6997,6026,2522
20243,11440660,CS100008,서교동,분식전문점,4610950355,350895,3075848821,1535101534,575870577,539598444,608424811,642293291,709661698,875572970,659528564,157297101,92715925,1282420350,824392450,1667130435,586994094,1759903893,2530400012,168021248,1614560915,1083791677,713400711,527258157,183271191,238633,112262,45967,42677,47458,48703,53828,64475,47787,6074,8533,97105,68374,132387,38422,130855,204722,14919,126905,80784,55415,43372,14186
20243,11440660,CS100001,서교동,한식음식점,64172043524,1781900,42715413456,21456630068,8191788701,7500924855,8585725283,8330950554,10106024063,12538011162,8918618906,6651946502,986866436,12293509338,5206033697,24222006239,14811681312,29534258797,26301860749,1186391704,21474418944,15443837395,6946466064,6876435259,3908570183,1256103,525797,253388,230172,242104,249616,280823,300308,225489,172662,41943,557357,197755,547619,264564,821957,824196,47035,620981,406568,213836,225003,132706
20243,11440660,CS100002,서교동,중식음식점,4808324006,179922,3226326043,1581997963,594764552,561755928,631048459,662828164,775928940,913702602,668295361,227216971,62204291,1242495791,719596697,1865628882,691181374,1984849413,2351279906,166283341,1737668632,1076448341,582261397,556133799,217333804,127079,52843,23771,23070,25450,26337,28451,28861,23982,5346,2017,59307,33735,64182,15335,71937,96960,8733,69180,37263,23218,21780,8715
20243,11440660,CS100003,서교동,일식음식점,11475309758,356308,7403581864,4071727894,1367293133,1234202112,1472636915,1479765195,1849684509,2397600108,1674127786,422367496,4474105,2380186622,1346000912,4961203236,2361077387,5348668873,5256018907,272891393,4399174434,3356451412,1255680972,1009447939,311041621,239765,116543,45854,42093,48086,47829,55903,65647,50896,6094,223,113844,61304,140922,33921,154863,183773,14242,146059,91982,39158,36628,10576
20243,11440660,CS100004,서교동,양식음식점,13302222849,341805,7718139985,5584082864,1452646628,1333512649,1468741270,1555860925,1907378513,3147417673,2436665191,598742076,223877862,3062672062,2519102686,5257736125,1640092038,5537485265,6806081031,342661682,4788418747,3761275636,1660527516,1290076091,500606620,207079,134726,39414,33839,40448,41313,52065,75550,59176,14777,8566,96373,66875,122708,32506,132567,193459,11546,133598,95148,41328,32953,11456
20243,11440660,CS100005,서교동,제과점,3485916594,364448,2388841242,1097075352,461124707,427331079,492286043,475922834,532176579,634864642,462210710,954026,423100854,805079634,899317658,1163409712,194054710,1076032429,2238596135,73271614,1060490010,869027490,549514231,469447408,292877807,258979,105469,51233,47461,52989,50918,56378,59666,45803,118,54495,76384,85137,124450,23864,110420,246779,9765,121078,92692,55694,49578,28398
