quarter,trdar_code,industry_code,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20242,3110583,CS100001,502868925,12593,492552160,10316765,106967318,106095815,100543221,79290131,99655675,7373498,2943267,0,806710,298795105,16692442,145362503,41212165,175920575,94936959,0,20212547,71233499,77846796,69004942,32559747,12164,429,2422,2631,2223,2437,2451,276,153,0,33,8936,582,2653,389,5396,3517,0,744,2193,2148,2437,1387
20242,3130195,CS100005,141507058,15101,100107278,41399780,19011317,19958978,21806923,21015501,18314559,22101421,19298359,0,27184262,34560432,28833059,38494425,12434880,50950093,77291179,496543,13102715,26583443,32786450,27536072,27736050,11101,4000,2170,2230,2455,2212,2034,2130,1870,0,2744,3827,3141,4099,1290,5572,8647,124,1662,3111,3708,2804,2810
20242,3110564,CS100004,456051099,10467,251004020,205047079,43798097,49680095,51691601,50724338,55109889,110117978,94929101,5309442,0,101775726,90349230,215412782,43203919,205243071,247264760,9261170,156698914,154112469,63863712,50598363,17973205,5790,4677,875,1012,1288,1166,1449,2507,2170,110,0,2456,2509,4701,691,4114,6309,369,4021,2988,1624,1110,312
20242,3110569,CS100004,290369194,12680,174304891,116064303,22860011,26529674,45647144,40772051,38496011,59001966,57062337,24432460,499566,77497066,38189483,112826308,36924311,107380430,157926589,4269649,92089820,80243793,35703147,37479506,15521105,7692,4988,1089,1403,1708,1661,1831,2741,2247,313,33,5340,2355,4161,478,4226,7808,408,4696,3115,1567,1758,489
20242,3110564,CS100002,194296822,8530,117196096,77100726,21394367,18100150,26198268,24843686,26659625,42047490,35053236,0,0,19185995,23955365,98275765,52879697,83216822,103328430,4681813,63282752,68313614,27669913,18010566,4586593,5276,3254,905,536,1263,1230,1342,1710,1544,0,0,1386,1617,4077,1450,2833,5523,358,3194,2282,1406,950,166
20242,3130184,CS100010,1014613676,106661,381702266,632911410,43112312,40459845,111477026,98295880,88357203,252520545,380390865,0,99139887,363511755,357567326,188470282,5924426,503183872,472745714,9264999,56250097,313135918,354930404,132882846,109465324,40732,65929,4472,5218,11740,9722,9580,27331,38598,0,10822,34864,38327,21715,933,52439,52543,1728,6003,32993,37862,14574,11825
20242,3110542,CS100002,209055003,8845,138874075,70180928,22248952,19937350,30897600,30768669,35021504,31964541,38216387,0,1454207,111277301,29937407,66386088,0,115419316,61134238,0,10379430,35137270,47663001,49357023,34016829,5950,2895,849,985,1229,1295,1592,1397,1498,0,68,4825,1311,2641,0,5261,2785,0,557,1625,2158,2183,1522
20242,3130195,CS100007,453145996,14569,382132657,71013339,67280648,82653090,61739051,85744841,84715027,42155371,28857968,30992497,4909611,112418198,13315844,113939007,177570839,240150531,111480146,1813026,33201557,72956880,75933273,83083678,84642255,12444,2125,2326,2479,2154,2489,2996,1231,894,530,64,6135,570,3413,3857,8785,3849,64,973,2515,2724,2827,3530
20242,3120100,CS100008,387000000,31222,283158027,103841973,59902524,51370444,57069783,53300077,61515199,81810577,22031396,0,13135997,115282311,78294701,164603740,15683251,161482170,201495537,882696,62362633,118374780,86360004,64473628,30523968,23301,7921,4582,4604,4561,4541,5013,5849,2072,0,1698,7937,6784,13174,1629,12494,17827,111,5308,9175,7085,5679,2964
20242,3110520,CS100004,178465042,6490,124480723,53984319,15886351,16988107,30425588,28058787,33121890,34694947,19289372,0,0,51439497,18421559,106917270,1686716,73036796,102094693,4086657,79512082,41624326,17315136,24707197,7886092,4789,1701,642,785,1101,1066,1195,1140,561,0,0,1959,749,3706,76,2631,3761,170,2844,1488,663,913,313
20242,3110148,CS100010,141264029,43362,116222955,25041074,23503000,26439793,20792039,24699905,20788218,14010170,11030904,832720,29372201,62280610,28188527,18647326,1942645,66126365,64612886,3854611,69010626,20071445,14666381,17057525,6078664,36646,6716,7308,8350,6915,7858,6215,3565,3151,255,12919,16642,7795,5239,512,21412,21026,1331,24796,5888,3517,5300,1603
20242,3110577,CS100010,106080404,27096,79824825,26255579,15672833,15023488,15945783,15530376,17652345,17420214,8835365,0,28261514,37776202,26666874,13375814,0,41902259,62246305,628220,9235696,32821922,37281230,19521211,4660285,20066,7030,3863,3814,3888,3801,4700,4350,2680,0,7478,9434,6781,3403,0,10963,15922,139,3170,8315,9530,4480,1250
20242,3130195,CS100010,1960675651,384759,1519323083,441352568,268731335,303388076,281623643,302857899,362722130,250494744,190857824,10940336,407302202,669247956,406705331,364388750,102091076,1008860381,741749029,15705771,249703513,527995136,404196209,334096509,218912274,297359,87400,56433,59158,55409,59668,66691,47505,39895,764,97871,125166,83064,65317,12577,202342,157404,3333,54784,112877,75939,68386,44430
20242,3120102,CS100002,521493963,19881,395997734,125496229,57376908,83763074,70287005,86435548,98135199,81454883,44041346,56119373,11216832,197773818,58349897,137258028,60776015,263088793,109111468,606671,53296321,113003456,92352218,70427295,42514299,15857,4024,2696,3376,2947,3290,3548,2531,1493,1654,378,9575,2668,4219,1387,11151,4926,47,2968,4599,3818,2827,1814
20242,3130185,CS100010,47481741,6325,30619427,16862314,6691791,6185346,5257033,5539949,6945308,9729346,7132968,0,2280232,12260710,19409689,12937199,593911,14496572,32675740,427905,17644746,12816539,8453590,5668712,2160820,4104,2221,853,833,771,745,902,1216,1005,0,511,1676,2291,1748,99,2310,3994,53,1897,1722,1299,978,355
20242,3110548,CS100007,60000000,1562,36265496,23734504,4840757,7986000,8352243,5816795,9269701,14728552,9005952,12237180,0,0,754297,21000591,26007932,38013199,20873620,281927,9974887,16320910,15965585,13485480,2858031,1030,532,159,227,215,174,255,284,248,237,0,0,44,645,636,936,608,4,267,398,420,362,94
20242,3110584,CS100009,230757576,679,190001438,40756138,4826301,10816005,81584251,15132147,77642734,25337578,15418560,37280698,36245122,885014,4914986,3912172,147519584,216012257,8992126,0,0,742779,30808005,160866995,32586604,500,179,66,68,129,83,154,120,59,173,12,47,32,35,380,574,72,0,0,47,85,313,200
20242,3110532,CS100005,123943990,10947,95555886,28388104,19033712,19365683,19214854,18394867,19546770,24195043,4193061,111712,12482301,27552465,30420351,42993455,10383706,56200447,63169176,749986,11843437,21875215,20372615,33580932,30947438,8500,2447,1777,1750,1538,1658,1777,1992,455,15,1173,2498,2378,3917,966,4835,5931,62,1496,1960,1925,2623,2700
20242,3110562,CS100003,397810727,7431,247479468,150331259,36088269,43655288,44528511,49466077,73741323,82363903,67967356,13585304,0,10602611,5548268,196656662,171417882,170330539,223510251,1573954,175609569,149587064,42129558,18210361,6730284,4637,2794,688,835,792,955,1367,1508,1286,248,0,279,134,3703,3067,3037,4332,51,3436,2737,681,363,100
20242,3110547,CS100010,185672549,31752,121502126,64170423,20508560,24411589,26882990,25638940,24060047,35918740,28251683,0,18498276,57782838,48785023,46899782,13706630,79210936,90593029,1607890,36890058,52396358,27218201,34221153,17470305,21679,10073,3935,4118,4521,4494,4611,5533,4540,0,3482,9368,8495,8423,1984,14879,15401,282,6594,9512,5474,5621,2796
20242,3110578,CS100002,131654811,17072,90762624,40892187,17903705,14788057,17633219,17110514,23327129,20371789,20520398,19490378,2752392,43407123,12730472,25687826,27586620,101857677,26365247,741864,7419191,16971627,22737717,30387550,49964976,11949,5123,2282,2056,2236,2248,3127,2541,2582,2289,384,5851,1630,3533,3385,14139,2723,96,817,1854,2689,3511,7896
20242,3120105,CS100009,1704969994,43358,1066888360,638081634,135798529,158394197,235456874,229446448,307792312,386314580,251767054,321477019,2525282,229570637,107468022,476817927,567111107,844399479,785565679,23959555,619524411,560923389,186315554,156365913,82876335,27915,15443,3724,4434,5696,6209,7852,9709,5734,5697,97,6892,3782,13746,13144,20667,21558,651,15999,14165,4933,4440,2042
20242,3130195,CS100001,13785432182,240749,10523002021,3262430161,1889130422,2094406205,2048223569,2106445267,2384796558,1939819934,1322610227,550191122,200940375,2264918776,810613208,6782638109,3176130592,6818396916,3461170684,16571098,1189958077,2897352096,2295917775,2313327928,1566440629,187464,53285,35727,37934,35331,37063,41409,30310,22975,8788,7119,76397,18829,90874,38742,126643,72930,429,23190,53490,42760,44441,35255
20242,3120103,CS100002,1276449522,33461,821099990,455349532,109392155,166435444,162903120,143612829,238756442,260174205,195175327,133627478,39762744,177619696,79537830,519370600,326531174,632160914,566087736,21588336,567264559,339092888,118868336,113736303,37698228,22879,10582,3764,4702,4748,4293,5372,5879,4703,3611,1329,8290,3686,10702,5843,16196,15571,888,15581,7596,3434,3248,1024
20242,3110576,CS100001,2662810738,69020,1971140568,691670170,314220614,404190556,413980339,409350195,429398864,440652566,251017604,84684088,7176914,754031007,235994042,1116138353,464786334,1244287090,985311820,17480928,361135079,613006679,473240082,458080351,306655790,53182,15838,9594,11268,10636,10660,11024,9515,6323,1045,476,28676,8485,24313,6025,34071,27881,1012,10460,15233,13183,13858,8204
20242,3120105,CS100005,531686723,47026,330621020,201065703,51163128,63438304,62951033,68685419,84383136,115233990,85831713,282404,40676014,106166296,159436117,190755263,34370629,140012168,381420265,17232477,252997566,121633751,51844087,56551178,21173373,32056,14970,5614,6865,6113,6422,7042,8225,6745,39,6053,9721,11889,16032,3292,12102,34521,1887,23205,9711,4247,5251,2324
20242,3110587,CS100009,15587616,164,11670760,3916856,5709215,0,1747439,4090554,123552,2112868,1803988,3645000,679537,0,370656,5912252,4980171,8320667,3855932,0,0,617761,3855932,3168288,4534618,82,82,33,0,21,22,6,33,49,49,12,0,6,42,55,134,15,0,0,12,15,40,82
20242,3120103,CS100010,12564664884,1395508,7850052605,4714612279,1253371789,1457603733,1711737096,1573672105,1853667882,2761351500,1953260779,192227384,588245127,3163820404,3823305073,3910464699,886602197,3938094772,8239658994,496746118,6015411968,3090286867,1228703925,1055838127,290766754,960738,434770,166520,191821,192897,195230,214270,246278,188492,7918,148453,397109,403664,378002,60362,488009,886095,57641,683004,336883,131866,130550,34143
20242,3110571,CS100008,70547404,14164,64305868,6241536,10107223,16196389,16303610,11749436,9949210,6241536,0,0,0,20581264,41444696,8521444,0,19272009,49723476,784424,2533860,7923251,45338599,6506773,5908578,13261,903,2258,3497,2934,2653,1919,903,0,0,0,3951,8971,1242,0,3951,10101,112,564,1581,9763,1072,959
20242,3120107,CS100004,342597413,5131,241974082,100623331,46382578,47681631,60755889,40031204,47122780,49807690,50815641,8089245,0,106858159,46304016,129871367,51474626,131874001,143371092,0,24039487,73654984,66192876,65081657,46276091,3577,1554,723,752,773,576,753,782,772,32,0,1811,868,2132,288,1893,2566,0,485,1279,1012,994,689
20242,3120102,CS100008,147372843,10426,127383293,19989550,24704431,30230711,24350272,22829260,25268619,14338128,5651422,0,2774231,90504269,13742594,40063029,288720,55494281,54709969,1903360,24779859,31180964,26225306,17376941,8737820,9146,1280,1838,2169,1656,1644,1839,973,307,0,264,6289,1085,2776,12,4221,4547,141,2115,2645,1862,1343,659
20242,3110572,CS100010,842919728,180839,589414030,253505698,107575074,120444145,121066778,122817859,117510174,129968819,123536879,1156824,138195663,252721422,201634808,190775586,58435425,387793395,430213742,22479693,215979028,207736432,155660661,163150399,53000928,129265,51574,23891,26629,25963,26742,26040,26350,25224,24,38882,52688,42461,38783,8001,88365,89166,5727,52106,41099,29617,36472,12510
20242,3110571,CS100010,32481487,4268,22727419,9754068,4574504,3727415,4986647,4678562,4760291,4565150,5188918,0,7168962,13255712,8368565,3602312,85936,10960317,20357813,0,4033966,12881502,8689493,3034358,2678811,2958,1310,626,514,572,644,602,572,738,0,982,1512,1247,509,18,1524,2669,0,550,1823,1120,404,294
20242,3110576,CS100004,2028000000,43044,1426868173,601131827,243664659,299752703,288709600,280142720,314598491,307147085,293984742,32212258,0,611891729,211343823,840564562,331987628,739825894,1052265723,4272492,320970171,669015262,461029356,265879235,70925100,30439,12605,5610,5748,6326,6041,6714,6009,6596,129,0,15925,5485,17658,3847,15341,24217,177,7980,13966,9619,6210,1606
20242,3130183,CS100009,3142350465,52060,2575610516,566739949,408154826,565416190,500067120,536912794,565059586,412510174,154229775,766422658,5519593,111597163,29366346,588583641,1640861064,1529652660,731625598,5142112,345233301,770834786,682442221,369083972,88541871,42227,9833,6384,9009,8347,8944,9543,7057,2776,10098,1595,5637,2227,9758,22745,26940,15421,174,7201,13732,10596,7611,3048
20242,3130196,CS100010,90685553,23983,79997984,10687569,13518239,15850580,14964420,16181550,19483195,6950353,3737216,0,19543810,36201163,20169808,13092325,1678447,41593760,39193831,185601,17076293,22142213,16559187,14927407,9896890,21096,2887,4029,4231,3814,4323,4699,1819,1068,0,7166,8654,4908,2950,305,10851,11136,58,5123,6448,4474,3813,2070
20242,3110559,CS100009,471481560,15762,288209733,183271827,34811216,53164041,58071861,56240631,85921984,100612991,82658836,44264712,477972,28124752,42946944,150579766,205087414,191741652,245916541,10382007,181012444,149114902,51015174,28794868,17338797,9676,6086,1151,2090,1727,2044,2664,3183,2903,780,145,4147,3613,3543,3534,8069,7005,194,4482,4511,1919,848,3122
20242,3110564,CS100010,591901859,36172,390313901,201587958,76871186,73546708,80859805,76632080,82404122,117662180,83925778,187531,14702630,110947981,174922451,232975377,58165889,149977481,414332182,20213608,291231932,145899138,56132772,38821171,12011037,23341,12831,4266,4517,4391,4481,5686,7128,5703,25,2450,7514,11200,12547,2436,10643,24484,1157,17572,9377,3189,2993,837
20242,3130194,CS100009,3015757996,29329,2429652551,586105445,382919952,538179903,436168208,557749755,514634733,437968254,148137191,448904447,0,118245839,165391486,705573049,1577643175,1603206207,384827642,2674820,131446805,569824263,717979351,430476686,135631920,23452,5877,3579,5178,4142,5185,5368,4034,1843,3573,0,568,1037,8316,15835,15492,5876,54,2072,6642,6412,4710,1476
20242,3110575,CS100001,401959896,25653,345029826,56930070,79615921,63128581,50039210,84305331,67940783,39468140,17461930,2813346,35843914,187232851,43944822,90142862,41982101,227039870,117025834,688674,70306920,92339227,75426664,70851918,34452301,23704,1949,5503,4850,3899,5104,4348,1193,756,44,731,14794,3459,5696,929,16681,7809,53,3809,6948,5943,5593,2144
20242,3120106,CS100010,707569273,120778,646108494,61460779,138638807,141142301,109784596,127887283,128655507,38833384,22627395,820962,191525362,319662516,133636897,49032500,12891036,278276582,275368397,1005637,71733551,195309953,134468955,97004318,54122565,108691,12087,21761,23453,19081,22056,22340,7351,4736,11,41769,48841,21733,7376,1048,51606,55186,246,15666,40321,25354,17364,7840
20242,3110562,CS100002,63567481,1998,35627166,27940315,4946575,6665594,9291736,5162749,9560512,16745686,11194629,0,0,16632915,10581617,31658163,4694786,29161772,28508553,0,22187920,16731261,9115087,7060417,2575637,1146,852,199,169,295,183,300,504,348,0,0,595,319,992,92,883,962,0,722,625,292,154,52
20242,3120094,CS100009,7769373801,180606,5001282217,2768091584,755628337,865826881,998761178,1005595332,1375470489,1674454974,1093636610,2436426557,8499340,112124336,117543496,1550493195,3544286877,4164606586,3424476209,297276863,3838075648,1755612393,665792292,824864469,207461128,116323,64283,18204,20737,23064,22930,31388,38592,25691,48950,805,5847,5802,40646,78556,90156,88576,7205,95994,38470,14146,18284,4631
20242,3110573,CS100001,101396160,1365,75235789,26160371,12842253,9852396,16989140,16701897,18850103,16964450,9195921,19597655,550653,7664258,2855370,28982245,41745979,58318379,27957310,1964525,31208835,23645903,6148785,19850279,3457361,999,366,207,154,189,205,244,245,121,209,14,126,60,443,513,795,439,21,406,337,97,265,109
20242,3120101,CS100010,3019652430,494603,2027439747,992212683,352608420,395235356,404021245,403927743,471646983,551751344,440461339,9486577,440126065,838233250,779054221,756476056,196276261,1166686127,1667195728,27497594,858196521,1017640133,435917651,317981681,176648275,351715,142888,64022,71155,67576,71580,77382,77475,65413,2209,117086,138799,116358,104482,15669,208468,272223,5354,148467,179830,66739,52542,27761
20242,3120102,CS100009,921890770,12247,643227779,278662991,94082482,123783520,110799110,185177418,129385249,174613815,104049176,241899657,2089932,14114061,12793014,202107514,448886592,453263166,275693255,5134242,211848630,221417009,133727740,121819704,35009099,8284,3963,1344,1501,1545,1827,2067,2496,1467,2049,20,890,959,3748,4581,5663,5649,74,4112,3740,1402,1414,559
20242,3130191,CS100002,1388906906,64153,910964814,477942092,155205134,161941355,198795709,183828641,211193975,260349112,217592980,0,993670,310217930,305176206,601218048,171301052,432632669,947735144,87888689,739302087,259029792,141982718,128223275,23941253,44258,19895,7606,8171,9424,9123,9934,10714,9181,0,75,16889,14696,26689,5804,18644,45176,4749,33867,11216,6647,6273,1067
20242,3120099,CS100001,1537519469,92830,850915436,686604033,129291131,162126724,206966278,145120241,207411062,382072871,304531162,10721934,15420955,822807645,190127243,482994573,15447119,661306236,685149325,20444408,122412662,263045808,354749996,278021978,307780707,48875,43955,8006,9315,12140,8843,10571,24071,19884,2564,3663,40503,14076,28675,3349,44531,43066,1779,11094,18577,21663,18001,16484
