law,query,expected_articles,returned_article,match,snippet,f1,human_verdict,action
장애인편의법,편의시설 설치기준 경사로 출입구 장애인편의법,제16조 / 제17조,제8조,,"제8조(편의시설의 설치기준) ① 대상시설별로 설치하여야 하는 편의시설의 종류는 대상시설의 규모, 용도 등을 고려하 여 대통령령으로 정한다. ② 편의시설의 구조와 재질 등에 관한 세부기준은 보건복지부령으로 정한다. 이",0.333,O,정답에 추가
장애인편의법,편의시설 설치기준 경사로 출입구 장애인편의법,제16조 / 제17조,,MISS,[미반환] 기대 조문: 제16조,0.333,,정답 유지
장애인편의법,장애인 화장실 설치 기준,제16조,제4조,,"제4조(접근권) 장애인등은 인간으로서의 존엄과 가치 및 행복을 추구할 권리를 보장받기 위하여 장애인등이 아닌 사람 들이 이용하는 시설과 설비를 동등하게 이용하고, 정보에 자유롭게 접근할 수 있는 권리를 가진다. [전",0.4,X,무관 (미매핑)
장애인편의법,장애인 화장실 설치 기준,제16조,제10조의2,,"제10조의2(장애물 없는 생활환경 인증) ① 보건복지부장관과 국토교통부장관(이하 이 조, 제10조의5부터 제10조의9까 지에서 “보건복지부장관등”이라 한다)은 장애인등이 대상시설을 안전하고 편리하게 이용할 수 있도록",0.4,O,정답에 추가
장애인편의법,장애인 화장실 설치 기준,제16조,제12조,,제12조(설치계획의 수립ㆍ시행 및 보고) ① 시설주관기관은 편의시설 설치를 촉진하기 위하여 소관 대상시설에 대한 편의시설 설치계획을 수립ㆍ시행하여야 한다. ② 제1항에 따른 편의시설 설치계획에는 다음 각 호의 사항이,0.4,X,무관 (미매핑)
장애인편의법,장애인 화장실 설치 기준,제16조,제16조,정답,"③ 제1항에 따른 휠체어, 점자 안내책자, 보청기기 및 보청기기 보조장비, 장애인용 쇼핑카트, 전동보장구충전시설 등의 이용료는 무료를 원칙으로 하되, 수리 비용 등을 고려하여 실비로 할 수 있다.<개정 2021. 7",0.4,O,
장애인편의법,편의시설 미설치 과태료,제25조,제12조,,제12조(설치계획의 수립ㆍ시행 및 보고) ① 시설주관기관은 편의시설 설치를 촉진하기 위하여 소관 대상시설에 대한 편의시설 설치계획을 수립ㆍ시행하여야 한다. ② 제1항에 따른 편의시설 설치계획에는 다음 각 호의 사항이,0.0,X,무관 (미매핑)
장애인편의법,편의시설 미설치 과태료,제25조,제14조,,제14조(연구개발의 촉진 등) ① 국가와 지방자치단체는 편의시설에 관한 연구개발을 촉진하기 위한 시책을 마련하여야 한다. ② 보건복지부장관은 편의시설 설치사업을 원활하게 추진하기 위하여 편의시설 상세표준도(詳細標準圖,0.0,X,무관 (미매핑)
장애인편의법,편의시설 미설치 과태료,제25조,제16조,,"책자, 보청기기, 장애인용 쇼핑카트, 전동보장구충전시설 등의 이용료는 무료를 원칙으로 하되, 수리 비용 등을 고려하여 실비로 할 수 있다.<개정 2021. 7. 27., 2024. 12. 20.> [전문개정 2015",0.0,O,정답에 추가
장애인편의법,편의시설 미설치 과태료,제25조,제27조,,"[제27조] ④ 제1항부터 제3항까지에 따른 과태료는 시설주관기관이 부과ㆍ징수하며, 과태료를 부과하는 위반행위의 종류와 위반 정도에 따른 과태료의 금액 등은 대통령령으로 정한다. [전문개정 2015. 1. 28.]",0.0,X,무관 (미매핑)
장애인편의법,편의시설 미설치 과태료,제25조,,MISS,[미반환] 기대 조문: 제25조,0.0,,정답 유지
장애인편의법,편의시설 설치 면제 조건,제8조,제14조,,제14조(연구개발의 촉진 등) ① 국가와 지방자치단체는 편의시설에 관한 연구개발을 촉진하기 위한 시책을 마련하여야 한다. ② 보건복지부장관은 편의시설 설치사업을 원활하게 추진하기 위하여 편의시설 상세표준도(詳細標準圖,0.0,X,무관 (미매핑)
장애인편의법,편의시설 설치 면제 조건,제8조,제17조,,[제17조] ① 시설주등은 주차장 관계 법령과 제8조에 따른 편의시설의 설치기준에 따라 해당 대 상시설에 장애인전용주차구역을 설치하여야 한다.,0.0,O,정답에 추가
장애인편의법,편의시설 설치 면제 조건,제8조,제12조,,제12조(설치계획의 수립ㆍ시행 및 보고) ① 시설주관기관은 편의시설 설치를 촉진하기 위하여 소관 대상시설에 대한 편의시설 설치계획을 수립ㆍ시행하여야 한다. ② 제1항에 따른 편의시설 설치계획에는 다음 각 호의 사항이,0.0,X,무관 (미매핑)
장애인편의법,편의시설 설치 면제 조건,제8조,제3조,,제3조(편의시설 설치의 기본 원칙) 다음 각 호의 자(이하 “시설주등”이라 한다)는 장애인등이 공공건물 및 공중이용시설 을 이용할 때 가능하면 최대한 편리한 방법으로 최단거리로 이동할 수 있도록 편의시설을 설치하여야,0.0,O,정답에 추가
장애인편의법,편의시설 설치 면제 조건,제8조,제13조,,제13조(설치의 지원) ① 국가와 지방자치단체는 민간의 편의시설 설치 부담을 덜고 그 설치를 촉진하기 위하여 금융 지 원과 기술 지원 등 필요한 조치를 마련하여야 한다. ② 법인이나 개인이 이 법에서 정하는 편의시설,0.0,X,무관 (미매핑)
장애인편의법,편의시설 설치 면제 조건,제8조,,MISS,[미반환] 기대 조문: 제8조,0.0,,정답 유지
장애인편의법,음식점 편의시설 설치 의무 여부,제7조,제15조,,제15조(적용의 완화) ① 시설주등은 다음 각 호의 어느 하나에 해당하는 경우로서 제8조제2항에 따른 세부기준(이하 이 조에서 “세부기준”이라 한다)에 적합한 편의시설을 설치하기가 곤란하거나 불합리할 때에는 세부기준,0.0,X,무관 (미매핑)
장애인편의법,음식점 편의시설 설치 의무 여부,제7조,제14조,,제14조(연구개발의 촉진 등) ① 국가와 지방자치단체는 편의시설에 관한 연구개발을 촉진하기 위한 시책을 마련하여야 한다. ② 보건복지부장관은 편의시설 설치사업을 원활하게 추진하기 위하여 편의시설 상세표준도(詳細標準圖,0.0,X,무관 (미매핑)
장애인편의법,음식점 편의시설 설치 의무 여부,제7조,제12조,,제12조(설치계획의 수립ㆍ시행 및 보고) ① 시설주관기관은 편의시설 설치를 촉진하기 위하여 소관 대상시설에 대한 편의시설 설치계획을 수립ㆍ시행하여야 한다. ② 제1항에 따른 편의시설 설치계획에는 다음 각 호의 사항이,0.0,X,무관 (미매핑)
장애인편의법,음식점 편의시설 설치 의무 여부,제7조,제9조의2,,제9조의2(편의시설 설치기준의 적합성 확인) ① 시설주관기관은 시설주등이 대상시설의 설치를 위하여 「건축법」 등 관 계 법령에 따른 허가나 처분(「건축법」 제29조에 따른 협의를 포함한다)을 신청하는 등 절차를 진행,0.0,X,무관 (전문가)
장애인편의법,음식점 편의시설 설치 의무 여부,제7조,제13조,,제13조(설치의 지원) ① 국가와 지방자치단체는 민간의 편의시설 설치 부담을 덜고 그 설치를 촉진하기 위하여 금융 지 원과 기술 지원 등 필요한 조치를 마련하여야 한다. ② 법인이나 개인이 이 법에서 정하는 편의시설,0.0,X,무관 (미매핑)
장애인편의법,음식점 편의시설 설치 의무 여부,제7조,,MISS,[미반환] 기대 조문: 제7조,0.0,,정답 유지
장애인편의법,점자블록 설치 기준,제16조,제15조,,제15조(적용의 완화) ① 시설주등은 다음 각 호의 어느 하나에 해당하는 경우로서 제8조제2항에 따른 세부기준(이하 이 조에서 “세부기준”이라 한다)에 적합한 편의시설을 설치하기가 곤란하거나 불합리할 때에는 세부기준,0.0,X,무관 (미매핑)
장애인편의법,점자블록 설치 기준,제16조,제10조의2,,제10조의2(장애물 없는 생활환경 인증),0.0,O,정답에 추가
장애인편의법,점자블록 설치 기준,제16조,제12조,,제12조(설치계획의 수립ㆍ시행 및 보고) ① 시설주관기관은 편의시설 설치를 촉진하기 위하여 소관 대상시설에 대한 편의시설 설치계획을 수립ㆍ시행하여야 한다. ② 제1항에 따른 편의시설 설치계획에는 다음 각 호의 사항이,0.0,X,무관 (미매핑)
장애인편의법,점자블록 설치 기준,제16조,제9조의2,,제9조의2(편의시설 설치기준의 적합성 확인) ① 시설주관기관은 시설주등이 대상시설의 설치를 위하여 「건축법」 등 관 계 법령에 따른 허가나 처분(「건축법」 제29조에 따른 협의를 포함한다)을 신청하는 등 절차를 진행,0.0,O,정답에 추가
장애인편의법,점자블록 설치 기준,제16조,제22조,,제22조(자료제출 요구와 검사) ① 보건복지부장관과 시설주관기관은 시설주에게 편의시설의 설치와 운영에 관련된 자 료의 제출을 요구하거나 소속 공무원에게 설치된 편의시설이 제8조에 따른 편의시설의 설치기준에 적합한지를,0.0,X,무관 (미매핑)
장애인편의법,점자블록 설치 기준,제16조,,MISS,[미반환] 기대 조문: 제16조,0.0,,정답 유지
장애인편의법,편의시설 적합성 확인 절차,제10조의2,제10조의5,,제10조의5(인증의 사후관리) ① 보건복지부장관등은 인증을 받은 대상시설이 제10조의2제5항에 따른 인증 기준에 적 합하게 유지ㆍ관리되고 있는지 여부를 조사할 수 있다. ② 보건복지부장관등은 제1항에 따른 조사 결과,0.0,X,무관 (미매핑)
장애인편의법,편의시설 적합성 확인 절차,제10조의2,제9조의2,,제9조의2(편의시설 설치기준의 적합성 확인) ① 시설주관기관은 시설주등이 대상시설의 설치를 위하여 「건축법」 등 관 계 법령에 따른 허가나 처분(「건축법」 제29조에 따른 협의를 포함한다)을 신청하는 등 절차를 진행,0.0,O,정답에 추가
장애인편의법,편의시설 적합성 확인 절차,제10조의2,제9조의3,,제9조의3(편의시설 설치기준 적합성 확인 업무의 대행) ① 시설주관기관은 제9조의2제1항에 따른 확인 업무를 보건복 지부령으로 정하는 장애인 관련 법인 또는 단체에 대행하게 할 수 있다. ② 제1항에 따른 확인 업무,0.0,X,무관 (미매핑)
장애인편의법,편의시설 적합성 확인 절차,제10조의2,제14조,,제14조(연구개발의 촉진 등) ① 국가와 지방자치단체는 편의시설에 관한 연구개발을 촉진하기 위한 시책을 마련하여야 한다. ② 보건복지부장관은 편의시설 설치사업을 원활하게 추진하기 위하여 편의시설 상세표준도(詳細標準圖,0.0,X,무관 (미매핑)
장애인편의법,편의시설 적합성 확인 절차,제10조의2,제3조,,제3조(편의시설 설치의 기본 원칙) 다음 각 호의 자(이하 “시설주등”이라 한다)는 장애인등이 공공건물 및 공중이용시설 을 이용할 때 가능하면 최대한 편리한 방법으로 최단거리로 이동할 수 있도록 편의시설을 설치하여야,0.0,O,정답에 추가
장애인편의법,편의시설 적합성 확인 절차,제10조의2,,MISS,[미반환] 기대 조문: 제10조의2,0.0,,정답 유지
하수도법,오수 배출 개인하수처리시설 설치 배수설비 하수도법,제34조 / 제37조,제40조,,제40조(개인하수처리시설에 대한 개선명령),0.0,O,정답에 추가
하수도법,오수 배출 개인하수처리시설 설치 배수설비 하수도법,제34조 / 제37조,제2조,,방류하기 위하여 지방자치단체가 설치 또는 관리하는 처리시설과 이를 보완하는 시설을 말한다. 9의2. “간이공공하수처리시설”이란 강우(降雨)로 인하여 공공하수처리시설에 유입되는 하수가 일시적으로 늘어날 경우 하수를 신,0.0,O,정답에 추가
하수도법,오수 배출 개인하수처리시설 설치 배수설비 하수도법,제34조 / 제37조,제38조,,제38조(개인하수처리시설의 설계ㆍ시공),0.0,O,정답에 추가
하수도법,오수 배출 개인하수처리시설 설치 배수설비 하수도법,제34조 / 제37조,제35조,,[제35조] ① 제33조제1항부터 제3항까지의 규정에 따라 허가ㆍ변경 허가를 받은 자 또는 신고ㆍ변경신고를 한 자(이하 “사업자”라 한다)가 해당 배출시설을 설치하거나 변경할 때에는 그 배출시설로부터 배출되는 수질오,0.0,O,정답에 추가
하수도법,오수 배출 개인하수처리시설 설치 배수설비 하수도법,제34조 / 제37조,,MISS,[미반환] 기대 조문: 제34조,0.0,,정답 유지
