직업사전_세세분류_코드,,,,,,,,,,
,,,,,,,,,,
대분류코드,중분류코드,소분류코드,직업코드,일련번호,대분류명,중분류명,소분류명,직업명,관련직업,유사직업명칭
 , , ,8221,12, , , ,누비질반장, , 
 , , ,8229,12, , , ,가죽완성반장, , 
 , , ,8221,13, , , ,단일바늘터프팅기조작원,단일바늘터프팅원, 
 , , ,8229,13, , , ,가죽제품검사원, , 
 , , ,8221,14, , , ,래핑원,코성형원, 
 , , ,8229,14, , , ,가죽제품완성원,가죽제품마무리원, 
 , , ,8221,15, , , ,롤회전원, , 
 , , ,8229,15, , , ,가죽제품조립반장, , 
 , , ,8221,16, , , ,문전원, , 
 , , ,8229,16, , , ,가죽제품조립원, , 
 , , ,8221,17, , , ,문지원,"문지천공원, 문지펀칭원, 패턴카드제작원", 
 , , ,8229,17, , , ,가죽탈수원,세밍기조작원, 
 , , ,8221,18, , , ,문지제작반장, , 
 , , ,8229,18, , , ,건견원, , 
 , , ,8221,19, , , ,부직포결합원, , 
 , , ,8229,19, , , ,그물검사원,어망검사원, 
 , , ,8221,20, , , ,빔걸이원,"등기원, 상대원", 
 , , ,8229,20, , , ,금속장식부착원,금구부착원, 
 , , ,8221,21, , , ,사침원,리이징(Leasing)원, 
 , , ,8229,21, , , ,링킹기계조작원,"링킹봉조기조작원, 링킹사, 사시사",재봉원
 , , ,8221,22, , , ,생지검사반장, , 
 , , ,8229,22, , , ,매트리스스프링가공원, ,"매트리스스프링성형원, 매트리스스프링조립원"
 , , ,8221,23, , , ,생지검사원, , 
 , , ,8229,23, , , ,매트리스제조반장, , 
 , , ,8221,24, , , ,선염정경원,선염용정경대지원, 
 , , ,8229,24, , , ,매트리스조립원, , 
 , , ,8221,25, , , ,세폭직물직조기조작원,세폭직물직조원,"리본직조원, 테이프직조원"
 , , ,8229,25, , , ,매트리스커버누비원, , 
 , , ,8221,26, , , ,스타킹편직원, , 
 , , ,8229,26, , , ,모피드럼조작원, , 
 , , ,8221,27, , , ,양말성형기조정원,양말성형기조작원, 
 , , ,8229,27, , , ,모피선별원,모피매칭원, 
 , , ,8221,28, , , ,양말제조반장, , 
 , , ,8229,28, , , ,모피판장원, , 
 , , ,8221,29, , , ,양말편직원,"양말편기조정원, 양말편기패턴교환원", 
 , , ,8229,29, , , ,문양지펀칭기조작원,펀칭원, 
 , , ,8221,30, , , ,연경원,"연경기조작원, 타잉(Tying)원", 
 , , ,8229,30, , , ,밧줄제조기조작원,"로프제조원, 로프제조기조작원","로프권선원, 로프연사원, 로프제강기조작원"
 , , ,8221,31, , , ,원사투입원, , 
 , , ,8229,31, , , ,밧줄타래기조작원,"로프감기원, 로프타래원, 로프타래기조작원", 
 , , ,8221,32, , , ,위관운반원, , 
 , , ,8229,32, , , ,버핑기조작원, , 
 , , ,8221,33, , , ,위관잔사처리원, , 
 , , ,8229,33, , , ,보망원,그물수선원, 
 , , ,8221,34, , , ,위권반장, , 
 , , ,8229,34, , , ,선견원, , 
 , , ,8221,35, , , ,위권틀보기원,"관권대지원, 위권원", 
 , , ,8229,35, , , ,섬유절단원,섬유절단기조작원,"규격절단기조작원, 담요절단원, 라벨절단원, 면절단기조작원, 자루절단원"
 , , ,8221,36, , , ,융단직조기조작원,융단직조원, 
 , , ,8229,36, , , ,셔츠홀딩기조작원, , 
 , , ,8221,37, , , ,융단직조반장, ,카펫직조반장
 , , ,8229,37, , , ,신발가죽분할원,세피재단원, 
 , , ,8221,38, , , ,자동횡편직기운전원,"컴퓨터제어횡편기, 자동횡편직기조작원","수동횡편직기운전원, 자카드횡편기조작원"
 , , ,8229,38, , , ,심지부착원,"성형압착원, 열접착테이프원", 
 , , ,8221,39, , , ,자수기조작원,"기계자수사, 자수기운전원, 자수틀보기원", 
 , , ,8229,39, , , ,아리안스기조작원, , 
 , , ,8221,40, , , ,자수카드펀치원,자수카드천공원, 
 , , ,8229,40, , , ,연단기조작원,"연단원, 연전원", 
 , , ,8221,41, , , ,자카드직조원, , 
 , , ,8229,41, , , ,원단재단기조작원,컴퓨터재단기조작원, 
 , , ,8221,42, , , ,자카드판제조원,패턴제조원, 
 , , ,8229,42, , , ,원모선별반장, , 
 , , ,8221,43, , , ,자카드편직원,자카드편직기조작원, 
 , , ,8229,43, , , ,원모선별원,선모원, 
 , , ,8221,44, , , ,전모원,"샤링원, 절모원", 
 , , ,8229,44, , , ,원피건조원, , 
 , , ,8221,45, , , ,정경반장, , 
 , , ,8229,45, , , ,원피깎기원, , 
 , , ,8221,46, , , ,정경원,"정경대지원, 정경틀보기원, 정경호대원", 
 , , ,8229,46, , , ,원피분할원,"세밍작업원, 시보리작업원", 
 , , ,8221,47, , , ,정포원, ,"결정수정원, 생지수선원, 직포정리원"
 , , ,8229,47, , , ,원피선별원, , 
 , , ,8221,48, , , ,제망반장,편망반장, 
 , , ,8229,48, , , ,원피제육제모원,할피원, 
 , , ,8221,49, , , ,직물감기원, , 
 , , ,8229,49, , , ,원피톱밥태고조작원, , 
 , , ,8221,50, , , ,직물검사반장, , 
 , , ,8229,50, , , ,원피화학처리원,소킹원, 
 , , ,8221,51, , , ,직물검사원,검단원,"원단검사원, 최종직물검사원"
 , , ,8229,51, , , ,이불면입원, , 
 , , ,8221,52, , , ,직물정필원,정단원, 
 , , ,8229,52, , , ,자동차시트제조원, , 
 , , ,8221,53, , , ,직조반장, , 
 , , ,8229,53, , , ,자루제조반장, , 
 , , ,8221,54, , , ,직조정리원, ,절포원
 , , ,8229,54, , , ,재봉틀지도원, , 
 , , ,8221,55, , , ,직조지도원, , 
 , , ,8229,55, , , ,재용선별원, , 
 , , ,8221,56, , , ,직조틀보기원,"역직기운전원, 제직틀보기원, 직기대지원, 직포원, 직조기조작원", 
 , , ,8229,56, , , ,저인망제조원,"쓰레그물제조원, 트롤망제조원", 
 , , ,8221,57, , , ,치즈교체원,"콘교체원, 타래교체원", 
 , , ,8229,57, , , ,줄부착원, , 
 , , ,8221,58, , , ,카빙원, , 
 , , ,8229,58, , , ,천막제조반장,텐트제조반장, 
 , , ,8221,59, , , ,카펫직조기조작원,카펫직조원, 
 , , ,8229,59, , , ,천막제조원,텐트제조원, 
 , , ,8221,60, , , ,타이어고상중합기조작원, , 
 , , ,8229,60, , , ,침구제조반장,침구봉제반장, 
 , , ,8221,61, , , ,타이어코드방사기조작원,타이어코드방사원, 
 , , ,8229,61, , , ,품선원,면분류원, 
 , , ,8221,62, , , ,타이어코드연사기조작원,타이어코드연사원, 
 , , ,8229,62, , , ,프레스재단사,"유압철형재단원, 철형재단원", 
 , , ,8221,63, , , ,타이어코드직조기조작원,타이어코드직조원, 
 , , ,8229,63, , , ,회전드럼반장, , 
 , , ,8221,64, , , ,타이어코드출하원, , 
 , , ,8229,64, , , ,회전드럼조작원, , 
 , , ,8221,65, , , ,터프팅기조작원, , 
 , , ,8221,66, , , ,터프팅장식원,작반원, 
 , , ,8221,67, , , ,통경반장, , 
 , , ,8221,68, , , ,통경원,"경통원, 통경대지원, 통경틀보기원",성통원
 , , ,8221,69, , , ,파일편직원,하이파일편직원, 
 , , ,8221,70, , , ,패턴체인조립원, , 
 , , ,8221,71, , , ,편망기조작원,"결망원, 제망원, 편망원", 
 , , ,8221,72, , , ,편물원, ,스웨터편직원
 , , ,8221,73, , , ,편물제품기록원, , 
 , , ,8221,74, , , ,편조의복검사원, ,"스웨터검사원, 니트검사원"
 , , ,8221,75, , , ,편직물검사원, ,"편직의류검사원, 편직장갑검사원"
 , , ,8221,76, , , ,편직물절단원, , 
 , , ,8221,77, , , ,편직반장, , 
 , , ,8221,78, , , ,편직지도원, , 
 , , ,8221,79, , , ,호조제원,호조원, 
 , , ,8221,80, , , ,환편직원, , 
 , ,823, , , , ,세탁 관련 기계 조작원, , , 
 , , ,8230,1, , , ,다림질기조작원,스팀다림질원,가죽다림질원
 , , ,8230,2, , , ,다림질반장, , 
 , , ,8230,3, , , ,다림질원, ,세탁물마무리원
 , , ,8230,4, , , ,대형세탁기조작원, , 
 , , ,8230,5, , , ,드라이클리닝원, , 
 , , ,8230,6, , , ,살균세탁원, , 
 ,83, , , , ,화학 관련 기계 조작직, , , , 
 , ,831, , , , ,석유 및 화학물 가공 장치 조작원, , , 
 , , ,8311,1, , , ,가스공급관리원,가스감압설비조작원, 
 , , ,8312,1, , , ,가소화조작원, , 
 , , ,8319,1, , , ,소결체제조원, , 
 , , ,8311,2, , , ,가스생산설비기계관리원, ,"설비개선기계원, 유틸리티기계원, 프로세스기계원"
 , , ,8312,2, , , ,가스여과기조작원, , 
 , , ,8319,2, , , ,연료봉제조원, , 
 , , ,8311,3, , , ,가스생산설비현장운전원, ,"기화설비운전원, 송출설비운전원, 승압설비운전원, 저장설비운전원, 하역설비운전원, 해수설비운전원"
 , , ,8312,3, , , ,계면활성제제조반장,유화제제조반장, 
 , , ,8319,3, , , ,연료봉집합체제조원, , 
 , , ,8311,4, , , ,가스생산중앙조정원, ,"기화송출설비원, 유틸리티중앙조정원, 하역저장설비원"
 , , ,8312,4, , , ,고무접착제혼합원, , 
 , , ,8319,4, , , ,우라늄재변환제조원, , 
 , , ,8311,5, , , ,석탄가스정제원, , 
 , , ,8312,5, , , ,고상수화제제조원, , 
 , , ,8319,5, , , ,전해조운전원,쎌맨(Cell맨),중앙조정실운전원
 , , ,8311,6, , , ,그리스제조원, , 
 , , ,8312,6, , , ,접착제제조원,원료혼합원, 
 , , ,8319,6, , , ,핵연료봉지지격자제조원, , 
 , , ,8311,7, , , ,매립가스발전장치조작원,발전시설운전원, 
 , , ,8312,7, , , ,구연산농축기조작원, , 
 , , ,8311,8, , , ,매립가스정제원, , 
 , , ,8312,8, , , ,구연산반응기조작원, , 
 , , ,8311,9, , , ,매립가스포집원,매립가스공급원, 
 , , ,8312,9, , , ,구연산여과기조작원, , 
 , , ,8311,10, , , ,바이오가스플랜트유지관리원,LFG발전시설관리자, 
 , , ,8312,10, , , ,글루타민산나트륨건조원, , 
 , , ,8311,11, , , ,아스팔트제조반장, , 
 , , ,8312,11, , , ,글루타민산나트륨사별원, , 
 , , ,8311,12, , , ,아스팔트제조원, , 
 , , ,8312,12, , , ,글루타민산분리기조작원, , 
 , , ,8311,13, , , ,유류출하반장, , 
 , , ,8312,13, , , ,기판원료혼합원, , 
 , , ,8311,14, , , ,유류출하운전원, , 
 , , ,8312,14, , , ,내장재도료배합원, ,"기포콘크리트배합원, 특수도료배합원"
 , , ,8311,15, , , ,윤활유제조반장, , 
 , , ,8312,15, , , ,다중효용증발기조작원,"다중효용관조작원, 효용관조정판조작원", 
 , , ,8311,16, , , ,윤활유제조원, , 
 , , ,8312,16, , , ,도료배합원,수성페인트제조원, 
 , , ,8311,17, , , ,저유반장, , 
 , , ,8312,17, , , ,도료분산기조작원,도료분산원, 
 , , ,8311,18, , , ,저유소출하반장, , 
 , , ,8312,18, , , ,도료제조반장, ,"래커제조반장, 에나멜제조반장, 페인트제조반장"
 , , ,8311,19, , , ,저유소출하원, , 
 , , ,8312,19, , , ,도료제조원, ,"래커제조원, 수성페인트제조원, 와니스제조원, 퍼티제조원, 희석제제조원"
 , , ,8311,20, , , ,저유장치운전원, , 
 , , ,8312,20, , , ,도료조색원,"마무리혼합원, 색조원, 도료조색사","레커조색원, 에나멜조색원, 페인트조색원"
 , , ,8311,21, , , ,저장탱크중앙조정실조작원, , 
 , , ,8312,21, , , ,도료조정원, , 
 , , ,8311,22, , , ,정유장치반장, , 
 , , ,8312,22, , , ,도말식입제제조원, , 
 , , ,8311,23, , , ,정유장치제어판조작원,정유장치보드맨(Board Man), 
 , , ,8312,23, , , ,모노머혼합원, , 
 , , ,8311,24, , , ,정유장치현장조작원,정유장치오퍼레이터(Operator), 
 , , ,8312,24, , , ,물감교반원, , 
 , , ,8311,25, , , ,석유화학공정제어원,"석유화학보드맨, 석유화학장치운전원", 
 , , ,8312,25, , , ,물감롤링기조작원, , 
 , , ,8311,26, , , ,석유화학현장공정관리원,"석유화학공정관리기사, 석유화학생산기사", 
 , , ,8312,26, , , ,바니시제조원,니스제조원, 
 , , ,8312,27, , , ,바이오농약제조원,생물농약제조원,"미생물농약제조원, 생화학농약제조원"
 , , ,8312,28, , , ,반응기조작원, , 
 , , ,8312,29, , , ,반응조관리원, , 
 , , ,8312,30, , , ,발색반응공정원, ,"중소다용해공정원, 질산납용해공정원"
 , , ,8312,31, , , ,벨트여과기조작원, , 
 , , ,8312,32, , , ,부동액배합원, , 
 , , ,8312,33, , , ,분제제조원, , 
 , , ,8312,34, , , ,샌드밀연화원, ,분산기조작원
 , , ,8312,35, , , ,수지배합원, ,플라스틱제조배합원
 , , ,8312,36, , , ,수지제조원,플라스틱제조원,"아크릴제조원, 폴리에스터제조원, 폴리우레탄제조원"
 , , ,8312,37, , , ,수채액배합원, , 
 , , ,8312,38, , , ,시약원,시약조제원,중액제조원
 , , ,8312,39, , , ,식품여과기조작원, , 
 , , ,8312,40, , , ,아세틸렌가스제조원, , 
 , , ,8312,41, , , ,아연젤제조원,음극젤제조원, 
 , , ,8312,42, , , ,액상수화제제조원,펄밀조작원, 
 , , ,8312,43, , , ,여과기정화원,여과기교환원,화학여과기조작원
 , , ,8312,44, , , ,연육기조작원,"니더조작원, 롤밀연화원, 연육원", 
 , , ,8312,45, , , ,염료건조원, , 
 , , ,8312,46, , , ,염료분산기조작원,"볼밀조작원, 분산원", 
 , , ,8312,47, , , ,염료여과기조작원, , 
 , , ,8312,48, , , ,염료표준화원,염료희석원, 
 , , ,8312,49, , , ,염료합성원, ,"디아조탱크작업원, 염석작업원, 축합반응원, 카프링작업원"
 , , ,8312,50, , , ,원액반장, , 
 , , ,8312,51, , , ,유기용제증류시설관리원, , 
 , , ,8312,52, , , ,유기용제증류정제원, , 
 , , ,8312,53, , , ,유화플레이크공정원, ,"1차반응기조작원, 2차반응기조작원"
 , , ,8312,54, , , ,용융유황제조원,유황용융원, 
 , , ,8312,55, , , ,이온수지투입원, , 
 , , ,8312,56, , , ,섬유유연제이차반응기조작원, , 
 , , ,8312,57, , , ,섬유유연제일차반응기조작원, ,"반응조작원, 반응탑조작원, 산화반응기조작원"
 , , ,8312,58, , , ,잉크교반원,"잉크교반기조작원, 잉크배합기조작원", 
 , , ,8312,59, , , ,잉크조정원, , 
 , , ,8312,60, , , ,전물침출원,점물처리원, 
 , , ,8312,61, , , ,조립식입제제조원, , 
 , , ,8312,62, , , ,조산기조작원, , 
 , , ,8312,63, , , ,조산반장,황산반장, 
 , , ,8312,64, , , ,조색공정원,조색원, 
 , , ,8312,65, , , ,중소다용해공정원, , 
 , , ,8312,66, , , ,중합반응기조작원,반응기조작원, 
 , , ,8312,67, , , ,중화조조작원, , 
 , , ,8312,68, , , ,질산납용해공정원, , 
 , , ,8312,69, , , ,축전지연분원,산화납분쇄기관리원, 
 , , ,8312,70, , , ,축전지연화물혼합원, , 
 , , ,8312,71, , , ,축전지전해액혼합원, , 
 , , ,8312,72, , , ,측색시험원, , 
 , , ,8312,73, , , ,탈색여과기조작원, , 
 , , ,8312,74, , , ,폴리염화알루미늄제조원, , 
 , , ,8312,75, , , ,피복수지배합원, , 
 , , ,8312,76, , , ,합성수지제조반장, , 
 , , ,8312,77, , , ,합성수지조색원,합성수지안료배합원, 
 , , ,8312,78, , , ,합성수지혼합기조작원, , 
 , , ,8312,79, , , ,합성염산제조설비운전원, ,합성염산중앙조정실운전원
 , , ,8312,80, , , ,전지합제성형원,"합제충전원, 망간아연전지합제충전춴, 1차전지합제충전원, 알카리합제충전원", 
 , , ,8312,81, , , ,형광물질혼합원, , 
 , , ,8312,82, , , ,형석건조기조작원, , 
 , , ,8312,83, , , ,화학물분쇄기조작원, ,"롤밀조작원, 볼밀조작원, 샌드밀조작원"
 , , ,8312,84, , , ,화학반응기조작원, , 
 , , ,8312,85, , , ,화학여과기조작원, ,여과기정화원
 , , ,8312,86, , , ,화학제품제조중앙조정실반장,"보드맨반장, 제어판조작반장","가성소다제조장치조정실반장, 가소로공정조정실반장, 고순도텔레프탈산제조장치조정실반장, 산화공정조정실반장, 아세트알데히드합성공정조정실반장, 알킬화공정조정실반장, 암모니아합성장치조정실반장, 액화염소제조장치조정실반장, 에탄올합성공정조정실반장, 옥심공정조정실반장, 이성화공정조정실반장, 인산제조장치조정실반장, 정제공정조정실반장, 중합공정조정실반장, 카프로락탐제조공정조정실반장, 콜타르증류장치조정실반장, 탈수소공정조정실반장, 하이암공정조정실반장, 합성수지제조장치조정실반장, 황산제조장치조정실반장"
 , , ,8312,87, , , ,화학제품제조중앙조정실운전원,"보드맨, 제어판조작원","가성소다제조공정조정판조작원, 가소로공정조정판조작원, 고순도텔레프탈산제조장치조정판조작원, 산화공정조정판조작원, 아세트알데히드합성공정조정판조작원, 알킬화공정조정판조작원, 암모니아합성장치제어판조작원, 액화염소제조장치조정판조작원, 에탄올합성공정조정판조작원, 옥심공정조정판조작원, 이성화공정조정판조작원, 인산제조장치조정판조작원, 정제공정조정판조작원, 중합공정조정판조작원, 카프로락탐제조공정조정판조작원, 콜타르정류장치제어판조작원, 탈수소공정조정판조작원, 하이암공정조정판조작원, 합성수지제조장치조정판조작원, 황산제조장치조정판조작원"
 , , ,8312,88, , , ,황산알루미늄제조원, , 
 , ,832, , , , ,화학·고무 및 플라스틱 제품 생산기 조작원, , , 
 , , ,8321,1, , , ,가스제조장치조작반장,"가스제조장치보드맨반장, 가스제조장치중앙조정실조작반장", 
 , , ,8322,1, , , ,가류성형기조작원,"가류기조작원, 가황기조작원", 
 , , ,8323,1, , , ,카세트테이프제조반장, , 
 , , ,8324,1, , , ,테니스라켓가공원, , 
 , , ,8321,2, , , ,가스제조장치조작원,"가스제조장치보드맨반장, 가스제조장치중앙조정실조작원반장", 
 , , ,8322,2, , , ,고무내리원, , 
 , , ,8323,2, , , ,테니스라켓성형원, , 
 , , ,8324,2, , , ,테니스라켓완성원,테니스라켓마무리원,"테니스라켓손잡이감기원, 테니스라켓줄매기원"
 , , ,8321,3, , , ,가스제조장치현장반장, , 
 , , ,8322,3, , , ,고무롤러기조작원, , 
 , , ,8323,3, , , ,강화플라스틱제조반장,FRP제조반장, 
 , , ,8324,3, , , ,테니스라켓제조반장, , 
 , , ,8321,4, , , ,가스제조장치현장조작원,가스제조필드맨,"산소제조현장조작원, 아르곤현장조작원, 이산화탄소제조현장조작원"
